driverId,driver_name,dob,nationality,dob_formatted,raceId,grid,results_position,positionText,positionOrder,total_results_points,results_laps,fastestLap,rank,race_time,results_fastestLaptime,fastestLapSpeed,statusId,status,year,round,circuitId,races_name,date,dstnd_points,dstnd_position,wins,driver_country,race_country,avg_lap_time,winner_name,win_ratio,dstnd_points_c,results_laps_c,wins_c
23,Ralf Schumacher,6-30-1975,German,1975,107,7,5,5,5,4,71,23,5,5331191,01:11.8,216.158,1,Finished,2004,18,18,Brazilian Grand Prix,2004-10-24,24,9,0,Germany,Brazil,75087.19718,N-A,0,292,5335,6
24,Vitantonio Liuzzi,8-6-1980,Italian,1980,14,19,14,14,14,0,61,48,15,7059839,01:49.9,166.249,1,Finished,2009,14,15,Singapore Grand Prix,2009-09-27,0,22,0,Italy,Singapore,115735.0656,N-A,0,26,3801,0
24,Vitantonio Liuzzi,8-6-1980,Italian,1980,15,18,14,14,14,0,53,36,16,5316177,01:34.3,221.702,1,Finished,2009,15,22,Japanese Grand Prix,2009-10-04,0,21,0,Italy,Japan,100305.2264,N-A,0,26,3801,0
24,Vitantonio Liuzzi,8-6-1980,Italian,1980,16,20,12,12,12,0,71,43,16,5614469,01:15.0,206.859,1,Finished,2009,16,18,Brazilian Grand Prix,2009-10-18,0,22,0,Italy,Brazil,79077.02817,N-A,0,26,3801,0
24,Vitantonio Liuzzi,8-6-1980,Italian,1980,17,16,15,15,15,0,55,54,17,5737864,01:41.3,197.422,1,Finished,2009,17,24,Abu Dhabi Grand Prix,2009-11-01,0,22,0,Italy,United Arab Emirates,104324.8,N-A,0,26,3801,0
24,Vitantonio Liuzzi,8-6-1980,Italian,1980,50,14,9,9,9,0,67,35,13,7315201,01:30.7,181.205,1,Finished,2007,15,16,Japanese Grand Prix,2007-09-30,0,20,0,Italy,Japan,109182.1045,N-A,0,26,3801,0
24,Vitantonio Liuzzi,8-6-1980,Italian,1980,51,11,6,6,6,3,56,53,11,5952068,01:39.7,196.917,1,Finished,2007,16,17,Chinese Grand Prix,2007-10-07,3,18,0,Italy,China,106286.9286,N-A,0,26,3801,0
24,Vitantonio Liuzzi,8-6-1980,Italian,1980,53,15,11,11,11,0,57,26,12,5472202,01:33.5,208.421,1,Finished,2006,1,3,Bahrain Grand Prix,2006-03-12,0,11,0,Italy,Bahrain,96003.54386,N-A,0,26,3801,0
24,Vitantonio Liuzzi,8-6-1980,Italian,1980,74,15,8,8,8,1,62,46,7,5345685,01:23.5,212.71,1,Finished,2005,4,21,San Marino Grand Prix,2005-04-24,1,17,0,Italy,Italy,86220.72581,N-A,0,26,3801,0
24,Vitantonio Liuzzi,8-6-1980,Italian,1980,77,14,9,9,9,0,59,43,13,5578177,01:32.0,201.506,1,Finished,2005,7,20,European Grand Prix,2005-05-29,1,17,0,Italy,Europe,94545.37288,N-A,0,26,3801,0
24,Vitantonio Liuzzi,8-6-1980,Italian,1980,337,12,9,9,9,2,49,39,7,6013404,01:59.9,189.118,1,Finished,2010,1,3,Bahrain Grand Prix,2010-03-14,2,9,0,Italy,Bahrain,122722.5306,N-A,0,26,3801,0
24,Vitantonio Liuzzi,8-6-1980,Italian,1980,338,13,7,7,7,6,58,55,9,5676378,01:29.7,212.865,1,Finished,2010,2,1,Australian Grand Prix,2010-03-28,8,9,0,Italy,Australia,97868.58621,N-A,0,26,3801,0
24,Vitantonio Liuzzi,8-6-1980,Italian,1980,342,10,9,9,9,2,78,72,9,6620660,01:16.1,157.915,1,Finished,2010,6,6,Monaco Grand Prix,2010-05-16,10,11,0,Italy,Monaco,84880.25641,N-A,0,26,3801,0
24,Vitantonio Liuzzi,8-6-1980,Italian,1980,345,14,16,16,16,0,57,52,14,6080461,01:40.3,194.49,1,Finished,2010,9,12,European Grand Prix,2010-06-27,12,12,0,Italy,Europe,106674.7544,N-A,0,26,3801,0
24,Vitantonio Liuzzi,8-6-1980,Italian,1980,346,20,11,11,11,0,52,51,14,5120659,01:34.0,225.569,1,Finished,2010,10,9,British Grand Prix,2010-07-11,12,13,0,Italy,United Kingdom,98474.21154,N-A,0,26,3801,0
24,Vitantonio Liuzzi,8-6-1980,Italian,1980,349,12,10,10,10,1,44,31,14,5379099,01:52.3,224.593,1,Finished,2010,13,13,Belgian Grand Prix,2010-08-29,13,14,0,Italy,Belgium,122252.25,N-A,0,26,3801,0
24,Vitantonio Liuzzi,8-6-1980,Italian,1980,350,19,12,12,12,0,53,51,12,4650678,01:25.1,245.056,1,Finished,2010,14,14,Italian Grand Prix,2010-09-12,13,15,0,Italy,Italy,87748.64151,N-A,0,26,3801,0
24,Vitantonio Liuzzi,8-6-1980,Italian,1980,353,17,6,6,6,8,55,45,5,10154381,01:51.4,181.501,1,Finished,2010,17,35,Korean Grand Prix,2010-10-24,21,13,0,Italy,South Korea,184625.1091,N-A,0,26,3801,0
25,Alexander Wurz,2-15-1974,Austrian,1974,37,19,9,9,9,0,56,19,8,5624854,01:37.9,203.903,1,Finished,2007,2,2,Malaysian Grand Prix,2007-04-08,0,11,0,Austria,Malaysia,100443.8214,N-A,0,42,1592,0
25,Alexander Wurz,2-15-1974,Austrian,1974,41,19,3,3,3,6,70,67,11,6256617,01:17.9,201.413,1,Finished,2007,6,7,Canadian Grand Prix,2007-06-10,8,8,0,Austria,Canada,89380.24286,N-A,0,42,1592,0
25,Alexander Wurz,2-15-1974,Austrian,1974,45,12,4,4,4,5,60,33,5,7652295,01:34.2,196.665,1,Finished,2007,10,20,European Grand Prix,2007-07-22,13,9,0,Austria,Europe,127538.25,N-A,0,42,1592,0
25,Alexander Wurz,2-15-1974,Austrian,1974,47,14,11,11,11,0,58,55,8,5281789,01:28.7,216.559,1,Finished,2007,12,5,Turkish Grand Prix,2007-08-26,13,9,0,Austria,Turkey,91065.32759,N-A,0,42,1592,0
25,Alexander Wurz,2-15-1974,Austrian,1974,74,7,3,3,3,6,62,24,3,5289475,01:23.0,213.902,1,Finished,2005,4,21,San Marino Grand Prix,2005-04-24,6,12,0,Austria,Italy,85314.1129,N-A,0,42,1592,0
26,Scott Speed,1-24-1983,American,1983,55,18,9,9,9,0,57,26,14,5746670,01:28.4,216.039,1,Finished,2006,3,1,Australian Grand Prix,2006-04-02,0,16,0,United States,Australia,100380.4737,N-A,0,0,1257,0
30,Michael Schumacher,1-3-1969,German,1969,53,1,2,2,2,8,57,38,2,5387451,01:32.5,210.576,1,Finished,2006,1,3,Bahrain Grand Prix,2006-03-12,8,2,0,Germany,Bahrain,94516.68421,N-A,0,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,54,14,6,6,6,3,56,44,5,5484383,01:35.6,208.629,1,Finished,2006,2,2,Malaysian Grand Prix,2006-03-19,11,2,0,Germany,Malaysia,97935.41071,N-A,0,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,56,1,1,1,1,10,62,19,2,5466486,01:24.6,210.961,1,Finished,2006,4,21,San Marino Grand Prix,2006-04-23,21,2,1,Germany,Italy,88169.12903,Michael Schumacher,0.5,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,57,2,1,1,1,10,60,39,1,5758765,01:32.1,201.226,1,Finished,2006,5,20,European Grand Prix,2006-05-07,31,2,2,Germany,Europe,95979.41667,Michael Schumacher,1,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,58,3,2,2,2,8,66,43,3,5200261,01:16.9,216.546,1,Finished,2006,6,4,Spanish Grand Prix,2006-05-14,39,2,2,Germany,Spain,78791.83333,N-A,1,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,59,22,5,5,5,4,78,74,1,6276946,01:15.1,160.014,1,Finished,2006,7,6,Monaco Grand Prix,2006-05-28,43,2,2,Germany,Monaco,80473.66667,N-A,1,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,60,3,2,2,2,8,60,53,2,5165878,01:21.9,225.884,1,Finished,2006,8,9,British Grand Prix,2006-06-11,51,2,2,Germany,United Kingdom,86097.96667,N-A,1,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,61,5,2,2,2,8,70,68,3,5679408,01:16.0,206.592,1,Finished,2006,9,7,Canadian Grand Prix,2006-06-25,59,2,2,Germany,Canada,81134.55714,N-A,1,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,62,1,1,1,1,10,73,56,1,5675199,01:12.7,207.527,1,Finished,2006,10,19,United States Grand Prix,2006-07-02,69,2,3,Germany,United States,77742.45205,Michael Schumacher,1.5,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,63,1,1,1,1,10,70,46,1,5527803,01:17.1,205.931,1,Finished,2006,11,8,French Grand Prix,2006-07-16,79,2,4,Germany,France,78968.61429,Michael Schumacher,2,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,64,2,1,1,1,10,67,17,1,5271693,01:16.4,215.65,1,Finished,2006,12,10,German Grand Prix,2006-07-30,89,2,5,Germany,Germany,78681.98507,Michael Schumacher,2.5,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,66,2,3,3,3,6,58,55,1,5336738,01:28.0,218.36,1,Finished,2006,14,5,Turkish Grand Prix,2006-08-27,96,2,5,Germany,Turkey,92012.72414,N-A,2.5,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,67,2,1,1,1,10,53,14,2,4491975,01:22.6,252.555,1,Finished,2006,15,14,Italian Grand Prix,2006-09-10,106,2,6,Germany,Italy,84754.24528,Michael Schumacher,3,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,68,6,1,1,1,10,56,50,2,5852747,01:38.6,199.117,1,Finished,2006,16,17,Chinese Grand Prix,2006-10-01,116,1,7,Germany,China,104513.3393,Michael Schumacher,7,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,70,10,4,4,4,5,71,70,1,5537845,01:12.2,214.966,1,Finished,2006,18,18,Brazilian Grand Prix,2006-10-22,121,2,7,Germany,Brazil,77997.8169,N-A,3.5,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,72,13,7,7,7,2,56,41,12,5573724,01:37.0,205.757,1,Finished,2005,2,2,Malaysian Grand Prix,2005-03-20,2,11,0,Germany,Malaysia,99530.78571,N-A,0,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,74,13,2,2,2,8,62,48,1,5262136,01:21.9,216.946,1,Finished,2005,4,21,San Marino Grand Prix,2005-04-24,10,4,0,Germany,Italy,84873.16129,N-A,0,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,76,8,7,7,7,2,78,40,1,6352779,01:15.8,158.54,1,Finished,2005,6,6,Monaco Grand Prix,2005-05-22,12,9,0,Germany,Monaco,81445.88462,N-A,0,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,77,10,5,5,5,4,59,19,6,5557093,01:31.5,202.537,1,Finished,2005,7,20,European Grand Prix,2005-05-29,16,8,0,Germany,Europe,94188.01695,N-A,0,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,78,2,2,2,2,8,70,32,4,5530390,01:14.9,209.697,1,Finished,2005,8,7,Canadian Grand Prix,2005-06-12,24,5,0,Germany,Canada,79006.1,N-A,0,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,79,5,1,1,1,10,73,48,1,5383181,01:11.5,211.074,1,Finished,2005,9,19,United States Grand Prix,2005-06-19,34,3,1,Germany,United States,73742.20548,Michael Schumacher,0.333333333,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,80,3,3,3,3,6,70,22,7,5564132,01:17.7,204.333,1,Finished,2005,10,8,French Grand Prix,2005-07-03,40,3,1,Germany,France,79487.81429,N-A,0.333333333,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,81,9,6,6,6,3,60,23,5,5144888,01:21.7,226.6,1,Finished,2005,11,9,British Grand Prix,2005-07-10,43,3,1,Germany,United Kingdom,85748.5,N-A,0.333333333,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,82,5,5,5,5,4,67,18,7,5240289,01:16.1,216.381,1,Finished,2005,12,10,German Grand Prix,2005-07-24,47,3,1,Germany,Germany,78213.26866,N-A,0.333333333,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,83,1,2,2,2,8,70,13,3,5881133,01:21.5,193.573,1,Finished,2005,13,11,Hungarian Grand Prix,2005-07-31,55,3,1,Germany,Hungary,84016.18571,N-A,0.333333333,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,85,6,10,10,10,0,53,5,13,4564729,01:23.6,249.507,1,Finished,2005,15,14,Italian Grand Prix,2005-09-04,55,3,1,Germany,Italy,86126.96226,N-A,0.333333333,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,87,7,4,4,4,5,71,25,4,5396242,01:12.8,213.082,1,Finished,2005,17,18,Brazilian Grand Prix,2005-09-25,60,4,1,Germany,Brazil,76003.40845,N-A,0.25,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,88,14,7,7,7,2,53,25,5,5376091,01:32.8,225.361,1,Finished,2005,18,22,Japanese Grand Prix,2005-10-09,62,3,1,Germany,Japan,101435.6792,N-A,0.333333333,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,90,1,1,1,1,10,58,29,1,5055757,01:24.1,226.933,1,Finished,2004,1,1,Australian Grand Prix,2004-03-07,10,1,1,Germany,Australia,87168.22414,Michael Schumacher,1,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,91,1,1,1,1,10,56,6,2,5467490,01:34.8,210.451,1,Finished,2004,2,2,Malaysian Grand Prix,2004-03-21,20,1,2,Germany,Malaysia,97633.75,Michael Schumacher,2,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,92,1,1,1,1,10,57,7,1,5314875,01:30.3,216.074,1,Finished,2004,3,3,Bahrain Grand Prix,2004-04-04,30,1,3,Germany,Bahrain,93243.42105,Michael Schumacher,3,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,93,2,1,1,1,10,62,10,1,5179670,01:20.4,220.85,1,Finished,2004,4,21,San Marino Grand Prix,2004-04-25,40,1,4,Germany,Italy,83543.06452,Michael Schumacher,4,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,94,1,1,1,1,10,66,12,1,5252841,01:17.5,215.07,1,Finished,2004,5,4,Spanish Grand Prix,2004-05-09,50,1,5,Germany,Spain,79588.5,Michael Schumacher,5,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,96,1,1,1,1,10,60,7,1,5555101,01:29.5,207.144,1,Finished,2004,7,20,European Grand Prix,2004-05-30,60,1,6,Germany,Europe,92585.01667,Michael Schumacher,6,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,97,6,1,1,1,10,70,18,2,5304803,01:13.6,213.222,1,Finished,2004,8,7,Canadian Grand Prix,2004-06-13,70,1,7,Germany,Canada,75782.9,Michael Schumacher,7,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,98,2,1,1,1,10,73,8,2,6029914,01:10.4,214.327,1,Finished,2004,9,19,United States Grand Prix,2004-06-20,80,1,8,Germany,United States,82601.56164,Michael Schumacher,8,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,99,2,1,1,1,10,70,32,1,5418133,01:15.4,210.669,1,Finished,2004,10,8,French Grand Prix,2004-07-04,90,1,9,Germany,France,77401.9,Michael Schumacher,9,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,100,4,1,1,1,10,60,14,1,5082700,01:18.7,235.049,1,Finished,2004,11,9,British Grand Prix,2004-07-11,100,1,10,Germany,United Kingdom,84711.66667,Michael Schumacher,10,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,101,1,1,1,1,10,66,5,2,5034848,01:13.8,223.173,1,Finished,2004,12,10,German Grand Prix,2004-07-25,110,1,11,Germany,Germany,76285.57576,Michael Schumacher,11,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,102,1,1,1,1,10,70,29,1,5726131,01:19.1,199.461,1,Finished,2004,13,11,Hungarian Grand Prix,2004-08-15,120,1,12,Germany,Hungary,81801.87143,Michael Schumacher,12,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,103,2,2,2,2,8,44,28,2,5558406,01:45.5,238.036,1,Finished,2004,14,13,Belgian Grand Prix,2004-08-29,128,1,12,Germany,Belgium,126327.4091,N-A,12,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,104,3,2,2,2,8,53,35,2,4519795,01:21.4,256.324,1,Finished,2004,15,14,Italian Grand Prix,2004-09-12,136,1,12,Germany,Italy,85279.15094,N-A,12,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,106,1,1,1,1,10,53,41,2,5066985,01:32.8,225.281,1,Finished,2004,17,22,Japanese Grand Prix,2004-10-10,146,1,13,Germany,Japan,95603.49057,Michael Schumacher,13,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,107,18,7,7,7,2,71,49,4,5332077,01:11.8,216.161,1,Finished,2004,18,18,Brazilian Grand Prix,2004-10-24,148,1,13,Germany,Brazil,75099.67606,N-A,13,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,337,7,6,6,6,8,49,45,11,6004559,02:00.2,188.649,1,Finished,2010,1,3,Bahrain Grand Prix,2010-03-14,8,6,0,Germany,Bahrain,122542.0204,N-A,0,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,338,7,10,10,10,1,58,58,4,5685922,01:29.2,214.058,1,Finished,2010,2,1,Australian Grand Prix,2010-03-28,9,8,0,Germany,Australia,98033.13793,N-A,0,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,340,9,10,10,10,1,56,14,10,6463912,01:44.3,188.149,1,Finished,2010,4,17,Chinese Grand Prix,2010-04-18,10,10,0,Germany,China,115427,N-A,0,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,341,6,4,4,4,12,66,64,10,5806296,01:25.5,195.933,1,Finished,2010,5,4,Spanish Grand Prix,2010-05-09,22,9,0,Germany,Spain,87974.18182,N-A,0,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,342,7,12,12,12,0,78,71,5,6619067,01:15.6,159.089,1,Finished,2010,6,6,Monaco Grand Prix,2010-05-16,22,9,0,Germany,Monaco,85116.24359,N-A,0,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,343,5,4,4,4,12,58,53,6,5358730,01:29.8,213.971,1,Finished,2010,7,5,Turkish Grand Prix,2010-05-30,34,9,0,Germany,Turkey,92391.89655,N-A,0,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,345,15,15,15,15,0,57,53,2,6078397,01:39.0,197.118,1,Finished,2010,9,12,European Grand Prix,2010-06-27,34,9,0,Germany,Europe,106638.5439,N-A,0,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,346,10,9,9,9,2,52,47,15,5119799,01:34.2,225.203,1,Finished,2010,10,9,British Grand Prix,2010-07-11,36,9,0,Germany,United Kingdom,98457.67308,N-A,0,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,349,21,7,7,7,6,44,32,13,5359816,01:51.9,225.301,1,Finished,2010,13,13,Belgian Grand Prix,2010-08-29,44,10,0,Germany,Belgium,121814,N-A,0,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,350,12,9,9,9,2,53,49,11,4629520,01:24.9,245.503,1,Finished,2010,14,14,Italian Grand Prix,2010-09-12,46,9,0,Germany,Italy,87349.43396,N-A,0,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,352,10,6,6,6,8,53,52,7,5487256,01:34.9,220.395,1,Finished,2010,16,22,Japanese Grand Prix,2010-10-10,54,9,0,Germany,Japan,103533.1321,N-A,0,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,353,9,4,4,4,12,55,43,8,10140498,01:51.8,180.748,1,Finished,2010,17,35,Korean Grand Prix,2010-10-24,66,9,0,Germany,South Korea,184372.6909,N-A,0,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,354,8,7,7,7,6,71,71,12,5635259,01:15.2,206.229,1,Finished,2010,18,18,Brazilian Grand Prix,2010-11-07,72,9,0,Germany,Brazil,79369.84507,N-A,0,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,842,11,9,9,9,2,56,45,11,5944728,01:42.5,194.698,1,Finished,2011,2,2,Malaysian Grand Prix,2011-04-10,2,12,0,Germany,Malaysia,106155.8571,N-A,0,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,843,14,8,8,8,4,56,46,6,5849252,01:41.2,193.88,1,Finished,2011,3,17,Chinese Grand Prix,2011-04-17,6,11,0,Germany,China,104450.9286,N-A,0,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,844,8,12,12,12,0,58,47,12,5503002,01:31.2,210.819,1,Finished,2011,4,5,Turkish Grand Prix,2011-05-08,6,11,0,Germany,Turkey,94879.34483,N-A,0,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,847,8,4,4,4,12,70,70,4,14693756,01:19.1,198.382,1,Finished,2011,7,7,Canadian Grand Prix,2011-06-12,26,9,0,Germany,Canada,209910.8,N-A,0,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,849,13,9,9,9,2,52,34,11,5399108,01:37.0,218.558,1,Finished,2011,9,9,British Grand Prix,2011-07-10,28,10,0,Germany,United Kingdom,103829,N-A,0,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,853,8,5,5,5,10,53,46,7,4878849,01:27.4,238.607,1,Finished,2011,13,14,Italian Grand Prix,2011-09-11,52,8,0,Germany,Italy,92053.75472,N-A,0,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,855,8,6,6,6,8,53,53,12,5480547,01:37.9,213.501,1,Finished,2011,15,22,Japanese Grand Prix,2011-10-09,60,8,0,Germany,Japan,103406.5472,N-A,0,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,857,11,5,5,5,10,60,48,5,5500423,01:28.5,208.359,1,Finished,2011,17,68,Indian Grand Prix,2011-10-30,70,8,0,Germany,India,91673.71667,N-A,0,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,858,8,7,7,7,6,55,48,15,5907850,01:44.9,190.575,1,Finished,2011,18,24,Abu Dhabi Grand Prix,2011-11-13,76,8,0,Germany,United Arab Emirates,107415.4545,N-A,0,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,861,3,10,10,10,1,56,53,9,9941808,01:41.8,196.096,1,Finished,2012,2,2,Malaysian Grand Prix,2012-03-25,1,14,0,Germany,Malaysia,177532.2857,N-A,0,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,863,22,10,10,10,1,57,39,13,5782480,01:38.1,198.548,1,Finished,2012,4,3,Bahrain Grand Prix,2012-04-22,2,18,0,Germany,Bahrain,101447.0175,N-A,0,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,867,12,3,3,3,15,57,43,3,6269288,01:43.1,189.22,1,Finished,2012,8,12,European Grand Prix,2012-06-24,17,13,0,Germany,Europe,109987.5088,N-A,0,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,868,3,7,7,7,6,52,52,6,5140441,01:35.2,222.789,1,Finished,2012,9,9,British Grand Prix,2012-07-08,23,12,0,Germany,United Kingdom,98854.63462,N-A,0,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,869,3,7,7,7,6,67,57,1,5494832,01:18.7,209.163,1,Finished,2012,10,10,German Grand Prix,2012-07-22,29,12,0,Germany,Germany,82012.41791,N-A,0,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,871,13,7,7,7,6,44,37,4,5401904,01:53.5,222.139,1,Finished,2012,12,13,Belgian Grand Prix,2012-09-02,35,10,0,Germany,Belgium,122770.5455,N-A,0,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,872,4,6,6,6,8,53,51,3,4812480,01:27.7,237.748,1,Finished,2012,13,14,Italian Grand Prix,2012-09-09,43,11,0,Germany,Italy,90801.50943,N-A,0,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,874,23,11,11,11,0,53,43,6,5404011,01:36.9,215.646,1,Finished,2012,15,22,Japanese Grand Prix,2012-10-07,43,13,0,Germany,Japan,101962.4717,N-A,0,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,875,10,13,13,13,0,55,49,13,5877892,01:43.2,195.902,1,Finished,2012,16,35,Korean Grand Prix,2012-10-14,43,14,0,Germany,South Korea,106870.7636,N-A,0,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,877,13,11,11,11,0,55,51,6,6386742,01:45.2,190.015,1,Finished,2012,18,24,Abu Dhabi Grand Prix,2012-11-04,43,15,0,Germany,United Arab Emirates,116122.5818,N-A,0,1141,8836,64
30,Michael Schumacher,1-3-1969,German,1969,879,13,7,7,7,6,71,37,15,6334563,01:20.2,193.522,1,Finished,2012,20,18,Brazilian Grand Prix,2012-11-25,49,13,0,Germany,Brazil,89219.19718,N-A,0,1141,8836,64
31,Juan Pablo Montoya,9-20-1975,Colombian,1975,53,5,5,5,5,4,57,21,7,5423253,01:32.8,210.013,1,Finished,2006,1,3,Bahrain Grand Prix,2006-03-12,4,5,0,Colombia,Bahrain,95144.78947,N-A,0,301,3395,7
31,Juan Pablo Montoya,9-20-1975,Colombian,1975,54,5,4,4,4,5,56,39,3,5479880,01:35.6,208.806,1,Finished,2006,2,2,Malaysian Grand Prix,2006-03-19,9,5,0,Colombia,Malaysia,97855,N-A,0,301,3395,7
31,Juan Pablo Montoya,9-20-1975,Colombian,1975,56,7,3,3,3,6,62,22,4,5482354,01:25.1,209.791,1,Finished,2006,4,21,San Marino Grand Prix,2006-04-23,15,5,0,Colombia,Italy,88425.06452,N-A,0,301,3395,7
31,Juan Pablo Montoya,9-20-1975,Colombian,1975,59,4,2,2,2,8,78,20,6,6237683,01:16.0,158.193,1,Finished,2006,7,6,Monaco Grand Prix,2006-05-28,23,5,0,Colombia,Monaco,79970.29487,N-A,0,301,3395,7
31,Juan Pablo Montoya,9-20-1975,Colombian,1975,60,8,6,6,6,3,60,38,8,5216696,01:22.8,223.575,1,Finished,2006,8,9,British Grand Prix,2006-06-11,26,5,0,Colombia,United Kingdom,86944.93333,N-A,0,301,3395,7
31,Juan Pablo Montoya,9-20-1975,Colombian,1975,71,9,6,6,6,3,57,41,7,5092369,01:26.4,220.976,1,Finished,2005,1,1,Australian Grand Prix,2005-03-06,3,6,0,Colombia,Australia,89339.80702,N-A,0,301,3395,7
31,Juan Pablo Montoya,9-20-1975,Colombian,1975,72,11,4,4,4,5,56,42,8,5535367,01:36.6,206.603,1,Finished,2005,2,2,Malaysian Grand Prix,2005-03-20,8,6,0,Colombia,Malaysia,98845.83929,N-A,0,301,3395,7
31,Juan Pablo Montoya,9-20-1975,Colombian,1975,76,16,5,5,5,4,78,50,10,6352203,01:17.4,155.342,1,Finished,2005,6,6,Monaco Grand Prix,2005-05-22,14,8,0,Colombia,Monaco,81438.5,N-A,0,301,3395,7
31,Juan Pablo Montoya,9-20-1975,Colombian,1975,77,5,7,7,7,2,59,42,10,5564821,01:31.8,201.866,1,Finished,2005,7,20,European Grand Prix,2005-05-29,16,9,0,Colombia,Europe,94319,N-A,0,301,3395,7
31,Juan Pablo Montoya,9-20-1975,Colombian,1975,81,3,1,1,1,10,60,41,2,5069588,01:20.7,229.338,1,Finished,2005,11,9,British Grand Prix,2005-07-10,26,6,1,Colombia,United Kingdom,84493.13333,Juan Pablo Montoya,0.166666667,301,3395,7
31,Juan Pablo Montoya,9-20-1975,Colombian,1975,82,20,2,2,2,8,67,54,4,5211168,01:15.9,217.011,1,Finished,2005,12,10,German Grand Prix,2005-07-24,34,4,1,Colombia,Germany,77778.62687,N-A,0.25,301,3395,7
