driverId,raceId,lap,milliseconds
8,987,3,18290
830,987,3,18017
4,987,3,17716
13,987,3,17745
815,987,3,17822
807,987,3,18052
832,987,3,18347
842,987,3,18207
828,987,3,17802
843,987,3,17738
840,987,3,17925
1,987,3,18725
836,987,3,18764
154,987,3,18456
817,987,3,18129
822,987,27,23064
13,987,27,23275
843,987,27,23830
20,987,28,22736
830,987,28,23180
4,987,28,23342
840,987,28,22486
8,987,29,23170
807,987,30,24054
832,987,31,23550
815,987,35,23275
1,987,43,23121
817,987,43,23484
842,987,44,23748
828,987,44,24164
154,987,48,34438
830,987,62,22644
840,987,67,24756
840,988,11,21613
838,988,12,22125
830,988,14,21269
8,988,15,21609
815,988,16,21869
807,988,17,29724
817,988,19,23477
20,988,20,21221
822,988,21,21478
4,988,21,22541
13,988,22,21449
825,988,22,21875
1,988,24,21274
843,988,26,21598
836,988,28,22959
840,988,29,21543
842,988,30,21519
828,988,30,22176
839,988,31,21865
832,988,31,21956
154,988,32,21850
840,988,35,21908
843,989,1,22213
8,989,18,21421
1,989,19,21821
844,989,20,22242
830,989,21,20953
825,989,22,21983
832,989,22,23868
843,989,22,22296
839,989,23,21854
154,989,24,23054
807,989,24,22628
815,989,24,22327
838,989,25,22474
822,989,25,21664
840,989,25,25504
20,989,26,21787
817,989,26,21440
4,989,26,22573
844,989,27,22836
840,989,29,21397
830,990,2,30381
844,990,3,25563
815,990,9,24992
838,990,10,25081
840,990,10,33612
825,990,13,25106
4,990,14,24993
842,990,15,24835
807,990,15,24454
839,990,15,24719
832,990,16,25768
20,990,18,24524
154,990,18,25011
8,990,19,25018
822,990,20,26105
843,990,20,36646
845,990,22,24672
828,990,23,25194
1,990,26,24302
832,990,26,25307
825,990,27,24629
838,990,28,25131
154,990,30,25527
840,990,30,24638
815,990,32,24677
842,990,34,24957
844,990,34,25139
839,990,35,24596
807,990,39,24382
4,990,39,24581
845,990,40,25693
843,990,42,24953
154,990,45,26263
843,991,10,23172
839,991,11,23281
832,991,12,23935
815,991,12,22856
807,991,13,23654
154,991,16,22981
830,991,17,22715
817,991,17,23042
1,991,18,22464
822,991,19,22097
20,991,20,23009
842,991,20,23950
844,991,21,23392
838,991,22,23730
840,991,23,22661
825,991,24,22973
8,991,27,22913
845,991,28,23716
4,991,29,24110
828,991,29,22785
830,991,31,22596
843,991,30,24070
817,991,31,22691
807,991,31,23297
832,991,31,23117
839,991,31,22637
842,991,31,34650
815,991,32,22334
845,991,33,22723
154,991,46,23735
8,992,1,30012
843,992,1,21376
4,992,1,56710
825,992,1,35608
828,992,1,44107
815,992,2,28109
154,992,2,21725
842,992,12,20782
832,992,15,21516
838,992,17,21103
828,992,18,25378
1,992,22,20377
843,992,22,20809
840,992,23,19737
844,992,24,21058
838,992,25,20887
20,992,30,20037
817,992,37,19925
828,992,36,32629
830,992,38,19765
822,992,40,20192
20,992,40,20823
825,992,39,21778
1,992,40,21329
842,992,39,21287
843,992,39,21072
8,992,40,21149
838,992,39,20760
815,992,40,26174
154,992,40,22757
832,992,40,20967
844,992,40,22030
840,992,40,21236
4,992,40,21371
828,992,39,14998
838,992,46,20978
843,993,1,22631
845,993,1,22049
20,993,17,22054
822,993,19,23213
844,993,20,21995
840,993,20,21351
4,993,21,21721
845,993,24,22034
1,993,25,22085
832,993,25,22409
815,993,26,22438
839,993,29,47910
825,993,32,22917
817,993,33,21618
843,993,33,22472
830,993,34,21740
838,993,34,27416
828,993,35,22100
20,993,41,24273
815,993,40,22242
845,993,41,23865
845,994,7,31810
840,994,9,33887
1,994,12,23739
843,994,13,24326
844,994,14,23870
154,994,15,24741
20,994,16,23964
832,994,16,24874
817,994,17,24542
8,994,17,24263
822,994,17,24020
828,994,17,24291
825,994,17,24237
4,994,19,24241
845,994,19,25170
838,994,20,26817
815,994,21,29379
839,994,23,24663
840,994,34,31104
842,994,37,24296
830,994,47,24111
845,994,49,25563
807,994,50,25213
840,994,59,24852
154,994,68,24568
838,994,72,25438
838,995,1,41008
828,995,1,23529
815,995,9,24086
839,995,11,25353
807,995,13,24521
832,995,14,24416
830,995,16,23137
1,995,16,23335
817,995,17,23279
4,995,18,23099
844,995,19,23666
825,995,22,24008
842,995,23,24107
845,995,26,23531
8,995,32,23645
822,995,36,23775
20,995,37,23529
815,995,44,23718
154,995,48,24400
838,995,48,23537
840,996,1,26576
845,996,1,26273
20,996,1,32612
4,996,1,25789
822,996,1,27955
830,996,25,24395
832,996,26,25423
817,996,28,24309
825,996,28,25419
844,996,31,25026
1,996,33,24310
8,996,34,24289
154,996,34,29996
828,996,35,24295
807,996,37,25016
843,996,38,24297
822,996,39,30666
20,996,40,31029
838,996,40,24399
4,996,46,24788
838,997,1,46557
830,997,15,21214
8,997,15,21552
817,997,15,21950
20,997,15,23912
154,997,15,22121
839,997,15,22527
832,997,15,23257
840,997,15,22181
842,997,15,22011
844,997,15,21364
4,997,15,21588
845,997,24,23048
1,997,25,21245
815,997,27,22863
825,997,28,22138
832,997,34,26335
817,997,38,21259
838,997,40,22526
828,997,45,21519
1,997,52,20980
845,997,60,24884
840,997,65,22299
8,998,13,38573
4,998,13,28669
815,998,13,28651
830,998,17,28458
832,998,17,29074
817,998,18,28194
844,998,18,27865
839,998,19,29410
20,998,20,28677
807,998,20,28719
842,998,20,28676
822,998,21,27894
838,998,21,28284
845,998,21,28224
828,998,24,28207
1,998,25,28982
825,998,25,28450
154,998,26,29254
817,998,30,28001
840,998,30,27774
4,998,32,28085
832,998,32,28078
842,998,32,29766
815,998,32,28836
20,998,33,28174
830,998,33,28000
8,998,33,28985
838,998,33,28658
8,999,14,19647
807,999,18,19584
825,999,20,19818
832,999,20,20160
844,999,20,19267
154,999,21,20198
815,999,22,25130
20,999,25,18657
839,999,25,19570
840,999,27,19476
822,999,28,19188
845,999,28,24173
843,999,28,19309
830,999,29,19742
838,999,29,19778
4,999,31,18956
828,999,38,18840
1,999,42,18978
844,999,43,21200
4,999,43,21119
842,999,43,19806
830,999,46,19297
844,999,46,20653
842,999,46,19512
830,999,48,19087
4,999,47,20927
832,999,50,19637
840,999,50,19526
807,999,51,20752
822,999,52,33279
154,999,51,22738
825,999,51,34742
845,999,51,21711
8,999,53,19988
843,999,52,19985
838,999,52,19621
807,999,55,20812
154,999,55,19752
825,999,55,27736
832,999,56,20530
828,1000,6,22640
8,1000,14,24471
822,1000,15,21337
815,1000,22,22561
807,1000,23,21966
843,1000,24,21831
1,1000,25,21480
832,1000,25,21914
154,1000,29,21733
825,1000,31,25126
845,1000,31,21509
842,1000,32,21684
8,1000,38,21829
20,1000,39,23111
4,1000,39,21795
839,1000,39,22258
838,1000,40,21732
817,1000,44,21364
840,1000,47,21291
807,1000,50,22650
20,1001,1,19582
1,1001,1,19372
815,1001,1,19667
839,1001,1,19582
830,1001,1,19942
154,1001,1,20280
825,1001,1,20021
842,1001,1,20136
828,1001,1,19711
845,1001,1,19791
840,1001,1,19732
843,1001,1,18084
832,1001,1,18509
822,1001,1,20349
838,1001,1,19847
8,1001,1,26367
822,1001,2,30519
838,1001,2,22706
8,1001,7,35451
1,1001,21,22375
20,1001,22,22253
832,1001,22,23857
154,1001,23,23248
840,1001,23,22901
839,1001,24,23225
845,1001,24,22339
815,1001,25,23157
842,1001,25,22953
830,1001,26,22341
825,1001,26,24304
828,1001,26,22558
838,1001,28,23389
822,1001,29,22399
843,1001,31,29316
807,1002,1,25234
817,1002,1,24805
20,1002,1,32219
828,1002,1,29992
825,1002,4,38563
8,1002,20,23862
154,1002,23,24779
838,1002,24,24094
830,1002,26,24003
1,1002,28,23728
20,1002,29,24301
842,1002,34,27792
844,1002,34,24084
840,1002,35,26440
822,1002,36,23763
845,1002,37,25245
839,1002,38,24827
815,1002,39,25655
832,1002,39,25774
807,1002,41,24456
828,1002,42,25575
845,1003,3,30477
20,1003,14,28722
843,1003,14,29912
1,1003,15,28946
807,1003,15,31183
822,1003,16,28542
154,1003,16,29517
830,1003,17,29681
815,1003,17,29978
8,1003,22,29513
842,1003,26,28931
825,1003,26,29408
817,1003,27,28779
815,1003,33,30561
843,1003,36,29464
825,1003,36,30711
832,1003,37,30242
4,1003,38,29922
844,1003,38,29310
815,1003,39,24340
840,1003,40,28767
838,1003,43,30234
828,1003,44,28860
845,1003,45,34022
825,1003,48,29324
843,1004,3,29418
4,1004,5,30348
840,1004,7,29266
154,1004,8,30469
825,1004,9,29904
844,1004,10,30397
839,1004,10,30642
845,1004,10,29912
828,1004,11,30051
838,1004,11,29636
822,1004,12,29794
815,1004,12,29924
20,1004,13,29798
1,1004,14,29551
8,1004,18,29531
832,1004,32,30021
807,1004,35,30625
828,1004,37,30146
817,1004,39,37446
830,1004,43,29370
825,1005,2,29007
844,1005,4,38891
845,1005,4,23660
828,1005,5,23244
840,1005,14,23657
8,1005,17,22781
830,1005,21,28789
822,1005,23,22777
817,1005,23,22864
838,1005,23,23159
1,1005,24,22614
815,1005,24,23635
839,1005,26,23316
20,1005,26,22748
4,1005,26,27454
843,1005,28,23110
154,1005,29,23692
842,1005,29,23376
807,1005,30,23555
832,1005,32,23477
844,1005,35,26672
845,1005,38,23647
840,1005,39,29804
844,1006,1,34812
840,1006,1,41048
154,1006,1,35104
840,1006,5,18610
845,1006,10,23686
838,1006,10,24065
842,1006,10,23865
1,1006,11,23693
8,1006,21,23714
830,1006,22,23446
839,1006,22,24534
822,1006,23,23478
807,1006,23,24681
832,1006,24,29319
815,1006,25,25723
20,1006,26,24449
843,1006,27,23819
845,1006,29,23715
825,1006,30,23723
828,1006,30,23940
1,1006,37,23915
842,1006,36,24219
840,1006,38,24296
838,1006,40,24195
839,1007,1,27806
843,1007,1,22055
842,1007,5,22570
840,1007,10,24451
1,1007,11,22269
822,1007,11,22105
832,1007,11,22660
845,1007,11,22732
817,1007,12,22022
807,1007,12,23037
838,1007,12,22174
830,1007,13,22175
844,1007,13,22588
828,1007,16,31406
20,1007,17,22658
8,1007,17,22017
840,1007,23,23371
843,1007,24,23553
842,1007,26,23055
815,1007,30,23755
839,1007,30,22756
825,1007,43,22390
154,1007,44,22733
20,1007,47,21777
1,1007,47,22399
830,1007,48,22088
822,1007,48,23887
154,1007,60,23426
822,1007,62,22512
4,1008,15,33753
845,1008,16,23273
840,1008,17,24608
822,1008,18,22955
828,1008,18,23377
1,1008,19,22641
842,1008,22,23757
832,1008,25,23939
20,1008,27,22551
838,1008,28,22618
8,1008,31,22766
154,1008,32,23403
830,1008,35,23432
844,1008,35,23593
817,1008,39,23300
815,1008,39,23505
839,1008,40,27226
825,1008,41,23115
832,1008,48,23770
843,1008,49,23422
20,1008,53,22683
4,1008,54,23046
839,1008,57,31198
822,1008,59,22727
840,1008,65,24283
843,1009,1,41012
1,1009,7,21283
844,1009,7,21828
154,1009,7,22354
20,1009,15,22630
822,1009,16,21600
830,1009,17,21057
839,1009,18,21979
815,1009,26,22112
4,1009,27,21726
842,1009,29,22493
817,1009,33,21061
838,1009,35,22317
845,1009,35,22755
832,1009,37,21964
822,1009,40,21289
840,1009,40,22189
825,1009,41,21587
9,1010,1,32997
817,1010,1,33027
8,1010,12,23299
807,1010,13,21588
815,1010,13,23234
20,1010,14,21995
825,1010,14,22388
848,1010,14,21780
1,1010,15,21515
154,1010,15,29981
846,1010,15,21627
822,1010,23,22014
830,1010,25,21157
826,1010,26,22086
847,1010,26,21689
840,1010,27,22471
841,1010,27,27172
844,1010,28,22306
9,1010,28,22343
842,1010,37,21269
847,1010,42,21543
9,1010,44,21889
840,1011,1,34338
154,1011,1,32082
832,1011,4,45543
815,1011,8,27136
8,1011,9,25647
842,1011,9,27557
848,1011,9,25659
846,1011,10,24175
825,1011,10,24948
830,1011,11,24199
9,1011,11,24667
822,1011,12,24865
807,1011,12,25498
826,1011,12,26508
847,1011,12,24633
844,1011,13,24518
1,1011,13,24255
20,1011,14,24228
841,1011,16,27725
840,1011,23,26600
817,1011,24,25676
832,1011,24,25034
848,1011,25,24842
847,1011,26,24912
9,1011,27,24313
830,1011,32,26729
807,1011,32,25253
8,1011,33,25621
815,1011,33,26798
1,1011,34,24324
846,1011,34,24717
20,1011,35,24212
844,1011,36,24358
822,1011,37,24433
20,1011,38,34193
826,1011,38,30761
825,1011,38,25982
842,1011,39,24484
841,1011,40,24880
832,1011,40,24985
832,1012,1,45878
846,1012,1,50738
826,1012,7,17257
841,1012,7,25184
154,1012,8,23261
825,1012,9,23964
807,1012,11,24107
830,1012,17,23223
846,1012,17,33638
20,1012,18,22749
817,1012,18,23506
842,1012,19,22301
848,1012,19,23215
815,1012,20,23733
840,1012,20,23466
822,1012,21,22196
1,1012,22,22644
844,1012,22,22921
847,1012,22,24332
8,1012,25,23888
826,1012,25,26050
9,1012,26,32627
841,1012,30,25137
826,1012,30,43206
825,1012,33,23383
830,1012,34,22365
20,1012,35,22316
846,1012,34,22524
154,1012,35,23520
1,1012,36,23597
822,1012,36,24083
832,1012,36,22532
842,1012,39,22722
844,1012,42,24227
840,1012,44,23515
847,1012,49,23965
842,1012,53,22408
826,1013,5,21013
8,1013,6,21401
825,1013,7,20118
841,1013,7,20776
807,1013,8,21325
846,1013,9,19819
815,1013,10,20939
840,1013,10,23099
817,1013,10,20884
20,1013,11,19981
822,1013,12,20006
832,1013,12,19755
848,1013,12,20720
1,1013,13,19993
830,1013,14,20973
9,1013,14,15069
9,1013,23,21037
847,1013,25,20475
844,1013,34,20382
807,1013,34,20870
154,1013,34,20906
847,1013,38,20751
846,1013,39,22080
825,1013,39,20859
9,1013,42,20703
844,1013,47,19857
841,1014,6,22381
20,1014,19,23746
830,1014,20,22417
826,1014,21,22049
842,1014,22,22563
840,1014,22,23321
825,1014,23,22025
817,1014,24,22379
832,1014,24,21468
815,1014,24,22781
844,1014,25,23646
848,1014,25,23591
822,1014,26,22034
154,1014,26,22379
846,1014,26,21579
1,1014,27,22265
8,1014,28,22342
9,1014,31,21954
847,1014,32,22442
807,1014,35,22193
20,1014,40,21643
841,1014,41,23507
830,1014,43,22540
822,1014,45,22018
826,1014,45,33821
825,1014,45,22992
848,1014,45,37345
1,1014,46,22511
817,1014,45,22702
815,1014,45,22896
847,1014,44,21846
844,1014,46,21638
8,1014,45,22549
9,1014,44,22142
842,1014,46,22095
154,1014,46,22732
832,1014,46,21545
807,1015,9,25532
844,1015,9,25964
847,1015,10,26165
1,1015,11,24266
822,1015,11,25030
830,1015,11,24011
20,1015,11,24483
817,1015,11,24269
825,1015,11,25419
815,1015,11,28463
822,1015,12,24776
844,1015,16,25705
9,1015,21,23946
842,1015,27,24161
832,1015,30,23795
826,1015,32,24023
840,1015,39,24591
848,1015,40,25062
841,1015,44,35651
8,1015,46,26299
846,1015,47,25026
154,1015,50,24219
842,1015,62,23858
848,1016,1,37950
832,1016,3,24727
8,1016,6,25342
842,1016,7,23485
817,1016,8,23927
9,1016,8,25210
847,1016,9,23686
815,1016,11,24076
826,1016,12,23825
807,1016,16,24030
20,1016,26,23782
1,1016,28,23662
822,1016,30,23994
844,1016,33,23732
841,1016,33,23884
154,1016,34,24071
9,1016,38,23119
825,1016,39,24381
840,1016,45,23727
830,1016,48,23426
8,1016,58,24666
822,1016,67,23456
841,1017,7,30842
817,1017,16,31031
825,1017,16,30832
842,1017,17,30228
846,1017,18,30576
815,1017,18,37286
832,1017,19,29920
830,1017,20,30118
844,1017,21,30203
822,1017,23,30412
1,1017,24,30186
9,1017,24,29792
20,1017,25,30044
848,1017,25,30279
847,1017,25,31950
8,1017,31,29975
154,1017,31,30837
826,1017,32,30233
847,1017,33,37494
807,1017,34,30884
841,1017,34,31697
840,1017,39,30849
20,1017,51,30468
825,1018,11,23243
825,1018,13,16224
9,1018,19,21525
822,1018,21,22552
20,1018,21,25236
844,1018,22,21878
8,1018,23,21709
841,1018,24,21672
846,1018,25,21547
842,1018,25,22239
840,1018,25,21982
807,1018,26,21985
847,1018,27,22772
815,1018,28,22330
1,1018,30,30067
830,1018,31,21110
826,1018,32,25091
154,1018,34,22265
848,1018,35,21225
832,1018,41,21266
817,1018,46,22305
20,1018,50,22251
825,1018,62,22309
154,1019,1,33562
825,1019,1,32767
842,1019,12,27905
817,1019,12,28416
826,1019,12,29377
844,1019,13,28558
830,1019,13,27827
846,1019,13,28275
848,1019,13,28954
807,1019,13,28926
840,1019,13,30400
822,1019,16,28493
8,1019,17,28364
815,1019,18,30264
1,1019,20,28905
20,1019,20,28021
830,1019,20,27950
832,1019,20,27980
817,1019,20,28381
9,1019,20,28694
844,1019,21,28348
826,1019,21,28811
847,1019,21,30245
815,1019,24,38032
846,1019,35,27919
20,1019,38,38468
840,1019,39,29074
822,1019,45,28177
815,1019,46,28747
20,1020,2,20094
848,1020,2,20576
1,1020,3,20203
822,1020,3,22243
830,1020,3,22358
8,1020,3,27256
807,1020,3,22132
844,1020,3,20361
154,1020,3,27232
842,1020,3,29667
832,1020,3,23363
841,1020,3,22509
817,1020,3,21224
826,1020,3,23090
846,1020,6,21402
840,1020,7,22696
847,1020,7,20718
9,1020,7,23801
825,1020,8,21106
844,1020,15,22102
807,1020,15,20118
825,1020,21,21179
20,1020,23,20768
9,1020,23,20436
830,1020,25,19640
847,1020,24,19287
826,1020,25,21488
846,1020,25,20242
840,1020,25,21260
822,1020,26,20498
8,1020,26,22307
841,1020,26,20879
842,1020,26,19875
154,1020,26,21625
844,1020,27,20317
848,1020,27,21501
832,1020,27,19964
1,1020,28,22947
848,1020,28,21732
8,1020,28,21142
20,1020,28,22058
842,1020,28,20552
841,1020,28,20096
826,1020,28,24310
154,1020,28,22421
830,1020,29,21472
807,1020,29,20624
840,1020,28,21962
825,1020,29,21359
822,1020,30,21142
9,1020,31,19626
830,1020,41,19327
20,1020,41,21256
154,1020,41,20622
840,1020,41,20472
847,1020,41,19345
825,1020,42,20380
840,1020,44,20152
826,1020,45,20671
825,1020,45,20285
830,1020,46,19062
822,1020,46,21009
832,1020,46,20711
842,1020,46,20012
848,1020,46,19931
154,1020,46,21423
9,1020,46,20370
1,1020,47,27069
8,1020,47,20930
20,1020,47,19586
841,1020,47,28093
847,1020,47,21634
1,1020,53,20015
1,1020,56,19610
825,1020,57,20700
9,1020,57,19825
847,1020,57,23445
822,1021,5,33328
841,1021,15,23218
847,1021,16,21333
840,1021,16,22085
815,1021,18,21901
9,1021,18,21754
154,1021,19,22035
826,1021,21,23002
830,1021,25,21705
844,1021,27,21575
846,1021,28,26066
842,1021,28,22104
848,1021,28,23676
832,1021,29,21832
8,1021,29,22205
1,1021,31,22880
807,1021,36,21734
825,1021,38,21618
20,1021,39,24819
822,1021,46,21744
817,1021,46,22498
1,1021,48,21390
840,1021,50,21563
830,1021,67,21164
817,1022,1,27620
8,1022,1,39046
832,1022,1,59291
8,1022,2,25005
807,1022,11,23475
842,1022,13,22772
840,1022,14,22774
20,1022,15,22863
815,1022,15,23133
154,1022,16,22912
846,1022,19,23182
844,1022,21,22449
1,1022,22,23497
822,1022,23,22579
848,1022,23,22506
826,1022,24,22834
825,1022,25,22584
841,1022,29,23044
840,1022,30,25250
847,1022,30,22442
807,1022,31,23000
8,1022,31,26891
9,1022,31,24247
20,1022,33,22786
830,1023,1,31211
20,1023,6,32443
154,1023,7,26481
20,1023,12,31851
840,1023,15,18838
1,1023,19,23912
8,1023,19,32393
844,1023,20,23833
825,1023,20,24400
841,1023,21,25698
840,1023,22,24419
846,1023,23,24311
847,1023,23,24198
848,1023,26,29830
822,1023,27,23700
8,1023,26,24568
832,1023,27,27010
830,1023,27,24303
826,1023,28,24479
815,1023,28,25340
842,1023,28,24363
807,1023,29,24092
9,1023,29,31842
817,1023,30,24320
154,1023,29,25121
825,1023,34,24978
20,1023,41,24376
9,1023,44,23860
1,1023,49,23731
807,1024,1,29563
847,1024,1,38752
826,1024,12,28799
815,1024,13,29082
8,1024,15,29992
825,1024,18,29403
20,1024,19,29384
830,1024,19,28846
844,1024,20,29168
848,1024,20,28606
846,1024,20,30397
9,1024,21,29033
822,1024,22,29234
154,1024,23,29456
1,1024,26,28930
840,1024,31,29482
842,1024,32,32482
841,1024,34,29070
817,1024,34,30756
154,1024,35,43576
807,1024,36,29152
826,1024,36,34711
832,1024,35,30623
841,1024,36,28960
840,1024,41,39188
9,1024,44,30321
840,1024,44,29460
825,1024,56,30916
9,1025,1,30587
817,1025,1,36031
841,1025,2,38193
9,1025,2,30177
8,1025,9,25038
807,1025,16,34264
846,1025,20,29290
832,1025,21,30103
844,1025,22,29548
815,1025,23,30271
20,1025,26,29860
842,1025,26,29935
825,1025,27,30509
840,1025,27,30168
826,1025,27,30753
847,1025,27,29857
841,1025,27,30227
8,1025,27,36512
1,1025,28,29751
822,1025,28,29436
830,1025,28,29978
848,1025,29,29854
807,1025,29,29786
826,1025,29,29571
844,1025,30,29401
844,1026,3,30502
846,1026,4,25347
848,1026,15,23354
8,1026,15,24468
20,1026,16,24032
154,1026,16,23478
822,1026,17,23000
825,1026,17,24156
842,1026,18,23180
840,1026,18,23292
841,1026,18,23351
807,1026,19,24132
815,1026,19,22880
1,1026,21,23582
9,1026,22,26734
844,1026,25,23580
846,1026,25,23949
847,1026,25,23792
832,1026,26,23476
826,1026,27,23293
817,1026,29,23292
20,1026,31,23213
848,1026,34,23301
9,1026,33,22970
822,1026,36,23157
8,1026,36,23164
815,1026,41,23301
1,1026,42,23591
844,1026,46,23280
825,1026,47,23973
841,1026,49,23412
830,1027,5,24493
842,1027,9,22689
826,1027,10,22490
848,1027,14,22192
844,1027,15,22002
832,1027,15,22241
8,1027,15,22754
807,1027,18,22484
815,1027,20,22357
841,1027,21,43411
9,1027,21,24606
847,1027,22,22887
1,1027,23,22269
825,1027,28,23084
832,1027,35,22179
822,1027,36,22179
20,1027,37,21862
840,1027,37,22745
154,1027,37,24128
844,1027,43,25786
848,1027,44,22003
826,1027,44,22033
842,1027,49,22618
817,1027,50,22345
8,1027,52,22963
9,1027,60,22570
848,1028,1,34100
840,1028,9,24567
9,1028,11,24164
830,1028,13,23716
822,1028,14,24151
841,1028,17,25230
832,1028,18,24784
8,1028,18,24544
825,1028,18,24929
846,1028,19,24678
842,1028,19,24195
844,1028,20,29157
848,1028,20,23213
817,1028,21,23751
826,1028,21,27115
847,1028,23,23702
1,1028,24,23943
815,1028,24,24207
154,1028,24,24583
807,1028,27,24245
840,1028,29,25195
830,1028,34,23444
822,1028,35,23819
807,1028,39,23684
826,1028,39,24162
841,1028,39,24206
848,1028,40,23705
8,1028,40,24686
825,1028,40,24731
844,1028,42,23844
846,1028,42,25776
847,1028,46,28748
842,1028,53,24260
817,1029,8,30760
815,1029,17,23079
1,1029,20,22882
841,1029,20,23155
9,1029,20,23861
830,1029,21,22818
8,1029,21,23463
842,1029,22,22922
826,1029,23,22759
847,1029,23,22500
848,1029,24,23073
20,1029,25,23039
822,1029,26,23148
154,1029,26,23776
846,1029,27,23381
807,1029,27,23344
825,1029,27,23891
840,1029,28,23346
844,1029,29,22966
832,1029,29,22770
9,1029,36,29268
817,1029,40,29491
822,1029,41,23210
1,1029,43,23088
830,1029,44,22657
807,1029,44,23596
815,1029,45,23142
841,1029,46,23524
826,1029,46,23378
842,1029,47,23584
8,1029,47,23841
20,1029,49,23138
848,1029,50,23071
830,1029,54,22593
846,1029,53,23355
840,1029,53,24841
825,1029,53,23479
844,1029,54,23042
807,1029,53,22747
9,1029,53,24873
847,1029,54,23199
154,1029,65,23471
1,1029,66,23060
847,1029,66,22441
9,1029,66,23158
840,1030,5,28842
846,1030,8,22974
841,1030,8,21977
817,1030,11,21904
844,1030,12,21697
20,1030,12,25771
832,1030,12,21928
848,1030,13,22028
807,1030,18,21578
154,1030,18,21968
825,1030,20,21531
8,1030,22,22410
840,1030,23,21778
9,1030,24,21688
830,1030,25,21023
1,1030,26,22178
841,1030,26,22188
822,1030,29,21145
847,1030,32,22272
815,1030,37,22230
844,1030,38,21274
20,1030,38,21858
826,1030,40,21496
832,1030,41,21466
817,1030,42,21624
154,1031,20,23280
8,1031,24,23229
841,1031,25,23659
847,1031,25,21417
822,1031,26,21937
1,1031,26,21850
848,1031,26,21279
846,1031,26,23637
815,1031,26,22383
844,1031,26,22756
832,1031,26,23827
20,1031,26,22231
842,1031,26,22466
826,1031,26,22769
839,1031,26,21683
849,1031,26,22058
848,1031,51,21842
846,1031,51,21921
844,1031,51,21972
826,1031,51,21622
8,1031,51,21569
20,1031,51,22738
849,1031,51,21918
832,1031,52,21805
841,1031,55,22800
822,1031,56,16407
1,1031,56,16365
815,1031,56,16546
848,1031,56,17035
846,1031,56,18163
844,1031,56,18748
842,1031,56,19911
832,1031,56,20064
839,1031,56,19626
826,1031,56,19656
20,1031,56,19330
849,1031,56,19488
841,1031,56,19678
844,1032,1,39715
830,1032,24,20937
842,1032,24,21950
1,1032,27,21729
825,1032,31,21977
832,1032,32,25983
849,1032,32,22745
840,1032,33,22118
822,1032,34,21376
847,1032,34,21697
848,1032,35,21505
826,1032,36,22197
817,1032,37,21603
154,1032,37,22444
815,1032,38,22761
846,1032,39,22406
841,1032,39,21667
8,1032,44,21459
842,1032,49,22280
832,1032,66,21873
830,1032,68,21091
826,1033,1,23568
844,1033,2,22266
822,1033,2,21906
1,1033,3,22320
840,1033,3,23081
20,1033,3,28286
815,1033,3,23263
832,1033,3,27131
848,1033,3,23046
849,1033,3,21596
842,1033,3,22740
8,1033,3,22299
830,1033,4,21529
817,1033,4,21920
839,1033,4,24281
846,1033,4,23012
847,1033,4,21184
841,1033,4,22283
849,1033,4,36335
826,1033,18,22685
847,1033,19,21367
844,1033,20,22564
841,1033,20,23082
20,1033,29,21880
839,1033,31,21860
822,1033,33,21644
849,1033,31,28367
8,1033,33,27128
848,1033,34,22174
154,1033,34,22591
840,1033,35,22534
825,1033,35,23621
815,1033,35,22051
846,1033,35,22742
830,1033,36,21268
1,1033,37,22264
832,1033,40,22438
841,1033,40,21831
849,1033,39,21802
817,1033,43,22073
822,1033,49,21572
847,1033,50,22048
840,1033,52,22057
849,1033,52,25767
1,1033,66,22426
848,1034,6,28834
817,1034,12,29559
846,1034,12,30289
839,1034,12,30768
20,1034,12,29439
842,1034,12,29414
841,1034,12,28355
8,1034,12,36590
847,1034,12,29302
849,1034,12,31371
1,1034,13,28805
822,1034,13,30571
830,1034,13,28208
844,1034,13,29520
832,1034,13,28487
840,1034,13,28716
848,1034,30,33308
154,1034,36,33816
8,1034,47,44085
830,1034,50,28273
822,1034,50,33602
832,1034,51,36278
848,1035,6,28417
842,1035,7,28356
841,1035,7,27892
847,1035,8,28391
825,1035,9,28934
849,1035,9,28696
846,1035,12,27949
822,1035,13,28408
1,1035,14,28406
817,1035,14,28587
807,1035,15,28981
154,1035,17,29377
840,1035,18,28235
844,1035,18,29419
826,1035,19,28036
825,1035,20,29389
832,1035,22,35864
839,1035,22,28093
20,1035,22,28167
842,1035,23,28306
847,1035,24,28331
830,1035,26,29115
817,1035,26,28167
8,1035,26,29296
849,1035,26,28086
846,1035,29,28874
807,1035,30,28386
848,1035,30,27858
840,1035,31,27974
830,1035,32,28986
822,1035,32,28188
20,1035,33,28352
841,1035,33,27693
832,1035,34,28772
826,1035,35,28365
817,1035,35,28057
154,1035,38,29803
847,1035,39,28692
1,1035,41,29402
807,1035,44,28736
849,1035,46,29049
848,1036,17,21663
847,1036,19,22708
8,1036,20,22314
830,1036,21,21532
842,1036,21,22241
846,1036,21,22099
826,1036,21,23036
841,1036,21,22243
832,1036,22,22078
1,1036,23,23377
822,1036,23,22310
840,1036,27,22351
825,1036,28,24148
849,1036,28,22322
815,1036,29,22641
844,1036,29,22274
20,1036,29,21820
154,1036,32,23212
839,1036,34,22366
817,1036,35,21837
847,1036,35,21889
848,1036,39,21804
830,1036,41,21601
832,1036,41,22166
840,1036,42,22388
842,1036,42,22394
