driverId,dob,nationality,dob_formatted,raceId,grid,results_position,positionText,positionOrder,results_points,results_laps,fastestLap,rank,race_ms,results_fastestlaptime,fastestLapSpeed,statusId,status,year,round,circuitId,races_name,date,dstnd_points,dstnd_position,wins,lapt_lap,lapt_position,lap_ms,pit_lap,pit_ms,quali_position,sprslt_grid,sprslt_position,sprslt_points,sprslt_quali_ms,sprslt_fastestLap,sprslt_fastestlaptime
8,10/17/1979,Finnish,1979,1061,13,15,15,15,0,51,48,11,,01:31.9,230.78,11,+1 Lap,2021,10,9,British Grand Prix,2021-07-18,1,15,0,4,9,139184,2,2062984,17,17,13,0,1589103,12,01:32.1
8,10/17/1979,Finnish,1979,1061,13,15,15,15,0,51,48,11,,01:31.9,230.78,11,+1 Lap,2021,10,9,British Grand Prix,2021-07-18,1,15,0,4,9,139184,18,28110,17,17,13,0,1589103,12,01:32.1
8,10/17/1979,Finnish,1979,1061,13,15,15,15,0,51,48,11,,01:31.9,230.78,11,+1 Lap,2021,10,9,British Grand Prix,2021-07-18,1,15,0,3,9,2235325,2,2062984,17,17,13,0,1589103,12,01:32.1
1,1/7/1985,British,1985,1061,2,1,1,1,25,52,45,2,7103284,01:29.7,236.43,1,Finished,2021,10,9,British Grand Prix,2021-07-18,177,2,4,34,3,91219,2,2048376,1,1,2,2,1539856,17,01:29.9
8,10/17/1979,Finnish,1979,1061,13,15,15,15,0,51,48,11,,01:31.9,230.78,11,+1 Lap,2021,10,9,British Grand Prix,2021-07-18,1,15,0,3,9,2235325,18,28110,17,17,13,0,1589103,12,01:32.1
8,10/17/1979,Finnish,1979,1061,13,15,15,15,0,51,48,11,,01:31.9,230.78,11,+1 Lap,2021,10,9,British Grand Prix,2021-07-18,1,15,0,2,9,165159,2,2062984,17,17,13,0,1589103,12,01:32.1
8,10/17/1979,Finnish,1979,1061,13,15,15,15,0,51,48,11,,01:31.9,230.78,11,+1 Lap,2021,10,9,British Grand Prix,2021-07-18,1,15,0,29,13,93378,2,2062984,17,17,13,0,1589103,12,01:32.1
1,1/7/1985,British,1985,1061,2,1,1,1,25,52,45,2,7103284,01:29.7,236.43,1,Finished,2021,10,9,British Grand Prix,2021-07-18,177,2,4,35,3,90817,27,40266,1,1,2,2,1539856,17,01:29.9
8,10/17/1979,Finnish,1979,1061,13,15,15,15,0,51,48,11,,01:31.9,230.78,11,+1 Lap,2021,10,9,British Grand Prix,2021-07-18,1,15,0,29,13,93378,18,28110,17,17,13,0,1589103,12,01:32.1
8,10/17/1979,Finnish,1979,1061,13,15,15,15,0,51,48,11,,01:31.9,230.78,11,+1 Lap,2021,10,9,British Grand Prix,2021-07-18,1,15,0,28,13,93246,2,2062984,17,17,13,0,1589103,12,01:32.1
1,1/7/1985,British,1985,1061,2,1,1,1,25,52,45,2,7103284,01:29.7,236.43,1,Finished,2021,10,9,British Grand Prix,2021-07-18,177,2,4,35,3,90817,2,2048376,1,1,2,2,1539856,17,01:29.9
8,10/17/1979,Finnish,1979,1061,13,15,15,15,0,51,48,11,,01:31.9,230.78,11,+1 Lap,2021,10,9,British Grand Prix,2021-07-18,1,15,0,28,13,93246,18,28110,17,17,13,0,1589103,12,01:32.1
8,10/17/1979,Finnish,1979,1061,13,15,15,15,0,51,48,11,,01:31.9,230.78,11,+1 Lap,2021,10,9,British Grand Prix,2021-07-18,1,15,0,27,13,93560,2,2062984,17,17,13,0,1589103,12,01:32.1
8,10/17/1979,Finnish,1979,1061,13,15,15,15,0,51,48,11,,01:31.9,230.78,11,+1 Lap,2021,10,9,British Grand Prix,2021-07-18,1,15,0,27,13,93560,18,28110,17,17,13,0,1589103,12,01:32.1
1,1/7/1985,British,1985,1061,2,1,1,1,25,52,45,2,7103284,01:29.7,236.43,1,Finished,2021,10,9,British Grand Prix,2021-07-18,177,2,4,36,3,91025,27,40266,1,1,2,2,1539856,17,01:29.9
8,10/17/1979,Finnish,1979,1061,13,15,15,15,0,51,48,11,,01:31.9,230.78,11,+1 Lap,2021,10,9,British Grand Prix,2021-07-18,1,15,0,26,13,93609,2,2062984,17,17,13,0,1589103,12,01:32.1
8,10/17/1979,Finnish,1979,1061,13,15,15,15,0,51,48,11,,01:31.9,230.78,11,+1 Lap,2021,10,9,British Grand Prix,2021-07-18,1,15,0,26,13,93609,18,28110,17,17,13,0,1589103,12,01:32.1
1,1/7/1985,British,1985,1061,2,1,1,1,25,52,45,2,7103284,01:29.7,236.43,1,Finished,2021,10,9,British Grand Prix,2021-07-18,177,2,4,36,3,91025,2,2048376,1,1,2,2,1539856,17,01:29.9
8,10/17/1979,Finnish,1979,1061,13,15,15,15,0,51,48,11,,01:31.9,230.78,11,+1 Lap,2021,10,9,British Grand Prix,2021-07-18,1,15,0,25,13,93404,2,2062984,17,17,13,0,1589103,12,01:32.1
8,10/17/1979,Finnish,1979,1061,13,15,15,15,0,51,48,11,,01:31.9,230.78,11,+1 Lap,2021,10,9,British Grand Prix,2021-07-18,1,15,0,25,13,93404,18,28110,17,17,13,0,1589103,12,01:32.1
1,1/7/1985,British,1985,1061,2,1,1,1,25,52,45,2,7103284,01:29.7,236.43,1,Finished,2021,10,9,British Grand Prix,2021-07-18,177,2,4,37,3,90807,27,40266,1,1,2,2,1539856,17,01:29.9
8,10/17/1979,Finnish,1979,1061,13,15,15,15,0,51,48,11,,01:31.9,230.78,11,+1 Lap,2021,10,9,British Grand Prix,2021-07-18,1,15,0,24,13,93907,2,2062984,17,17,13,0,1589103,12,01:32.1
8,10/17/1979,Finnish,1979,1061,13,15,15,15,0,51,48,11,,01:31.9,230.78,11,+1 Lap,2021,10,9,British Grand Prix,2021-07-18,1,15,0,24,13,93907,18,28110,17,17,13,0,1589103,12,01:32.1
1,1/7/1985,British,1985,1061,2,1,1,1,25,52,45,2,7103284,01:29.7,236.43,1,Finished,2021,10,9,British Grand Prix,2021-07-18,177,2,4,37,3,90807,2,2048376,1,1,2,2,1539856,17,01:29.9
8,10/17/1979,Finnish,1979,1061,13,15,15,15,0,51,48,11,,01:31.9,230.78,11,+1 Lap,2021,10,9,British Grand Prix,2021-07-18,1,15,0,23,14,93939,2,2062984,17,17,13,0,1589103,12,01:32.1
8,10/17/1979,Finnish,1979,1061,13,15,15,15,0,51,48,11,,01:31.9,230.78,11,+1 Lap,2021,10,9,British Grand Prix,2021-07-18,1,15,0,23,14,93939,18,28110,17,17,13,0,1589103,12,01:32.1
8,10/17/1979,Finnish,1979,1061,13,15,15,15,0,51,48,11,,01:31.9,230.78,11,+1 Lap,2021,10,9,British Grand Prix,2021-07-18,1,15,0,22,14,93943,2,2062984,17,17,13,0,1589103,12,01:32.1
8,10/17/1979,Finnish,1979,1061,13,15,15,15,0,51,48,11,,01:31.9,230.78,11,+1 Lap,2021,10,9,British Grand Prix,2021-07-18,1,15,0,22,14,93943,18,28110,17,17,13,0,1589103,12,01:32.1
8,10/17/1979,Finnish,1979,1061,13,15,15,15,0,51,48,11,,01:31.9,230.78,11,+1 Lap,2021,10,9,British Grand Prix,2021-07-18,1,15,0,21,14,93789,2,2062984,17,17,13,0,1589103,12,01:32.1
8,10/17/1979,Finnish,1979,1061,13,15,15,15,0,51,48,11,,01:31.9,230.78,11,+1 Lap,2021,10,9,British Grand Prix,2021-07-18,1,15,0,21,14,93789,18,28110,17,17,13,0,1589103,12,01:32.1
8,10/17/1979,Finnish,1979,1061,13,15,15,15,0,51,48,11,,01:31.9,230.78,11,+1 Lap,2021,10,9,British Grand Prix,2021-07-18,1,15,0,20,14,94157,2,2062984,17,17,13,0,1589103,12,01:32.1
8,10/17/1979,Finnish,1979,1061,13,15,15,15,0,51,48,11,,01:31.9,230.78,11,+1 Lap,2021,10,9,British Grand Prix,2021-07-18,1,15,0,20,14,94157,18,28110,17,17,13,0,1589103,12,01:32.1
8,10/17/1979,Finnish,1979,1061,13,15,15,15,0,51,48,11,,01:31.9,230.78,11,+1 Lap,2021,10,9,British Grand Prix,2021-07-18,1,15,0,18,10,93762,2,2062984,17,17,13,0,1589103,12,01:32.1
8,10/17/1979,Finnish,1979,1061,13,15,15,15,0,51,48,11,,01:31.9,230.78,11,+1 Lap,2021,10,9,British Grand Prix,2021-07-18,1,15,0,18,10,93762,18,28110,17,17,13,0,1589103,12,01:32.1
8,10/17/1979,Finnish,1979,1061,13,15,15,15,0,51,48,11,,01:31.9,230.78,11,+1 Lap,2021,10,9,British Grand Prix,2021-07-18,1,15,0,17,10,94142,2,2062984,17,17,13,0,1589103,12,01:32.1
8,10/17/1979,Finnish,1979,1061,13,15,15,15,0,51,48,11,,01:31.9,230.78,11,+1 Lap,2021,10,9,British Grand Prix,2021-07-18,1,15,0,17,10,94142,18,28110,17,17,13,0,1589103,12,01:32.1
8,10/17/1979,Finnish,1979,1061,13,15,15,15,0,51,48,11,,01:31.9,230.78,11,+1 Lap,2021,10,9,British Grand Prix,2021-07-18,1,15,0,16,10,94273,2,2062984,17,17,13,0,1589103,12,01:32.1
8,10/17/1979,Finnish,1979,1061,13,15,15,15,0,51,48,11,,01:31.9,230.78,11,+1 Lap,2021,10,9,British Grand Prix,2021-07-18,1,15,0,16,10,94273,18,28110,17,17,13,0,1589103,12,01:32.1
8,10/17/1979,Finnish,1979,1061,13,15,15,15,0,51,48,11,,01:31.9,230.78,11,+1 Lap,2021,10,9,British Grand Prix,2021-07-18,1,15,0,15,10,94264,2,2062984,17,17,13,0,1589103,12,01:32.1
8,10/17/1979,Finnish,1979,1061,13,15,15,15,0,51,48,11,,01:31.9,230.78,11,+1 Lap,2021,10,9,British Grand Prix,2021-07-18,1,15,0,15,10,94264,18,28110,17,17,13,0,1589103,12,01:32.1
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,35,17,93059,18,28145,10,10,8,0,1582865,17,01:31.7
1,1/7/1985,British,1985,1061,2,1,1,1,25,52,45,2,7103284,01:29.7,236.43,1,Finished,2021,10,9,British Grand Prix,2021-07-18,177,2,4,38,3,90594,27,40266,1,1,2,2,1539856,17,01:29.9
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,35,17,93059,2,2055222,10,10,8,0,1582865,17,01:31.7
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,36,17,93545,18,28145,10,10,8,0,1582865,17,01:31.7
1,1/7/1985,British,1985,1061,2,1,1,1,25,52,45,2,7103284,01:29.7,236.43,1,Finished,2021,10,9,British Grand Prix,2021-07-18,177,2,4,38,3,90594,2,2048376,1,1,2,2,1539856,17,01:29.9
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,36,17,93545,2,2055222,10,10,8,0,1582865,17,01:31.7
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,37,17,93561,18,28145,10,10,8,0,1582865,17,01:31.7
1,1/7/1985,British,1985,1061,2,1,1,1,25,52,45,2,7103284,01:29.7,236.43,1,Finished,2021,10,9,British Grand Prix,2021-07-18,177,2,4,39,3,90859,27,40266,1,1,2,2,1539856,17,01:29.9
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,37,17,93561,2,2055222,10,10,8,0,1582865,17,01:31.7
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,38,17,93064,18,28145,10,10,8,0,1582865,17,01:31.7
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,38,17,93064,2,2055222,10,10,8,0,1582865,17,01:31.7
1,1/7/1985,British,1985,1061,2,1,1,1,25,52,45,2,7103284,01:29.7,236.43,1,Finished,2021,10,9,British Grand Prix,2021-07-18,177,2,4,39,3,90859,2,2048376,1,1,2,2,1539856,17,01:29.9
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,39,17,93721,18,28145,10,10,8,0,1582865,17,01:31.7
1,1/7/1985,British,1985,1061,2,1,1,1,25,52,45,2,7103284,01:29.7,236.43,1,Finished,2021,10,9,British Grand Prix,2021-07-18,177,2,4,41,2,90468,27,40266,1,1,2,2,1539856,17,01:29.9
1,1/7/1985,British,1985,1061,2,1,1,1,25,52,45,2,7103284,01:29.7,236.43,1,Finished,2021,10,9,British Grand Prix,2021-07-18,177,2,4,41,2,90468,2,2048376,1,1,2,2,1539856,17,01:29.9
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,39,17,93721,2,2055222,10,10,8,0,1582865,17,01:31.7
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,40,17,101335,18,28145,10,10,8,0,1582865,17,01:31.7
1,1/7/1985,British,1985,1061,2,1,1,1,25,52,45,2,7103284,01:29.7,236.43,1,Finished,2021,10,9,British Grand Prix,2021-07-18,177,2,4,42,2,90160,27,40266,1,1,2,2,1539856,17,01:29.9
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,40,17,101335,2,2055222,10,10,8,0,1582865,17,01:31.7
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,20,17,93442,18,28145,10,10,8,0,1582865,17,01:31.7
1,1/7/1985,British,1985,1061,2,1,1,1,25,52,45,2,7103284,01:29.7,236.43,1,Finished,2021,10,9,British Grand Prix,2021-07-18,177,2,4,42,2,90160,2,2048376,1,1,2,2,1539856,17,01:29.9
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,20,17,93442,2,2055222,10,10,8,0,1582865,17,01:31.7
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,19,17,113237,18,28145,10,10,8,0,1582865,17,01:31.7
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,19,17,113237,2,2055222,10,10,8,0,1582865,17,01:31.7
1,1/7/1985,British,1985,1061,2,1,1,1,25,52,45,2,7103284,01:29.7,236.43,1,Finished,2021,10,9,British Grand Prix,2021-07-18,177,2,4,43,2,90258,27,40266,1,1,2,2,1539856,17,01:29.9
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,18,17,93837,18,28145,10,10,8,0,1582865,17,01:31.7
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,18,17,93837,2,2055222,10,10,8,0,1582865,17,01:31.7
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,17,17,94168,18,28145,10,10,8,0,1582865,17,01:31.7
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,17,17,94168,2,2055222,10,10,8,0,1582865,17,01:31.7
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,16,17,94685,18,28145,10,10,8,0,1582865,17,01:31.7
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,16,17,94685,2,2055222,10,10,8,0,1582865,17,01:31.7
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,15,17,94615,18,28145,10,10,8,0,1582865,17,01:31.7
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,15,17,94615,2,2055222,10,10,8,0,1582865,17,01:31.7
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,14,17,94351,18,28145,10,10,8,0,1582865,17,01:31.7
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,14,17,94351,2,2055222,10,10,8,0,1582865,17,01:31.7
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,13,17,94732,18,28145,10,10,8,0,1582865,17,01:31.7
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,13,17,94732,2,2055222,10,10,8,0,1582865,17,01:31.7
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,1,6,130610,18,28145,10,10,8,0,1582865,17,01:31.7
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,1,6,130610,2,2055222,10,10,8,0,1582865,17,01:31.7
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,2,6,163397,18,28145,10,10,8,0,1582865,17,01:31.7
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,2,6,163397,2,2055222,10,10,8,0,1582865,17,01:31.7
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,3,6,2230588,18,28145,10,10,8,0,1582865,17,01:31.7
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,3,6,2230588,2,2055222,10,10,8,0,1582865,17,01:31.7
1,1/7/1985,British,1985,1061,2,1,1,1,25,52,45,2,7103284,01:29.7,236.43,1,Finished,2021,10,9,British Grand Prix,2021-07-18,177,2,4,43,2,90258,2,2048376,1,1,2,2,1539856,17,01:29.9
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,4,19,162978,18,28145,10,10,8,0,1582865,17,01:31.7
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,4,19,162978,2,2055222,10,10,8,0,1582865,17,01:31.7
1,1/7/1985,British,1985,1061,2,1,1,1,25,52,45,2,7103284,01:29.7,236.43,1,Finished,2021,10,9,British Grand Prix,2021-07-18,177,2,4,44,2,89801,27,40266,1,1,2,2,1539856,17,01:29.9
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,5,19,95272,18,28145,10,10,8,0,1582865,17,01:31.7
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,5,19,95272,2,2055222,10,10,8,0,1582865,17,01:31.7
1,1/7/1985,British,1985,1061,2,1,1,1,25,52,45,2,7103284,01:29.7,236.43,1,Finished,2021,10,9,British Grand Prix,2021-07-18,177,2,4,44,2,89801,2,2048376,1,1,2,2,1539856,17,01:29.9
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,6,19,94602,18,28145,10,10,8,0,1582865,17,01:31.7
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,6,19,94602,2,2055222,10,10,8,0,1582865,17,01:31.7
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,7,18,95270,18,28145,10,10,8,0,1582865,17,01:31.7
1,1/7/1985,British,1985,1061,2,1,1,1,25,52,45,2,7103284,01:29.7,236.43,1,Finished,2021,10,9,British Grand Prix,2021-07-18,177,2,4,45,2,89699,27,40266,1,1,2,2,1539856,17,01:29.9
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,7,18,95270,2,2055222,10,10,8,0,1582865,17,01:31.7
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,8,17,94986,18,28145,10,10,8,0,1582865,17,01:31.7
1,1/7/1985,British,1985,1061,2,1,1,1,25,52,45,2,7103284,01:29.7,236.43,1,Finished,2021,10,9,British Grand Prix,2021-07-18,177,2,4,45,2,89699,2,2048376,1,1,2,2,1539856,17,01:29.9
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,8,17,94986,2,2055222,10,10,8,0,1582865,17,01:31.7
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,9,17,94370,18,28145,10,10,8,0,1582865,17,01:31.7
1,1/7/1985,British,1985,1061,2,1,1,1,25,52,45,2,7103284,01:29.7,236.43,1,Finished,2021,10,9,British Grand Prix,2021-07-18,177,2,4,46,2,89701,27,40266,1,1,2,2,1539856,17,01:29.9
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,9,17,94370,2,2055222,10,10,8,0,1582865,17,01:31.7
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,10,17,94437,18,28145,10,10,8,0,1582865,17,01:31.7
1,1/7/1985,British,1985,1061,2,1,1,1,25,52,45,2,7103284,01:29.7,236.43,1,Finished,2021,10,9,British Grand Prix,2021-07-18,177,2,4,46,2,89701,2,2048376,1,1,2,2,1539856,17,01:29.9
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,10,17,94437,2,2055222,10,10,8,0,1582865,17,01:31.7
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,11,17,94548,18,28145,10,10,8,0,1582865,17,01:31.7
1,1/7/1985,British,1985,1061,2,1,1,1,25,52,45,2,7103284,01:29.7,236.43,1,Finished,2021,10,9,British Grand Prix,2021-07-18,177,2,4,47,2,90520,27,40266,1,1,2,2,1539856,17,01:29.9
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,11,17,94548,2,2055222,10,10,8,0,1582865,17,01:31.7
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,12,17,94505,18,28145,10,10,8,0,1582865,17,01:31.7
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,12,17,94505,2,2055222,10,10,8,0,1582865,17,01:31.7
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,21,17,93436,18,28145,10,10,8,0,1582865,17,01:31.7
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,21,17,93436,2,2055222,10,10,8,0,1582865,17,01:31.7
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,22,17,93203,18,28145,10,10,8,0,1582865,17,01:31.7
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,22,17,93203,2,2055222,10,10,8,0,1582865,17,01:31.7
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,23,17,93325,18,28145,10,10,8,0,1582865,17,01:31.7
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,23,17,93325,2,2055222,10,10,8,0,1582865,17,01:31.7
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,24,17,93749,18,28145,10,10,8,0,1582865,17,01:31.7
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,24,17,93749,2,2055222,10,10,8,0,1582865,17,01:31.7
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,25,17,93430,18,28145,10,10,8,0,1582865,17,01:31.7
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,25,17,93430,2,2055222,10,10,8,0,1582865,17,01:31.7
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,26,17,93454,18,28145,10,10,8,0,1582865,17,01:31.7
20,7/3/1987,German,1987,1061,8,,R,19,0,40,35,19,,01:33.1,227.894,31,Mechanical,2021,10,9,British Grand Prix,2021-07-18,30,10,0,26,17,93454,2,2055222,10,10,8,0,1582865,17,01:31.7
