driverId,driver_name,dob,nationality,dob_formatted,raceId,grid,results_position,positionText,positionOrder,total_results_points,results_laps,fastestLap,rank,race_time,results_fastestlaptime,fastestLapSpeed,statusId,status,year,round,circuitId,races_name,date,dstnd_points,dstnd_position,wins,driver_country,race_country,avg_lap_time,winner_name,win_ratio
30,Michael Schumacher,1-3-1969,German,1969,106,1,1,1,1,10,53,41,2,5066985,01:32.8,225.281,1,Finished,2004,17,22,Japanese Grand Prix,10-10-2004,146,1,13,Germany,Japan,95603.49057,Michael Schumacher,13
30,Michael Schumacher,1-3-1969,German,1969,107,18,7,7,7,2,71,49,4,5332077,01:11.8,216.161,1,Finished,2004,18,18,Brazilian Grand Prix,10-24-2004,148,1,13,Germany,Brazil,75099.67606,N-A,13
30,Michael Schumacher,1-3-1969,German,1969,337,7,6,6,6,8,49,45,11,6004559,02:00.2,188.649,1,Finished,2010,1,3,Bahrain Grand Prix,3-14-2010,8,6,0,Germany,Bahrain,122542.0204,N-A,0
30,Michael Schumacher,1-3-1969,German,1969,338,7,10,10,10,1,58,58,4,5685922,01:29.2,214.058,1,Finished,2010,2,1,Australian Grand Prix,3-28-2010,9,8,0,Germany,Australia,98033.13793,N-A,0
30,Michael Schumacher,1-3-1969,German,1969,340,9,10,10,10,1,56,14,10,6463912,01:44.3,188.149,1,Finished,2010,4,17,Chinese Grand Prix,4-18-2010,10,10,0,Germany,China,115427,N-A,0
30,Michael Schumacher,1-3-1969,German,1969,341,6,4,4,4,12,66,64,10,5806296,01:25.5,195.933,1,Finished,2010,5,4,Spanish Grand Prix,5-9-2010,22,9,0,Germany,Spain,87974.18182,N-A,0
30,Michael Schumacher,1-3-1969,German,1969,342,7,12,12,12,0,78,71,5,6619067,01:15.6,159.089,1,Finished,2010,6,6,Monaco Grand Prix,5-16-2010,22,9,0,Germany,Monaco,85116.24359,N-A,0
30,Michael Schumacher,1-3-1969,German,1969,343,5,4,4,4,12,58,53,6,5358730,01:29.8,213.971,1,Finished,2010,7,5,Turkish Grand Prix,5-30-2010,34,9,0,Germany,Turkey,92391.89655,N-A,0
30,Michael Schumacher,1-3-1969,German,1969,345,15,15,15,15,0,57,53,2,6078397,01:39.0,197.118,1,Finished,2010,9,12,European Grand Prix,6-27-2010,34,9,0,Germany,Europe,106638.5439,N-A,0
30,Michael Schumacher,1-3-1969,German,1969,346,10,9,9,9,2,52,47,15,5119799,01:34.2,225.203,1,Finished,2010,10,9,British Grand Prix,7-11-2010,36,9,0,Germany,United Kingdom,98457.67308,N-A,0
30,Michael Schumacher,1-3-1969,German,1969,349,21,7,7,7,6,44,32,13,5359816,01:51.9,225.301,1,Finished,2010,13,13,Belgian Grand Prix,8-29-2010,44,10,0,Germany,Belgium,121814,N-A,0
30,Michael Schumacher,1-3-1969,German,1969,350,12,9,9,9,2,53,49,11,4629520,01:24.9,245.503,1,Finished,2010,14,14,Italian Grand Prix,9-12-2010,46,9,0,Germany,Italy,87349.43396,N-A,0
30,Michael Schumacher,1-3-1969,German,1969,352,10,6,6,6,8,53,52,7,5487256,01:34.9,220.395,1,Finished,2010,16,22,Japanese Grand Prix,10-10-2010,54,9,0,Germany,Japan,103533.1321,N-A,0
30,Michael Schumacher,1-3-1969,German,1969,353,9,4,4,4,12,55,43,8,10140498,01:51.8,180.748,1,Finished,2010,17,35,Korean Grand Prix,10-24-2010,66,9,0,Germany,South Korea,184372.6909,N-A,0
30,Michael Schumacher,1-3-1969,German,1969,354,8,7,7,7,6,71,71,12,5635259,01:15.2,206.229,1,Finished,2010,18,18,Brazilian Grand Prix,11-7-2010,72,9,0,Germany,Brazil,79369.84507,N-A,0
30,Michael Schumacher,1-3-1969,German,1969,842,11,9,9,9,2,56,45,11,5944728,01:42.5,194.698,1,Finished,2011,2,2,Malaysian Grand Prix,4-10-2011,2,12,0,Germany,Malaysia,106155.8571,N-A,0
30,Michael Schumacher,1-3-1969,German,1969,843,14,8,8,8,4,56,46,6,5849252,01:41.2,193.88,1,Finished,2011,3,17,Chinese Grand Prix,4-17-2011,6,11,0,Germany,China,104450.9286,N-A,0
30,Michael Schumacher,1-3-1969,German,1969,844,8,12,12,12,0,58,47,12,5503002,01:31.2,210.819,1,Finished,2011,4,5,Turkish Grand Prix,5-8-2011,6,11,0,Germany,Turkey,94879.34483,N-A,0
30,Michael Schumacher,1-3-1969,German,1969,847,8,4,4,4,12,70,70,4,14693756,01:19.1,198.382,1,Finished,2011,7,7,Canadian Grand Prix,6-12-2011,26,9,0,Germany,Canada,209910.8,N-A,0
30,Michael Schumacher,1-3-1969,German,1969,849,13,9,9,9,2,52,34,11,5399108,01:37.0,218.558,1,Finished,2011,9,9,British Grand Prix,7-10-2011,28,10,0,Germany,United Kingdom,103829,N-A,0
30,Michael Schumacher,1-3-1969,German,1969,853,8,5,5,5,10,53,46,7,4878849,01:27.4,238.607,1,Finished,2011,13,14,Italian Grand Prix,9-11-2011,52,8,0,Germany,Italy,92053.75472,N-A,0
30,Michael Schumacher,1-3-1969,German,1969,855,8,6,6,6,8,53,53,12,5480547,01:37.9,213.501,1,Finished,2011,15,22,Japanese Grand Prix,10-9-2011,60,8,0,Germany,Japan,103406.5472,N-A,0
30,Michael Schumacher,1-3-1969,German,1969,857,11,5,5,5,10,60,48,5,5500423,01:28.5,208.359,1,Finished,2011,17,68,Indian Grand Prix,10-30-2011,70,8,0,Germany,India,91673.71667,N-A,0
30,Michael Schumacher,1-3-1969,German,1969,858,8,7,7,7,6,55,48,15,5907850,01:44.9,190.575,1,Finished,2011,18,24,Abu Dhabi Grand Prix,11-13-2011,76,8,0,Germany,United Arab Emirates,107415.4545,N-A,0
30,Michael Schumacher,1-3-1969,German,1969,861,3,10,10,10,1,56,53,9,9941808,01:41.8,196.096,1,Finished,2012,2,2,Malaysian Grand Prix,3-25-2012,1,14,0,Germany,Malaysia,177532.2857,N-A,0
30,Michael Schumacher,1-3-1969,German,1969,863,22,10,10,10,1,57,39,13,5782480,01:38.1,198.548,1,Finished,2012,4,3,Bahrain Grand Prix,4-22-2012,2,18,0,Germany,Bahrain,101447.0175,N-A,0
30,Michael Schumacher,1-3-1969,German,1969,867,12,3,3,3,15,57,43,3,6269288,01:43.1,189.22,1,Finished,2012,8,12,European Grand Prix,6-24-2012,17,13,0,Germany,Europe,109987.5088,N-A,0
30,Michael Schumacher,1-3-1969,German,1969,868,3,7,7,7,6,52,52,6,5140441,01:35.2,222.789,1,Finished,2012,9,9,British Grand Prix,7-8-2012,23,12,0,Germany,United Kingdom,98854.63462,N-A,0
30,Michael Schumacher,1-3-1969,German,1969,869,3,7,7,7,6,67,57,1,5494832,01:18.7,209.163,1,Finished,2012,10,10,German Grand Prix,7-22-2012,29,12,0,Germany,Germany,82012.41791,N-A,0
30,Michael Schumacher,1-3-1969,German,1969,871,13,7,7,7,6,44,37,4,5401904,01:53.5,222.139,1,Finished,2012,12,13,Belgian Grand Prix,9-2-2012,35,10,0,Germany,Belgium,122770.5455,N-A,0
30,Michael Schumacher,1-3-1969,German,1969,872,4,6,6,6,8,53,51,3,4812480,01:27.7,237.748,1,Finished,2012,13,14,Italian Grand Prix,9-9-2012,43,11,0,Germany,Italy,90801.50943,N-A,0
30,Michael Schumacher,1-3-1969,German,1969,874,23,11,11,11,0,53,43,6,5404011,01:36.9,215.646,1,Finished,2012,15,22,Japanese Grand Prix,10-7-2012,43,13,0,Germany,Japan,101962.4717,N-A,0
30,Michael Schumacher,1-3-1969,German,1969,875,10,13,13,13,0,55,49,13,5877892,01:43.2,195.902,1,Finished,2012,16,35,Korean Grand Prix,10-14-2012,43,14,0,Germany,South Korea,106870.7636,N-A,0
30,Michael Schumacher,1-3-1969,German,1969,877,13,11,11,11,0,55,51,6,6386742,01:45.2,190.015,1,Finished,2012,18,24,Abu Dhabi Grand Prix,11-4-2012,43,15,0,Germany,United Arab Emirates,116122.5818,N-A,0
30,Michael Schumacher,1-3-1969,German,1969,879,13,7,7,7,6,71,37,15,6334563,01:20.2,193.522,1,Finished,2012,20,18,Brazilian Grand Prix,11-25-2012,49,13,0,Germany,Brazil,89219.19718,N-A,0
31,Juan Pablo Montoya,9-20-1975,Colombian,1975,53,5,5,5,5,4,57,21,7,5423253,01:32.8,210.013,1,Finished,2006,1,3,Bahrain Grand Prix,3-12-2006,4,5,0,Colombia,Bahrain,95144.78947,N-A,0
31,Juan Pablo Montoya,9-20-1975,Colombian,1975,54,5,4,4,4,5,56,39,3,5479880,01:35.6,208.806,1,Finished,2006,2,2,Malaysian Grand Prix,3-19-2006,9,5,0,Colombia,Malaysia,97855,N-A,0
31,Juan Pablo Montoya,9-20-1975,Colombian,1975,56,7,3,3,3,6,62,22,4,5482354,01:25.1,209.791,1,Finished,2006,4,21,San Marino Grand Prix,4-23-2006,15,5,0,Colombia,Italy,88425.06452,N-A,0
31,Juan Pablo Montoya,9-20-1975,Colombian,1975,59,4,2,2,2,8,78,20,6,6237683,01:16.0,158.193,1,Finished,2006,7,6,Monaco Grand Prix,5-28-2006,23,5,0,Colombia,Monaco,79970.29487,N-A,0
31,Juan Pablo Montoya,9-20-1975,Colombian,1975,60,8,6,6,6,3,60,38,8,5216696,01:22.8,223.575,1,Finished,2006,8,9,British Grand Prix,6-11-2006,26,5,0,Colombia,United Kingdom,86944.93333,N-A,0
31,Juan Pablo Montoya,9-20-1975,Colombian,1975,71,9,6,6,6,3,57,41,7,5092369,01:26.4,220.976,1,Finished,2005,1,1,Australian Grand Prix,3-6-2005,3,6,0,Colombia,Australia,89339.80702,N-A,0
31,Juan Pablo Montoya,9-20-1975,Colombian,1975,72,11,4,4,4,5,56,42,8,5535367,01:36.6,206.603,1,Finished,2005,2,2,Malaysian Grand Prix,3-20-2005,8,6,0,Colombia,Malaysia,98845.83929,N-A,0
31,Juan Pablo Montoya,9-20-1975,Colombian,1975,76,16,5,5,5,4,78,50,10,6352203,01:17.4,155.342,1,Finished,2005,6,6,Monaco Grand Prix,5-22-2005,14,8,0,Colombia,Monaco,81438.5,N-A,0
31,Juan Pablo Montoya,9-20-1975,Colombian,1975,77,5,7,7,7,2,59,42,10,5564821,01:31.8,201.866,1,Finished,2005,7,20,European Grand Prix,5-29-2005,16,9,0,Colombia,Europe,94319,N-A,0
31,Juan Pablo Montoya,9-20-1975,Colombian,1975,81,3,1,1,1,10,60,41,2,5069588,01:20.7,229.338,1,Finished,2005,11,9,British Grand Prix,7-10-2005,26,6,1,Colombia,United Kingdom,84493.13333,Juan Pablo Montoya,0.166666667
31,Juan Pablo Montoya,9-20-1975,Colombian,1975,82,20,2,2,2,8,67,54,4,5211168,01:15.9,217.011,1,Finished,2005,12,10,German Grand Prix,7-24-2005,34,4,1,Colombia,Germany,77778.62687,N-A,0.25
31,Juan Pablo Montoya,9-20-1975,Colombian,1975,84,4,3,3,3,6,58,39,1,5094089,01:24.8,226.693,1,Finished,2005,14,5,Turkish Grand Prix,8-21-2005,40,4,1,Colombia,Turkey,87829.12069,N-A,0.25
31,Juan Pablo Montoya,9-20-1975,Colombian,1975,85,1,1,1,1,10,53,15,2,4468659,01:21.8,254.861,1,Finished,2005,15,14,Italian Grand Prix,9-4-2005,50,4,2,Colombia,Italy,84314.32075,Juan Pablo Montoya,0.5
31,Juan Pablo Montoya,9-20-1975,Colombian,1975,87,2,1,1,1,10,71,27,2,5360574,01:12.6,213.522,1,Finished,2005,17,18,Brazilian Grand Prix,9-25-2005,60,3,3,Colombia,Brazil,75501.04225,Juan Pablo Montoya,1
31,Juan Pablo Montoya,9-20-1975,Colombian,1975,90,3,5,5,5,4,58,42,4,5124293,01:25.3,223.844,1,Finished,2004,1,1,Australian Grand Prix,3-7-2004,4,5,0,Colombia,Australia,88349.87931,N-A,0
31,Juan Pablo Montoya,9-20-1975,Colombian,1975,91,4,2,2,2,8,56,28,1,5472512,01:34.2,211.782,1,Finished,2004,2,2,Malaysian Grand Prix,3-21-2004,12,3,0,Colombia,Malaysia,97723.42857,N-A,0
31,Juan Pablo Montoya,9-20-1975,Colombian,1975,93,3,3,3,3,6,62,27,6,5201287,01:21.9,216.914,1,Finished,2004,4,21,San Marino Grand Prix,4-25-2004,18,4,0,Colombia,Italy,83891.72581,N-A,0
31,Juan Pablo Montoya,9-20-1975,Colombian,1975,99,6,8,8,8,1,70,48,8,5461552,01:16.1,208.557,1,Finished,2004,10,8,French Grand Prix,7-4-2004,25,6,0,Colombia,France,78022.17143,N-A,0
31,Juan Pablo Montoya,9-20-1975,Colombian,1975,100,7,5,5,5,4,60,26,6,5094873,01:20.0,231.437,1,Finished,2004,11,9,British Grand Prix,7-11-2004,29,6,0,Colombia,United Kingdom,84914.55,N-A,0
31,Juan Pablo Montoya,9-20-1975,Colombian,1975,101,2,5,5,5,4,66,10,7,5057903,01:14.4,221.185,1,Finished,2004,12,10,German Grand Prix,7-25-2004,33,6,0,Colombia,Germany,76634.89394,N-A,0
31,Juan Pablo Montoya,9-20-1975,Colombian,1975,102,7,4,4,4,5,70,49,7,5788744,01:20.7,195.398,1,Finished,2004,13,11,Hungarian Grand Prix,8-15-2004,38,6,0,Colombia,Hungary,82696.34286,N-A,0
31,Juan Pablo Montoya,9-20-1975,Colombian,1975,104,2,5,5,5,4,53,32,10,4550800,01:22.9,251.477,1,Finished,2004,15,14,Italian Grand Prix,9-12-2004,42,6,0,Colombia,Italy,85864.15094,N-A,0
31,Juan Pablo Montoya,9-20-1975,Colombian,1975,105,10,5,5,5,4,56,34,5,5397613,01:33.1,210.761,1,Finished,2004,16,17,Chinese Grand Prix,9-26-2004,46,6,0,Colombia,China,96385.94643,N-A,0
31,Juan Pablo Montoya,9-20-1975,Colombian,1975,106,13,7,7,7,2,53,30,6,5122332,01:33.8,222.919,1,Finished,2004,17,22,Japanese Grand Prix,10-10-2004,48,5,0,Colombia,Japan,96647.77358,N-A,0
31,Juan Pablo Montoya,9-20-1975,Colombian,1975,107,2,1,1,1,10,71,49,1,5281451,01:11.5,217.038,1,Finished,2004,18,18,Brazilian Grand Prix,10-24-2004,58,5,1,Colombia,Brazil,74386.6338,Juan Pablo Montoya,0.2
32,Christian Klien,2-7-1983,Austrian,1983,53,8,8,8,8,1,57,40,10,5452976,01:33.2,209.02,1,Finished,2006,1,3,Bahrain Grand Prix,3-12-2006,1,8,0,Austria,Bahrain,95666.24561,N-A,0
32,Christian Klien,2-7-1983,Austrian,1983,64,12,8,8,8,1,67,49,12,5319793,01:17.7,211.87,1,Finished,2006,12,10,German Grand Prix,7-30-2006,2,17,0,Austria,Germany,79400.35821,N-A,0
32,Christian Klien,2-7-1983,Austrian,1983,71,6,7,7,7,2,57,39,10,5096333,01:26.6,220.379,1,Finished,2005,1,1,Australian Grand Prix,3-6-2005,2,7,0,Austria,Australia,89409.35088,N-A,0
32,Christian Klien,2-7-1983,Austrian,1983,72,7,8,8,8,1,56,17,11,5574571,01:36.9,205.927,1,Finished,2005,2,2,Malaysian Grand Prix,3-20-2005,3,10,0,Austria,Malaysia,99545.91071,N-A,0
32,Christian Klien,2-7-1983,Austrian,1983,82,10,9,9,9,0,67,45,9,5258417,01:16.2,215.992,1,Finished,2005,12,10,German Grand Prix,7-24-2005,4,20,0,Austria,Germany,78483.83582,N-A,0
32,Christian Klien,2-7-1983,Austrian,1983,84,10,8,8,8,1,58,58,8,5146076,01:26.4,222.483,1,Finished,2005,14,5,Turkish Grand Prix,8-21-2005,5,18,0,Austria,Turkey,88725.44828,N-A,0
32,Christian Klien,2-7-1983,Austrian,1983,88,4,9,9,9,0,53,49,12,5394137,01:33.5,223.587,1,Finished,2005,18,22,Japanese Grand Prix,10-9-2005,5,18,0,Austria,Japan,101776.1698,N-A,0
32,Christian Klien,2-7-1983,Austrian,1983,89,14,5,5,5,4,56,43,4,6025418,01:33.7,209.369,1,Finished,2005,19,17,Chinese Grand Prix,10-16-2005,9,15,0,Austria,China,107597.4464,N-A,0
32,Christian Klien,2-7-1983,Austrian,1983,101,12,10,10,10,0,66,33,13,5103426,01:15.0,219.42,1,Finished,2004,12,10,German Grand Prix,7-25-2004,0,20,0,Austria,Germany,77324.63636,N-A,0
32,Christian Klien,2-7-1983,Austrian,1983,103,13,6,6,6,3,44,11,11,5569888,01:47.5,233.595,1,Finished,2004,14,13,Belgian Grand Prix,8-29-2004,3,16,0,Austria,Belgium,126588.3636,N-A,0
33,Tiago Monteiro,7-24-1976,Portuguese,1976,89,19,11,11,11,0,56,13,17,6078218,01:36.6,203.22,1,Finished,2005,19,17,Chinese Grand Prix,10-16-2005,7,16,0,Portugal,China,108540.4643,N-A,0
35,Jacques Villeneuve,4-9-1971,Canadian,1971,54,10,7,7,7,2,56,43,9,5520990,01:36.0,207.858,1,Finished,2006,2,2,Malaysian Grand Prix,3-19-2006,2,10,0,Canada,Malaysia,98589.10714,N-A,0
35,Jacques Villeneuve,4-9-1971,Canadian,1971,55,19,6,6,6,3,57,56,13,5717370,01:28.3,216.152,1,Finished,2006,3,1,Australian Grand Prix,4-2-2006,5,9,0,Canada,Australia,100305.6842,N-A,0
35,Jacques Villeneuve,4-9-1971,Canadian,1971,56,12,12,12,12,0,62,53,8,5548856,01:25.4,208.951,1,Finished,2006,4,21,San Marino Grand Prix,4-23-2006,5,11,0,Canada,Italy,89497.67742,N-A,0
35,Jacques Villeneuve,4-9-1971,Canadian,1971,57,9,8,8,8,1,60,38,12,5848129,01:34.0,197.079,1,Finished,2006,5,20,European Grand Prix,5-7-2006,6,11,0,Canada,Europe,97468.81667,N-A,0
35,Jacques Villeneuve,4-9-1971,Canadian,1971,60,10,8,8,8,1,60,46,10,5230226,01:22.9,223.195,1,Finished,2006,8,9,British Grand Prix,6-11-2006,7,12,0,Canada,United Kingdom,87170.43333,N-A,0
35,Jacques Villeneuve,4-9-1971,Canadian,1971,74,11,4,4,4,5,62,45,10,5326363,01:24.0,211.371,1,Finished,2005,4,21,San Marino Grand Prix,4-24-2005,5,13,0,Canada,Italy,85909.08065,N-A,0
35,Jacques Villeneuve,4-9-1971,Canadian,1971,86,14,6,6,6,3,44,44,7,5488695,01:54.3,219.81,1,Finished,2005,16,13,Belgian Grand Prix,9-11-2005,9,13,0,Canada,Belgium,124743.8636,N-A,0
35,Jacques Villeneuve,4-9-1971,Canadian,1971,88,8,12,12,12,0,53,50,11,5425433,01:33.3,224.093,1,Finished,2005,18,22,Japanese Grand Prix,10-9-2005,9,13,0,Canada,Japan,102366.6604,N-A,0
35,Jacques Villeneuve,4-9-1971,Canadian,1971,89,16,10,10,10,0,56,53,11,6053518,01:34.7,207.19,1,Finished,2005,19,17,Chinese Grand Prix,10-16-2005,9,14,0,Canada,China,108099.9107,N-A,0
37,Pedro de la Rosa,2-24-1971,Spanish,1971,63,8,7,7,7,2,70,34,3,5577203,01:17.6,204.568,1,Finished,2006,11,8,French Grand Prix,7-16-2006,2,16,0,Spain,France,79674.42857,N-A,0
37,Pedro de la Rosa,2-24-1971,Spanish,1971,65,4,2,2,2,8,70,67,2,6771778,01:24.3,187.055,1,Finished,2006,13,11,Hungarian Grand Prix,8-6-2006,10,12,0,Spain,Hungary,96739.68571,N-A,0
37,Pedro de la Rosa,2-24-1971,Spanish,1971,66,11,5,5,5,4,58,54,7,5376990,01:29.0,216.018,1,Finished,2006,14,5,Turkish Grand Prix,8-27-2006,14,11,0,Spain,Turkey,92706.72414,N-A,0
37,Pedro de la Rosa,2-24-1971,Spanish,1971,68,7,5,5,5,4,56,45,3,5929884,01:39.1,197.92,1,Finished,2006,16,17,Chinese Grand Prix,10-1-2006,18,10,0,Spain,China,105890.7857,N-A,0
37,Pedro de la Rosa,2-24-1971,Spanish,1971,70,12,8,8,8,1,71,63,12,5565819,01:13.8,210.146,1,Finished,2006,18,18,Brazilian Grand Prix,10-22-2006,19,11,0,Spain,Brazil,78391.8169,N-A,0
37,Pedro de la Rosa,2-24-1971,Spanish,1971,73,8,5,5,5,4,57,43,1,5423519,01:31.4,213.054,1,Finished,2005,3,3,Bahrain Grand Prix,4-3-2005,4,11,0,Spain,Bahrain,95149.45614,N-A,0
37,Pedro de la Rosa,2-24-1971,Spanish,1971,338,14,12,12,12,0,58,54,12,5690615,01:30.6,210.745,1,Finished,2010,2,1,Australian Grand Prix,3-28-2010,0,14,0,Spain,Australia,98114.05172,N-A,0
37,Pedro de la Rosa,2-24-1971,Spanish,1971,343,13,11,11,11,0,58,50,14,5393564,01:30.4,212.525,1,Finished,2010,7,5,Turkish Grand Prix,5-30-2010,0,18,0,Spain,Turkey,92992.48276,N-A,0
37,Pedro de la Rosa,2-24-1971,Spanish,1971,345,16,12,12,12,0,57,56,16,6076985,01:40.4,194.248,1,Finished,2010,9,12,European Grand Prix,6-27-2010,0,18,0,Spain,Europe,106613.7719,N-A,0
37,Pedro de la Rosa,2-24-1971,Spanish,1971,349,24,11,11,11,0,44,31,15,5380287,01:52.5,224.054,1,Finished,2010,13,13,Belgian Grand Prix,8-29-2010,6,17,0,Spain,Belgium,122279.25,N-A,0
37,Pedro de la Rosa,2-24-1971,Spanish,1971,847,17,12,12,12,0,70,70,12,14743144,01:20.4,195.343,1,Finished,2011,7,7,Canadian Grand Prix,6-12-2011,0,18,0,Spain,Canada,210616.3429,N-A,0
37,Pedro de la Rosa,2-24-1971,Spanish,1971,877,22,17,17,17,0,55,47,20,6430445,01:48.6,184.078,1,Finished,2012,18,24,Abu Dhabi Grand Prix,11-4-2012,0,25,0,Spain,United Arab Emirates,116917.1818,N-A,0
41,Ricardo Zonta,3-23-1976,Brazilian,1976,104,11,11,11,11,0,53,52,14,4600979,01:23.4,250.027,1,Finished,2004,15,14,Italian Grand Prix,9-12-2004,0,21,0,Brazil,Italy,86810.92453,N-A,0
42,Antônio Pizzonia,9-11-1980,Brazilian,1980,85,16,7,7,7,2,53,21,6,4513302,01:22.9,251.656,1,Finished,2005,15,14,Italian Grand Prix,9-4-2005,2,22,0,Brazil,Italy,85156.64151,N-A,0
42,Antônio Pizzonia,9-11-1980,Brazilian,1980,101,10,7,7,7,2,66,65,10,5076804,01:14.6,220.77,1,Finished,2004,12,10,German Grand Prix,7-25-2004,2,18,0,Brazil,Germany,76921.27273,N-A,0
42,Antônio Pizzonia,9-11-1980,Brazilian,1980,104,8,7,7,7,2,53,32,3,4552200,01:22.2,253.566,1,Finished,2004,15,14,Italian Grand Prix,9-12-2004,6,15,0,Brazil,Italy,85890.56604,N-A,0
44,Olivier Panis,9-2-1966,French,1966,98,8,5,5,5,4,73,46,4,6067448,01:10.9,212.752,1,Finished,2004,9,19,United States Grand Prix,6-20-2004,5,13,0,France,United States,83115.72603,N-A,0
44,Olivier Panis,9-2-1966,French,1966,103,9,8,8,8,1,44,29,14,5573967,01:47.8,233.04,1,Finished,2004,14,13,Belgian Grand Prix,8-29-2004,6,14,0,France,Belgium,126681.0682,N-A,0
48,Marc Gené,3-29-1974,Spanish,1974,99,8,10,10,10,0,70,56,7,5476299,01:16.1,208.749,1,Finished,2004,10,8,French Grand Prix,7-4-2004,0,20,0,Spain,France,78232.84286,N-A,0
48,Marc Gené,3-29-1974,Spanish,1974,100,11,12,12,12,0,60,58,7,5117003,01:20.4,230.096,1,Finished,2004,11,9,British Grand Prix,7-11-2004,0,20,0,Spain,United Kingdom,85283.38333,N-A,0
67,Sébastien Buemi,10-31-1988,Swiss,1988,1,13,7,7,7,2,58,34,16,5661788,01:29.2,213.95,1,Finished,2009,1,1,Australian Grand Prix,3-29-2009,2,7,0,Switzerland,Australia,97617.03448,N-A,0
67,Sébastien Buemi,10-31-1988,Swiss,1988,3,10,8,8,8,1,56,42,11,7139924,01:54.6,171.25,1,Finished,2009,3,17,Chinese Grand Prix,4-19-2009,3,12,0,Switzerland,China,127498.6429,N-A,0
67,Sébastien Buemi,10-31-1988,Swiss,1988,9,17,16,16,16,0,60,24,19,5893535,01:36.3,192.49,1,Finished,2009,9,20,German Grand Prix,7-12-2009,3,14,0,Switzerland,Germany,98225.58333,N-A,0
67,Sébastien Buemi,10-31-1988,Swiss,1988,12,16,12,12,12,0,44,42,7,5077101,01:47.8,233.98,1,Finished,2009,12,13,Belgian Grand Prix,8-30-2009,3,16,0,Switzerland,Belgium,115388.6591,N-A,0
67,Sébastien Buemi,10-31-1988,Swiss,1988,16,6,7,7,7,2,71,58,10,5579072,01:14.6,208.044,1,Finished,2009,16,18,Brazilian Grand Prix,10-18-2009,5,17,0,Switzerland,Brazil,78578.47887,N-A,0
67,Sébastien Buemi,10-31-1988,Swiss,1988,17,10,8,8,8,1,55,55,2,5684708,01:40.3,199.294,1,Finished,2009,17,24,Abu Dhabi Grand Prix,11-1-2009,6,16,0,Switzerland,United Arab Emirates,103358.3273,N-A,0
67,Sébastien Buemi,10-31-1988,Swiss,1988,339,13,11,11,11,0,56,54,3,5707350,01:37.6,204.433,1,Finished,2010,3,2,Malaysian Grand Prix,4-4-2010,0,15,0,Switzerland,Malaysia,101916.9643,N-A,0
67,Sébastien Buemi,10-31-1988,Swiss,1988,342,13,10,10,10,1,78,68,13,6621554,01:16.5,157.19,1,Finished,2010,6,6,Monaco Grand Prix,5-16-2010,1,15,0,Switzerland,Monaco,84891.71795,N-A,0
67,Sébastien Buemi,10-31-1988,Swiss,1988,345,11,9,9,9,2,57,53,11,6065870,01:40.1,194.92,1,Finished,2010,9,12,European Grand Prix,6-27-2010,7,14,0,Switzerland,Europe,106418.7719,N-A,0
67,Sébastien Buemi,10-31-1988,Swiss,1988,346,16,12,12,12,0,52,52,8,5125827,01:33.0,228.087,1,Finished,2010,10,9,British Grand Prix,7-11-2010,7,14,0,Switzerland,United Kingdom,98573.59615,N-A,0
67,Sébastien Buemi,10-31-1988,Swiss,1988,349,16,12,12,12,0,44,30,17,5384163,01:53.0,223.203,1,Finished,2010,13,13,Belgian Grand Prix,8-29-2010,7,16,0,Switzerland,Belgium,122367.3409,N-A,0
67,Sébastien Buemi,10-31-1988,Swiss,1988,350,14,11,11,11,0,53,51,13,4649628,01:25.2,244.705,1,Finished,2010,14,14,Italian Grand Prix,9-12-2010,7,16,0,Switzerland,Italy,87728.83019,N-A,0
67,Sébastien Buemi,10-31-1988,Swiss,1988,352,18,10,10,10,1,53,52,8,5500129,01:35.1,219.786,1,Finished,2010,16,22,Japanese Grand Prix,10-10-2010,8,16,0,Switzerland,Japan,103776.0189,N-A,0
67,Sébastien Buemi,10-31-1988,Swiss,1988,355,18,15,15,15,0,55,50,10,6040015,01:42.6,194.928,1,Finished,2010,19,24,Abu Dhabi Grand Prix,11-14-2010,8,16,0,Switzerland,United Arab Emirates,109818.4545,N-A,0
67,Sébastien Buemi,10-31-1988,Swiss,1988,843,9,14,14,14,0,56,45,11,5908897,01:41.7,192.963,1,Finished,2011,3,17,Chinese Grand Prix,4-17-2011,4,12,0,Switzerland,China,105516.0179,N-A,0
67,Sébastien Buemi,10-31-1988,Swiss,1988,844,16,9,9,9,2,58,44,14,5486952,01:31.4,210.341,1,Finished,2011,4,5,Turkish Grand Prix,5-8-2011,6,12,0,Switzerland,Turkey,94602.62069,N-A,0
67,Sébastien Buemi,10-31-1988,Swiss,1988,847,15,10,10,10,1,70,69,7,14726593,01:19.5,197.461,1,Finished,2011,7,7,Canadian Grand Prix,6-12-2011,8,13,0,Switzerland,Canada,210379.9,N-A,0
67,Sébastien Buemi,10-31-1988,Swiss,1988,856,13,9,9,9,2,55,50,4,5944756,01:40.5,201.06,1,Finished,2011,16,35,Korean Grand Prix,10-16-2011,15,15,0,Switzerland,South Korea,108086.4727,N-A,0
69,Luca Badoer,1-25-1971,Italian,1971,12,20,14,14,14,0,44,41,15,5133172,01:49.8,229.633,1,Finished,2009,12,13,Belgian Grand Prix,8-30-2009,0,21,0,Italy,Belgium,116663,N-A,0
