driverId,raceId,grid,position,positionText,positionOrder,points,laps,fastestLap,rank,race_ms,fastestLapTime,fastestLapSpeed,statusId
1,37,4,2,2,2,8,56,22,1,5552487,01:36.7,206.355,1
8,37,3,3,3,3,6,56,40,4,5553269,01:37.2,205.237,1
2,37,5,4,4,4,5,56,55,5,5568707,01:37.4,204.838,1
13,37,1,5,5,5,4,56,42,3,5571635,01:37.2,205.298,1
21,37,12,6,6,6,3,56,44,9,5600568,01:37.9,203.872,1
15,37,8,7,7,7,2,56,40,10,5605062,01:38.0,203.587,1
5,37,11,8,8,8,1,56,41,7,5606945,01:37.8,204.015,1
25,37,19,9,9,9,0,56,19,8,5624854,01:37.9,203.903,1
17,37,10,10,10,10,0,56,55,14,5628486,01:38.5,202.504,1
22,37,22,11,11,11,0,55,32,15,\N,01:38.6,202.451,11
18,37,15,12,12,12,0,55,54,16,\N,01:38.7,202.262,11
11,37,14,13,13,13,0,55,37,13,\N,01:38.5,202.595,11
26,37,17,14,14,14,0,55,54,18,\N,01:39.1,201.364,11
23,37,9,15,15,15,0,55,52,19,\N,01:39.2,201.07,11
19,37,18,16,16,16,0,55,32,20,\N,01:39.6,200.417,11
24,37,16,17,17,17,0,55,21,12,\N,01:38.4,202.695,11
9,37,7,18,18,18,0,55,53,17,\N,01:38.9,201.82,11
3,37,6,\N,R,19,0,42,18,6,\N,01:37.7,204.237,9
14,37,13,\N,R,20,0,36,28,11,\N,01:38.1,203.416,23
27,37,20,\N,R,21,0,7,5,21,\N,01:41.5,196.608,5
16,37,21,\N,R,22,0,0,\N,\N,\N,\N,\N,4
13,38,1,1,1,1,10,57,42,1,5607515,01:34.1,207.12,1
1,38,2,2,2,2,8,57,18,2,5609875,01:34.3,206.674,1
8,38,3,3,3,3,6,57,39,3,5618354,01:34.4,206.483,1
2,38,5,4,4,4,5,57,38,5,5621346,01:34.5,206.236,1
4,38,4,5,5,5,4,57,46,4,5621941,01:34.4,206.346,1
9,38,6,6,6,6,3,57,46,6,5653044,01:34.8,205.477,1
15,38,9,7,7,7,2,57,40,7,5688886,01:35.2,204.756,1
21,38,7,8,8,8,1,57,51,8,5689216,01:35.2,204.655,1
5,38,12,9,9,9,0,57,27,10,5696926,01:35.5,204.065,1
3,38,10,10,10,10,0,57,51,11,5697431,01:35.6,203.893,1
25,38,11,11,11,11,0,56,27,16,\N,01:36.0,202.966,11
23,38,14,12,12,12,0,56,37,15,\N,01:35.8,203.278,11
22,38,15,13,13,13,0,56,50,14,\N,01:35.8,203.284,11
27,38,22,14,14,14,0,55,40,20,\N,01:37.2,200.477,12
16,38,20,15,15,15,0,53,45,19,\N,01:36.8,201.33,14
19,38,13,16,16,16,0,51,27,17,\N,01:36.1,202.715,5
17,38,8,\N,R,17,0,41,37,12,\N,01:35.7,203.575,6
14,38,21,\N,R,18,0,36,34,9,\N,01:35.4,204.26,30
11,38,17,\N,R,19,0,34,23,18,\N,01:36.4,202.193,5
24,38,18,\N,R,20,0,26,23,13,\N,01:35.7,203.537,9
18,38,16,\N,R,21,0,0,\N,\N,\N,\N,\N,4
26,38,19,\N,R,22,0,0,\N,\N,\N,\N,\N,4
13,39,1,1,1,1,10,65,14,1,5496230,01:22.7,202.685,1
1,39,4,2,2,2,8,65,20,2,5503020,01:22.9,202.205,1
4,39,2,3,3,3,6,65,17,3,5513686,01:23.0,201.986,1
9,39,5,4,4,4,5,65,20,5,5527845,01:23.1,201.59,1
14,39,9,5,5,5,4,65,18,8,5554561,01:23.5,200.636,1
3,39,11,6,6,6,3,65,60,10,5555768,01:23.7,200.231,1
5,39,8,7,7,7,2,65,32,4,5558358,01:23.0,201.952,1
11,39,13,8,8,8,1,64,23,12,\N,01:24.1,199.239,11
21,39,10,9,9,9,0,64,57,9,\N,01:23.6,200.55,11
22,39,12,10,10,10,0,64,16,14,\N,01:24.3,198.82,11
19,39,15,11,11,11,0,64,59,15,\N,01:24.3,198.811,11
18,39,14,12,12,12,0,64,64,13,\N,01:24.2,199.059,11
16,39,20,13,13,13,0,63,57,16,\N,01:25.2,196.71,12
27,39,21,14,14,14,0,63,61,18,\N,01:25.3,196.551,12
2,39,7,\N,R,15,0,46,22,7,\N,01:23.5,200.735,6
23,39,17,\N,R,16,0,44,37,11,\N,01:24.0,199.492,22
24,39,16,\N,R,17,0,19,18,17,\N,01:25.2,196.673,31
26,39,22,\N,R,18,0,9,6,20,\N,01:26.2,194.322,27
8,39,3,\N,R,19,0,9,7,6,\N,01:23.5,200.754,22
15,39,6,\N,R,20,0,8,6,19,\N,01:26.1,194.647,32
17,39,19,\N,R,21,0,7,4,21,\N,01:26.3,194.131,9
25,39,18,\N,R,22,0,1,\N,\N,\N,\N,\N,4
4,40,1,1,1,1,10,78,44,1,6029329,01:15.3,159.715,1
1,40,2,2,2,2,8,78,28,2,6033424,01:15.4,159.528,1
13,40,3,3,3,3,6,78,47,4,6098443,01:16.2,157.83,1
21,40,4,4,4,4,5,77,54,5,\N,01:16.3,157.683,11
9,40,8,5,5,5,4,77,39,3,\N,01:16.0,158.198,11
2,40,7,6,6,6,3,77,30,12,\N,01:17.0,156.072,11
25,40,11,7,7,7,2,77,40,7,\N,01:16.7,156.852,11
8,40,16,8,8,8,1,77,62,6,\N,01:16.6,156.987,11
26,40,18,9,9,9,0,77,73,10,\N,01:16.9,156.426,11
22,40,9,10,10,10,0,77,69,13,\N,01:17.1,155.993,11
18,40,10,11,11,11,0,77,40,9,\N,01:16.8,156.558,11
3,40,5,12,12,12,0,77,70,11,\N,01:17.0,156.174,11
5,40,15,13,13,13,0,76,72,14,\N,01:17.1,155.953,5
14,40,13,14,14,14,0,76,75,8,\N,01:16.8,156.591,12
15,40,14,15,15,15,0,76,53,18,\N,01:17.5,155.158,12
23,40,20,16,16,16,0,76,47,17,\N,01:17.2,155.688,12
11,40,21,17,17,17,0,76,74,15,\N,01:17.2,155.785,12
19,40,17,18,18,18,0,76,63,16,\N,01:17.2,155.704,12
27,40,22,19,19,19,0,70,70,20,\N,01:17.7,154.77,30
16,40,19,\N,R,20,0,53,34,19,\N,01:17.7,154.792,3
17,40,6,\N,R,21,0,17,17,21,\N,01:19.0,152.206,6
24,40,12,\N,R,22,0,2,\N,\N,\N,\N,\N,3
1,41,1,1,1,1,10,70,37,2,6251292,01:16.5,205.239,1
2,41,3,2,2,2,8,70,19,3,6255635,01:16.7,204.699,1
25,41,19,3,3,3,6,70,67,11,6256617,01:17.9,201.413,1
5,41,22,4,4,4,5,70,67,13,6258021,01:18.4,200.331,1
8,41,4,5,5,5,4,70,21,5,6264299,01:16.9,204.259,1
11,41,11,6,6,6,3,70,47,12,6267990,01:18.0,201.186,1
4,41,2,7,7,7,2,70,46,1,6273228,01:16.4,205.58,1
23,41,18,8,8,8,1,70,38,10,6274180,01:17.9,201.509,1
17,41,6,9,9,9,0,70,47,9,6274252,01:17.6,202.267,1
3,41,7,10,10,10,0,70,42,6,6275276,01:17.2,203.478,1
19,41,17,11,11,11,0,70,36,15,6275610,01:18.8,199.284,1
22,41,13,12,12,12,0,70,62,14,6281731,01:18.5,199.885,1
15,41,10,\N,R,13,0,58,12,17,\N,01:19.1,198.497,3
24,41,12,\N,R,14,0,54,9,19,\N,01:19.4,197.79,3
27,41,21,\N,R,15,0,47,21,18,\N,01:19.3,198.092,33
14,41,14,\N,R,16,0,36,19,16,\N,01:19.0,198.776,6
9,41,8,\N,R,17,0,26,19,8,\N,01:17.5,202.499,3
16,41,20,\N,R,18,0,21,20,20,\N,01:19.5,197.598,3
26,41,16,\N,R,19,0,8,6,21,\N,01:20.1,196.019,3
18,41,15,\N,R,20,0,0,\N,\N,\N,\N,\N,6
13,41,5,\N,D,21,0,51,22,4,\N,01:16.8,204.291,2
21,41,9,\N,D,22,0,51,22,7,\N,01:17.4,202.808,2
1,42,1,1,1,1,10,73,20,2,5469965,01:13.2,206.101,1
4,42,2,2,2,2,8,73,21,3,5471465,01:13.3,206.003,1
13,42,3,3,3,3,6,73,50,4,5482765,01:13.4,205.658,1
8,42,4,4,4,4,5,73,49,1,5485365,01:13.1,206.397,1
5,42,6,5,5,5,4,73,67,7,5511365,01:14.0,203.94,1
15,42,8,6,6,6,3,73,30,10,5536665,01:14.0,203.891,1
17,42,9,7,7,7,2,73,57,8,5537265,01:14.0,203.924,1
20,42,7,8,8,8,1,73,53,6,5537665,01:13.9,204.316,1
21,42,10,9,9,9,0,72,67,9,\N,01:14.0,203.91,11
25,42,17,10,10,10,0,72,41,13,\N,01:14.5,202.604,11
19,42,16,11,11,11,0,72,55,12,\N,01:14.1,203.753,11
18,42,13,12,12,12,0,72,42,14,\N,01:14.7,202.015,11
26,42,20,13,13,13,0,71,66,16,\N,01:15.1,200.969,12
16,42,21,14,14,14,0,71,49,15,\N,01:14.9,201.597,12
27,42,22,15,15,15,0,70,65,18,\N,01:15.9,198.824,13
3,42,14,16,16,16,0,68,34,11,\N,01:14.1,203.753,5
24,42,19,17,17,17,0,68,64,17,\N,01:15.4,200.079,34
2,42,5,\N,R,18,0,56,20,5,\N,01:13.4,205.562,7
11,42,18,\N,R,19,0,13,8,19,\N,01:16.7,196.807,20
14,42,11,\N,R,20,0,0,\N,\N,\N,\N,\N,4
22,42,15,\N,R,21,0,0,\N,\N,\N,\N,\N,4
23,42,12,\N,R,22,0,0,\N,\N,\N,\N,\N,4
8,43,3,1,1,1,10,70,20,2,5454200,01:16.2,208.374,1
13,43,1,2,2,2,8,70,42,1,5456614,01:16.1,208.67,1
1,43,2,3,3,3,6,70,39,4,5486353,01:16.6,207.34,1
9,43,4,4,4,4,5,70,44,10,5495927,01:17.2,205.819,1
2,43,7,5,5,5,4,70,70,7,5503001,01:16.9,206.563,1
21,43,5,6,6,6,3,70,70,5,5506140,01:16.7,207.027,1
4,43,10,7,7,7,2,70,36,3,5510716,01:16.5,207.59,1
18,43,12,8,8,8,1,70,70,6,5513085,01:16.8,206.846,1
3,43,9,9,9,9,0,70,69,9,5522705,01:17.0,206.199,1
23,43,11,10,10,10,0,69,68,8,\N,01:17.0,206.319,11
22,43,13,11,11,11,0,69,68,12,\N,01:17.2,205.641,11
17,43,14,12,12,12,0,69,69,14,\N,01:17.2,205.563,11
14,43,16,13,13,13,0,69,68,15,\N,01:17.4,205.038,11
25,43,18,14,14,14,0,69,69,13,\N,01:17.2,205.587,11
5,43,6,15,15,15,0,69,69,11,\N,01:17.2,205.678,11
11,43,22,16,16,16,0,68,39,16,\N,01:17.8,204.118,12
16,43,21,17,17,17,0,68,27,18,\N,01:18.1,203.347,12
26,43,15,\N,R,18,0,55,51,17,\N,01:17.9,203.757,6
27,43,20,\N,R,19,0,28,27,19,\N,01:19.0,201.122,35
19,43,19,\N,R,20,0,1,\N,\N,\N,\N,\N,4
15,43,8,\N,R,21,0,1,\N,\N,\N,\N,\N,4
24,43,17,\N,R,22,0,0,\N,\N,\N,\N,\N,4
8,44,2,1,1,1,10,59,17,1,4903074,01:20.6,229.514,1
4,44,3,2,2,2,8,59,35,3,4905533,01:21.1,228.159,1
1,44,1,3,3,3,6,59,11,4,4942447,01:21.7,226.6,1
9,44,5,4,4,4,5,59,14,6,4956393,01:22.1,225.413,1
13,44,4,5,5,5,4,59,17,2,4957137,01:20.9,228.89,1
2,44,9,6,6,6,3,59,17,5,4959410,01:22.0,225.727,1
5,44,7,7,7,7,2,58,11,9,\N,01:22.6,224.193,11
21,44,8,8,8,8,1,58,13,7,\N,01:22.1,225.328,11
22,44,14,9,9,9,0,58,28,13,\N,01:23.4,221.948,11
18,44,18,10,10,10,0,58,29,16,\N,01:23.6,221.433,11
14,44,12,11,11,11,0,58,40,12,\N,01:23.1,222.666,11
3,44,17,12,12,12,0,58,49,11,\N,01:22.9,223.262,11
25,44,13,13,13,13,0,58,57,10,\N,01:22.7,223.81,11
11,44,21,14,14,14,0,57,42,14,\N,01:23.4,221.879,12
27,44,22,15,15,15,0,57,56,21,\N,01:24.4,219.31,12
24,44,16,16,16,16,0,53,46,17,\N,01:23.6,221.308,6
15,44,10,\N,R,17,0,43,17,18,\N,01:23.7,221.097,31
19,44,19,\N,R,18,0,35,26,20,\N,01:24.1,219.951,26
26,44,15,\N,R,19,0,29,19,15,\N,01:23.6,221.462,3
23,44,6,\N,R,20,0,22,12,8,\N,01:22.5,224.307,36
16,44,20,\N,R,21,0,16,16,22,\N,01:25.0,217.698,5
17,44,11,\N,R,22,0,8,6,19,\N,01:23.8,220.941,9
4,45,2,1,1,1,10,60,35,2,7586358,01:33.2,198.783,1
13,45,3,2,2,2,8,60,34,1,7594513,01:32.9,199.592,1
17,45,6,3,3,3,6,60,29,8,7652032,01:34.4,196.22,1
25,45,12,4,4,4,5,60,33,5,7652295,01:34.2,196.665,1
14,45,20,5,5,5,4,60,48,6,7660014,01:34.3,196.496,1
2,45,4,6,6,6,3,60,49,7,7666656,01:34.4,196.417,1
9,45,5,7,7,7,2,60,49,9,7668773,01:34.5,196.216,1
5,45,7,8,8,8,1,59,48,11,\N,01:34.6,195.9,11
1,45,10,9,9,9,0,59,29,3,\N,01:33.4,198.421,11
21,45,13,10,10,10,0,59,48,12,\N,01:34.9,195.302,11
22,45,14,11,11,11,0,59,37,14,\N,01:35.6,193.792,11
19,45,15,12,12,12,0,59,46,13,\N,01:35.3,194.504,11
15,45,8,13,13,13,0,59,29,10,\N,01:34.5,196.122,11
8,45,1,\N,R,14,0,34,32,4,\N,01:33.9,197.359,9
11,45,16,\N,R,15,0,19,18,16,\N,01:37.4,190.273,31
23,45,9,\N,R,16,0,18,18,15,\N,01:36.2,192.658,4
28,45,22,\N,R,17,0,13,13,17,\N,01:42.8,180.309,9
18,45,17,\N,R,18,0,2,2,18,\N,02:20.0,132.338,20
16,45,21,\N,R,19,0,2,2,19,\N,02:25.8,127.112,20
3,45,11,\N,R,20,0,2,2,20,\N,02:50.9,108.41,20
26,45,18,\N,R,21,0,2,2,21,\N,03:01.9,101.884,20
24,45,19,\N,R,22,0,2,2,22,\N,03:22.3,91.61,20
1,46,1,1,1,1,10,70,13,2,5752991,01:20.2,196.724,1
8,46,3,2,2,2,8,70,70,1,5753706,01:20.0,197.029,1
2,46,2,3,3,3,6,70,16,5,5796120,01:20.6,195.721,1
4,46,6,4,4,4,5,70,49,3,5797849,01:20.3,196.349,1
9,46,7,5,5,5,4,70,40,4,5800607,01:20.4,196.117,1
23,46,5,6,6,6,3,70,69,9,5803660,01:21.0,194.804,1
3,46,4,7,7,7,2,70,68,6,5812130,01:20.7,195.502,1
5,46,11,8,8,8,1,70,69,8,5821095,01:20.9,194.867,1
17,46,9,9,9,9,0,70,63,7,5829322,01:20.9,194.915,1
15,46,8,10,10,10,0,69,48,12,\N,01:21.3,194.104,11
14,46,10,11,11,11,0,69,67,14,\N,01:21.6,193.39,11
21,46,13,12,12,12,0,69,66,15,\N,01:21.7,193.054,11
13,46,14,13,13,13,0,69,37,11,\N,01:21.0,194.756,11
25,46,12,14,14,14,0,69,49,13,\N,01:21.3,194.078,11
11,46,19,15,15,15,0,69,66,10,\N,01:21.0,194.759,11
20,46,20,16,16,16,0,69,65,16,\N,01:21.9,192.536,11
16,46,21,17,17,17,0,68,67,19,\N,01:22.3,191.721,12
22,46,18,18,18,18,0,68,34,17,\N,01:22.0,192.327,12
24,46,16,\N,R,19,0,42,35,20,\N,01:22.4,191.379,10
19,46,15,\N,R,20,0,41,39,18,\N,01:22.2,191.948,3
18,46,17,\N,R,21,0,35,25,21,\N,01:22.9,190.234,37
29,46,22,\N,R,22,0,4,4,22,\N,01:26.7,181.824,3
13,47,1,1,1,1,10,58,18,2,5202161,01:27.9,218.566,1
8,47,3,2,2,2,8,58,57,1,5204436,01:27.3,220.136,1
4,47,4,3,3,3,6,58,39,4,5228342,01:28.1,218.199,1
2,47,6,4,4,4,5,58,39,5,5241835,01:28.3,217.583,1
1,47,2,5,5,5,4,58,17,3,5247246,01:28.0,218.464,1
5,47,7,6,6,6,3,58,20,7,5248330,01:28.6,216.886,1
3,47,8,7,7,7,2,58,37,6,5257939,01:28.5,217.05,1
9,47,5,8,8,8,1,58,11,11,5258868,01:28.9,216.118,1
21,47,10,9,9,9,0,58,56,9,5261652,01:28.8,216.422,1
14,47,13,10,10,10,0,58,54,13,5273170,01:29.1,215.754,1
25,47,14,11,11,11,0,58,55,8,5281789,01:28.7,216.559,1
23,47,16,12,12,12,0,57,55,12,\N,01:28.9,216.103,11
18,47,21,13,13,13,0,57,34,10,\N,01:28.9,216.227,11
19,47,11,14,14,14,0,57,38,17,\N,01:29.7,214.334,11
24,47,15,15,15,15,0,57,56,16,\N,01:29.6,214.561,11
15,47,9,16,16,16,0,57,39,14,\N,01:29.5,214.811,11
22,47,22,17,17,17,0,57,35,15,\N,01:29.5,214.681,11
11,47,17,18,18,18,0,57,56,18,\N,01:29.9,213.719,11
20,47,18,19,19,19,0,57,39,19,\N,01:30.0,213.56,11
29,47,20,20,20,20,0,56,21,22,\N,01:31.0,211.287,12
16,47,19,21,21,21,0,53,52,20,\N,01:30.6,212.066,32
17,47,12,\N,R,22,0,9,4,21,\N,01:30.8,211.62,9
4,48,1,1,1,1,10,53,15,1,4717806,01:22.9,251.653,1
1,48,2,2,2,2,8,53,17,2,4723868,01:22.9,251.456,1
8,48,5,3,3,3,6,53,21,3,4745131,01:23.4,250.147,1
2,48,4,4,4,4,5,53,19,4,4774368,01:23.7,249.217,1
9,48,6,5,5,5,4,53,22,5,4778364,01:23.9,248.543,1
3,48,8,6,6,6,3,53,52,8,4783616,01:24.5,246.884,1
5,48,7,7,7,7,2,53,53,7,4784557,01:24.2,247.605,1
18,48,10,8,8,8,1,53,32,9,4779974,01:24.5,246.708,1
17,48,11,9,9,9,0,53,46,13,4783685,01:24.8,245.859,1
22,48,12,10,10,10,0,53,52,12,4784764,01:24.8,246.024,1
15,48,9,11,11,11,0,53,49,10,4785542,01:24.6,246.446,1
21,48,15,12,12,12,0,52,32,14,\N,01:24.8,245.787,11
25,48,13,13,13,13,0,52,42,16,\N,01:25.0,245.35,11
19,48,14,14,14,14,0,52,46,17,\N,01:25.1,245.016,11
23,48,18,15,15,15,0,52,49,15,\N,01:25.0,245.492,11
11,48,17,16,16,16,0,52,49,11,\N,01:24.7,246.309,11
24,48,19,17,17,17,0,52,45,19,\N,01:25.4,244.278,11
20,48,16,18,18,18,0,52,47,18,\N,01:25.3,244.45,11
16,48,21,19,19,19,0,52,30,20,\N,01:25.4,244.267,11
29,48,22,20,20,20,0,52,34,21,\N,01:25.5,243.978,11
13,48,3,\N,R,21,0,10,8,6,\N,01:24.0,248.357,22
14,48,20,\N,R,22,0,1,\N,\N,\N,\N,\N,3
8,49,1,1,1,1,10,44,12,2,4839066,01:48.1,233.261,1
13,49,2,2,2,2,8,44,34,1,4843761,01:48.0,233.388,1
4,49,3,3,3,3,6,44,44,3,4853409,01:48.2,233.073,1
1,49,4,4,4,4,5,44,41,4,4862681,01:48.2,233.002,1
2,49,6,5,5,5,4,44,33,5,4890945,01:48.7,232.042,1
3,49,5,6,6,6,3,44,29,9,4915942,01:49.8,229.704,1
17,49,7,7,7,7,2,44,12,11,4919705,01:50.0,229.119,1
5,49,9,8,8,8,1,44,21,8,4924172,01:49.6,230.058,1
9,49,14,9,9,9,0,44,32,6,4924727,01:48.9,231.549,1
23,49,10,10,10,10,0,44,43,10,4927640,01:50.0,229.175,1
15,49,8,11,11,11,0,44,43,7,4942719,01:49.0,231.345,1
24,49,13,12,12,12,0,43,40,13,\N,01:50.7,227.71,11
22,49,17,13,13,13,0,43,43,12,\N,01:50.7,227.817,11
16,49,19,14,14,14,0,43,29,15,\N,01:50.9,227.357,11
11,49,18,15,15,15,0,43,32,14,\N,01:50.9,227.39,11
19,49,20,16,16,16,0,43,43,19,\N,01:51.4,226.359,11
29,49,21,17,17,17,0,43,30,20,\N,01:51.6,225.838,11
18,49,12,\N,R,18,0,36,22,16,\N,01:51.1,226.868,9
25,49,15,\N,R,19,0,34,18,18,\N,01:51.3,226.605,32
14,49,11,\N,R,20,0,29,24,17,\N,01:51.2,226.837,9
20,49,16,\N,R,21,0,8,4,21,\N,01:52.7,223.682,38
21,49,22,\N,R,22,0,1,\N,\N,\N,\N,\N,22
1,50,1,1,1,1,10,67,27,1,7234579,01:28.2,186.259,1
5,50,11,2,2,2,8,67,34,9,7242956,01:29.7,183.222,1
8,50,3,3,3,3,6,67,29,8,7244057,01:29.6,183.295,1
14,50,12,4,4,4,5,67,56,11,7254876,01:30.1,182.345,1
21,50,10,5,5,5,4,67,33,12,7273443,01:30.4,181.738,1
13,50,4,6,6,6,3,67,32,7,7283621,01:29.6,183.359,1
9,50,9,7,7,7,2,67,32,4,7283864,01:29.0,184.527,1
16,50,20,8,8,8,1,67,54,18,7294708,01:31.9,178.763,1
24,50,14,9,9,9,0,67,35,13,7315201,01:30.7,181.205,1
22,50,17,10,10,10,0,67,57,15,7322921,01:31.1,180.395,1
18,50,6,11,11,11,0,66,58,19,\N,01:32.0,178.647,22
29,50,22,12,12,12,0,66,33,20,\N,01:32.1,178.3,11
15,50,13,13,13,13,0,66,55,21,\N,01:32.4,177.752,11
2,50,5,14,14,14,0,65,28,6,\N,01:29.1,184.396,39
11,50,21,15,15,15,0,65,54,16,\N,01:31.5,179.514,4
23,50,15,\N,R,16,0,55,33,14,\N,01:30.9,180.782,29
19,50,19,\N,R,17,0,54,27,17,\N,01:31.8,178.935,37
3,50,16,\N,R,18,0,49,27,10,\N,01:29.9,182.67,40
20,50,8,\N,R,19,0,46,31,5,\N,01:29.1,184.452,4
17,50,7,\N,R,20,0,45,30,3,\N,01:28.9,184.695,4
4,50,2,\N,R,21,0,41,25,2,\N,01:28.5,185.59,3
25,50,18,\N,R,22,0,19,19,22,\N,02:05.6,130.749,4
8,51,2,1,1,1,10,56,52,3,5878395,01:38.3,199.66,1
4,51,4,2,2,2,8,56,54,2,5888201,01:38.0,200.259,1
13,51,3,3,3,3,6,56,56,1,5891286,01:37.5,201.362,1
20,51,17,4,4,4,5,56,52,13,5931904,01:39.9,196.452,1
18,51,10,5,5,5,4,56,39,5,5947061,01:38.9,198.392,1
24,51,11,6,6,6,3,56,53,11,5952068,01:39.7,196.917,1
2,51,8,7,7,7,2,56,55,7,5952619,01:39.3,197.569,1
14,51,5,8,8,8,1,56,55,10,5959145,01:39.6,196.945,1
5,51,13,9,9,9,0,56,52,8,5959581,01:39.3,197.557,1
17,51,7,10,10,10,0,56,55,9,5963080,01:39.4,197.478,1
21,51,18,11,11,11,0,56,39,4,5965078,01:38.9,198.418,1
25,51,19,12,12,12,0,55,54,12,\N,01:39.7,196.741,11
15,51,12,13,13,13,0,55,55,14,\N,01:39.9,196.41,11
11,51,20,14,14,14,0,55,54,15,\N,01:40.1,195.989,11
22,51,16,15,15,15,0,55,55,16,\N,01:40.5,195.228,11
3,51,15,16,16,16,0,54,54,6,\N,01:39.2,197.752,12
29,51,22,17,17,17,0,53,52,17,\N,01:40.8,194.748,13
9,51,9,\N,R,18,0,33,32,18,\N,01:40.9,194.435,9
1,51,1,\N,R,19,0,30,22,19,\N,01:43.1,190.278,20
23,51,6,\N,R,20,0,25,25,20,\N,01:44.1,188.576,20
16,51,21,\N,R,21,0,24,22,21,\N,01:47.6,182.37,3
19,51,14,\N,R,22,0,11,9,22,\N,01:51.8,175.579,23
8,52,3,1,1,1,10,71,66,1,5295270,01:12.4,214.126,1
13,52,1,2,2,2,8,71,71,3,5296763,01:12.6,213.716,1
4,52,4,3,3,3,6,71,59,6,5352289,01:13.2,212.062,1
3,52,10,4,4,4,5,71,56,7,5358118,01:13.2,212.036,1
9,52,7,5,5,5,4,71,61,4,5366227,01:12.7,213.416,1
2,52,6,6,6,6,3,71,53,10,5366587,01:13.5,211.19,1
1,52,2,7,7,7,2,70,58,2,\N,01:12.5,213.946,11
15,52,8,8,8,8,1,70,68,8,\N,01:13.4,211.452,11
14,52,9,9,9,9,0,70,22,13,\N,01:14.2,209.076,11
6,52,19,10,10,10,0,70,69,5,\N,01:13.1,212.161,11
23,52,15,11,11,11,0,70,65,9,\N,01:13.4,211.432,11
11,52,18,12,12,12,0,69,39,19,\N,01:14.9,207.069,12
24,52,14,13,13,13,0,69,56,11,\N,01:13.6,210.643,12
19,52,20,14,14,14,0,68,64,14,\N,01:14.3,208.699,13
16,52,21,\N,R,15,0,43,13,20,\N,01:15.2,206.276,23
22,52,11,\N,R,16,0,40,32,17,\N,01:14.7,207.545,5
5,52,17,\N,R,17,0,35,31,18,\N,01:14.9,207.133,3
20,52,13,\N,R,18,0,34,18,16,\N,01:14.4,208.435,9
18,52,16,\N,R,19,0,20,20,12,\N,01:14.0,209.516,5
17,52,5,\N,R,20,0,14,13,15,\N,01:14.4,208.505,6
29,52,22,\N,R,21,0,2,2,21,\N,01:50.4,140.505,4
21,52,12,\N,R,22,0,2,2,22,\N,02:02.7,126.446,4
4,53,4,1,1,1,10,57,21,3,5386205,01:32.5,210.551,1
30,53,1,2,2,2,8,57,38,2,5387451,01:32.5,210.576,1
8,53,22,3,3,3,6,57,29,8,5405565,01:32.9,209.803,1
18,53,3,4,4,4,5,57,39,5,5406197,01:32.7,210.109,1
31,53,5,5,5,5,4,57,21,7,5423253,01:32.8,210.013,1
17,53,7,6,6,6,3,57,25,4,5428137,01:32.7,210.265,1
3,53,12,7,7,7,2,57,42,1,5449248,01:32.4,210.838,1
32,53,8,8,8,8,1,57,40,10,5452976,01:33.2,209.02,1
13,53,2,9,9,9,0,57,28,6,5456112,01:32.7,210.086,1
14,53,13,10,10,10,0,57,26,11,5461746,01:33.4,208.653,1
24,53,15,11,11,11,0,57,26,12,5472202,01:33.5,208.421,1
2,53,10,12,12,12,0,56,26,14,\N,01:33.8,207.772,11
26,53,16,13,13,13,0,56,45,9,\N,01:33.1,209.253,11
23,53,17,14,14,14,0,56,25,16,\N,01:34.1,207.021,11
22,53,6,15,15,15,0,56,14,15,\N,01:33.8,207.621,11
15,53,14,16,16,16,0,56,24,18,\N,01:34.9,205.406,11
33,53,19,17,17,17,0,55,41,19,\N,01:35.9,203.076,12
11,53,20,18,18,18,0,53,17,20,\N,01:37.1,200.642,14
34,53,21,\N,R,19,0,35,11,21,\N,01:38.3,198.197,26
35,53,11,\N,R,20,0,29,20,13,\N,01:33.7,207.945,5
21,53,9,\N,R,21,0,21,15,17,\N,01:34.3,206.564,9
27,53,18,\N,R,22,0,0,\N,\N,\N,\N,\N,30
21,54,1,1,1,1,10,56,16,2,5440529,01:35.3,209.402,1
4,54,7,2,2,2,8,56,45,1,5445114,01:34.8,210.487,1
18,54,2,3,3,3,6,56,35,4,5450160,01:35.6,208.723,1
31,54,5,4,4,4,5,56,39,3,5479880,01:35.6,208.806,1
13,54,21,5,5,5,4,56,51,8,5483783,01:36.0,207.962,1
30,54,14,6,6,6,3,56,44,5,5484383,01:35.6,208.629,1
35,54,10,7,7,7,2,56,43,9,5520990,01:36.0,207.858,1
23,54,22,8,8,8,1,56,34,6,5521817,01:35.7,208.544,1
15,54,9,9,9,9,0,55,52,11,\N,01:36.4,207.042,11
22,54,20,10,10,10,0,55,54,10,\N,01:36.2,207.456,11
24,54,13,11,11,11,0,54,40,16,\N,01:37.4,204.902,12
27,54,15,12,12,12,0,54,34,18,\N,01:38.2,203.209,12
33,54,16,13,13,13,0,54,39,19,\N,01:39.5,200.53,12
11,54,17,14,14,14,0,53,14,20,\N,01:40.2,199.151,13
2,54,11,\N,R,15,0,48,41,7,\N,01:35.8,208.403,5
26,54,12,\N,R,16,0,41,25,14,\N,01:37.3,205.057,8
34,54,18,\N,R,17,0,33,18,21,\N,01:42.8,194.05,26
32,54,8,\N,R,18,0,26,14,13,\N,01:36.9,206.002,9
