,driverId,raceId,grid,position,positionText,positionOrder,points,laps,fastestLap,rank,race_ms,fastestLapTime,fastestLapSpeed,statusId
344,21,34,20,17,17,17,0.0,55,54,18,\N,1:38.372,199.483,11
345,5,34,5,\N,R,18,0.0,49,32,11,\N,1:37.302,201.677,9
346,16,34,19,\N,R,19,0.0,13,13,19,\N,1:39.683,196.860,5
347,15,34,7,\N,R,20,0.0,2,2,20,\N,2:39.612,122.945,4
348,13,35,1,1,1,1,10.0,71,36,1,5651435,1:13.736,210.377,1
349,4,35,6,2,2,2,8.0,71,39,8,5664733,1:14.229,208.980,1
350,8,35,3,3,3,3,6.0,71,59,3,5667670,1:14.117,209.296,1
351,20,35,7,4,4,4,5.0,71,25,7,5689446,1:14.214,209.022,1
352,1,35,4,5,5,5,4.0,71,31,4,5690342,1:14.159,209.177,1
353,10,35,10,6,6,6,3.0,71,32,2,5695803,1:14.057,209.465,1
354,5,35,5,7,7,7,2.0,71,36,6,5706509,1:14.207,209.042,1
355,15,35,2,8,8,8,1.0,71,40,5,5719868,1:14.167,209.155,1
356,17,35,12,9,9,9,0.0,71,40,14,5731101,1:15.033,206.741,1
357,2,35,8,10,10,10,0.0,70,41,10,\N,1:14.652,207.796,11
358,9,35,13,11,11,11,0.0,70,61,9,\N,1:14.375,208.570,11
359,3,35,18,12,12,12,0.0,70,35,12,\N,1:14.934,207.014,11
360,18,35,17,13,13,13,0.0,70,59,11,\N,1:14.759,207.498,11
361,7,35,9,14,14,14,0.0,70,57,13,\N,1:14.951,206.967,11
362,22,35,15,15,15,15,0.0,70,35,16,\N,1:15.414,205.696,11
363,16,35,20,16,16,16,0.0,69,60,17,\N,1:15.773,204.721,12
364,6,35,16,17,17,17,0.0,69,50,18,\N,1:15.865,204.473,12
365,21,35,19,18,18,18,0.0,69,36,15,\N,1:15.212,206.249,12
366,12,35,11,\N,R,19,0.0,0,\N,\N,\N,\N,\N,3
367,14,35,14,\N,R,20,0.0,0,\N,\N,\N,\N,\N,4
368,8,36,1,1,1,1,10.0,58,41,1,5128770,1:25.235,223.978,1
369,4,36,2,2,2,2,8.0,58,20,2,5136012,1:26.314,221.178,1
370,1,36,4,3,3,3,6.0,58,20,3,5147365,1:26.351,221.083,1
371,2,36,3,4,4,4,5.0,58,37,6,5167533,1:26.722,220.137,1
372,21,36,6,5,5,5,4.0,58,18,7,5195239,1:26.892,219.707,1
373,13,36,22,6,6,6,3.0,58,28,8,5195575,1:27.044,219.323,1
374,3,36,12,7,7,7,2.0,57,40,5,\N,1:26.721,220.140,11
375,23,36,9,8,8,8,1.0,57,42,12,\N,1:27.796,217.444,11
376,15,36,8,9,9,9,0.0,57,45,13,\N,1:28.034,216.857,11
377,5,36,13,10,10,10,0.0,57,44,10,\N,1:27.592,217.951,11
378,22,36,16,11,11,11,0.0,57,17,14,\N,1:28.098,216.699,11
379,11,36,10,12,12,12,0.0,57,20,18,\N,1:28.487,215.746,11
380,17,36,7,13,13,13,0.0,57,21,9,\N,1:27.501,218.178,11
381,24,36,19,14,14,14,0.0,57,44,15,\N,1:28.282,216.247,11
382,18,36,14,15,15,15,0.0,57,42,17,\N,1:28.387,215.991,11
383,19,36,11,16,16,16,0.0,56,41,19,\N,1:28.489,215.742,12
384,16,36,20,17,17,17,0.0,56,40,20,\N,1:28.687,215.260,12
385,25,36,15,\N,R,18,0.0,48,24,16,\N,1:28.303,216.196,4
386,14,36,18,\N,R,19,0.0,48,44,11,\N,1:27.706,217.668,4
387,9,36,5,\N,R,20,0.0,36,19,4,\N,1:26.642,220.341,6
388,26,36,17,\N,R,21,0.0,28,22,21,\N,1:28.953,214.616,29
389,27,36,21,\N,R,22,0.0,10,9,22,\N,1:30.899,210.022,3
390,4,37,2,1,1,1,10.0,56,42,2,5534930,1:36.861,206.014,1
391,1,37,4,2,2,2,8.0,56,22,1,5552487,1:36.701,206.355,1
392,8,37,3,3,3,3,6.0,56,40,4,5553269,1:37.228,205.237,1
393,2,37,5,4,4,4,5.0,56,55,5,5568707,1:37.417,204.838,1
394,13,37,1,5,5,5,4.0,56,42,3,5571635,1:37.199,205.298,1
395,21,37,12,6,6,6,3.0,56,44,9,5600568,1:37.879,203.872,1
396,15,37,8,7,7,7,2.0,56,40,10,5605062,1:38.016,203.587,1
397,5,37,11,8,8,8,1.0,56,41,7,5606945,1:37.810,204.015,1
398,25,37,19,9,9,9,0.0,56,19,8,5624854,1:37.864,203.903,1
399,17,37,10,10,10,10,0.0,56,55,14,5628486,1:38.540,202.504,1
400,22,37,22,11,11,11,0.0,55,32,15,\N,1:38.566,202.451,11
401,18,37,15,12,12,12,0.0,55,54,16,\N,1:38.658,202.262,11
402,11,37,14,13,13,13,0.0,55,37,13,\N,1:38.496,202.595,11
403,26,37,17,14,14,14,0.0,55,54,18,\N,1:39.098,201.364,11
404,23,37,9,15,15,15,0.0,55,52,19,\N,1:39.243,201.070,11
405,19,37,18,16,16,16,0.0,55,32,20,\N,1:39.566,200.417,11
406,24,37,16,17,17,17,0.0,55,21,12,\N,1:38.447,202.695,11
407,9,37,7,18,18,18,0.0,55,53,17,\N,1:38.874,201.820,11
408,3,37,6,\N,R,19,0.0,42,18,6,\N,1:37.704,204.237,9
409,14,37,13,\N,R,20,0.0,36,28,11,\N,1:38.098,203.416,23
410,27,37,20,\N,R,21,0.0,7,5,21,\N,1:41.495,196.608,5
411,16,37,21,\N,R,22,0.0,0,\N,\N,\N,\N,\N,4
412,13,38,1,1,1,1,10.0,57,42,1,5607515,1:34.067,207.120,1
413,1,38,2,2,2,2,8.0,57,18,2,5609875,1:34.270,206.674,1
414,8,38,3,3,3,3,6.0,57,39,3,5618354,1:34.357,206.483,1
415,2,38,5,4,4,4,5.0,57,38,5,5621346,1:34.470,206.236,1
416,4,38,4,5,5,5,4.0,57,46,4,5621941,1:34.420,206.346,1
417,9,38,6,6,6,6,3.0,57,46,6,5653044,1:34.819,205.477,1
418,15,38,9,7,7,7,2.0,57,40,7,5688886,1:35.153,204.756,1
419,21,38,7,8,8,8,1.0,57,51,8,5689216,1:35.200,204.655,1
420,5,38,12,9,9,9,0.0,57,27,10,5696926,1:35.475,204.065,1
421,3,38,10,10,10,10,0.0,57,51,11,5697431,1:35.556,203.893,1
422,25,38,11,11,11,11,0.0,56,27,16,\N,1:35.992,202.966,11
423,23,38,14,12,12,12,0.0,56,37,15,\N,1:35.845,203.278,11
424,22,38,15,13,13,13,0.0,56,50,14,\N,1:35.842,203.284,11
425,27,38,22,14,14,14,0.0,55,40,20,\N,1:37.184,200.477,12
426,16,38,20,15,15,15,0.0,53,45,19,\N,1:36.772,201.330,14
427,19,38,13,16,16,16,0.0,51,27,17,\N,1:36.111,202.715,5
428,17,38,8,\N,R,17,0.0,41,37,12,\N,1:35.705,203.575,6
429,14,38,21,\N,R,18,0.0,36,34,9,\N,1:35.384,204.260,30
430,11,38,17,\N,R,19,0.0,34,23,18,\N,1:36.359,202.193,5
431,24,38,18,\N,R,20,0.0,26,23,13,\N,1:35.723,203.537,9
432,18,38,16,\N,R,21,0.0,0,\N,\N,\N,\N,\N,4
433,26,38,19,\N,R,22,0.0,0,\N,\N,\N,\N,\N,4
434,13,39,1,1,1,1,10.0,65,14,1,5496230,1:22.680,202.685,1
435,1,39,4,2,2,2,8.0,65,20,2,5503020,1:22.876,202.205,1
436,4,39,2,3,3,3,6.0,65,17,3,5513686,1:22.966,201.986,1
437,9,39,5,4,4,4,5.0,65,20,5,5527845,1:23.129,201.590,1
438,14,39,9,5,5,5,4.0,65,18,8,5554561,1:23.524,200.636,1
439,3,39,11,6,6,6,3.0,65,60,10,5555768,1:23.693,200.231,1
440,5,39,8,7,7,7,2.0,65,32,4,5558358,1:22.980,201.952,1
441,11,39,13,8,8,8,1.0,64,23,12,\N,1:24.110,199.239,11
442,21,39,10,9,9,9,0.0,64,57,9,\N,1:23.560,200.550,11
443,22,39,12,10,10,10,0.0,64,16,14,\N,1:24.287,198.820,11
444,19,39,15,11,11,11,0.0,64,59,15,\N,1:24.291,198.811,11
445,18,39,14,12,12,12,0.0,64,64,13,\N,1:24.186,199.059,11
446,16,39,20,13,13,13,0.0,63,57,16,\N,1:25.191,196.710,12
447,27,39,21,14,14,14,0.0,63,61,18,\N,1:25.260,196.551,12
448,2,39,7,\N,R,15,0.0,46,22,7,\N,1:23.483,200.735,6
449,23,39,17,\N,R,16,0.0,44,37,11,\N,1:24.003,199.492,22
450,24,39,16,\N,R,17,0.0,19,18,17,\N,1:25.207,196.673,31
451,26,39,22,\N,R,18,0.0,9,6,20,\N,1:26.238,194.322,27
452,8,39,3,\N,R,19,0.0,9,7,6,\N,1:23.475,200.754,22
453,15,39,6,\N,R,20,0.0,8,6,19,\N,1:26.094,194.647,32
454,17,39,19,\N,R,21,0.0,7,4,21,\N,1:26.323,194.131,9
455,25,39,18,\N,R,22,0.0,1,\N,\N,\N,\N,\N,4
456,4,40,1,1,1,1,10.0,78,44,1,6029329,1:15.284,159.715,1
457,1,40,2,2,2,2,8.0,78,28,2,6033424,1:15.372,159.528,1
458,13,40,3,3,3,3,6.0,78,47,4,6098443,1:16.183,157.830,1
459,21,40,4,4,4,4,5.0,77,54,5,\N,1:16.254,157.683,11
460,9,40,8,5,5,5,4.0,77,39,3,\N,1:16.006,158.198,11
461,2,40,7,6,6,6,3.0,77,30,12,\N,1:17.041,156.072,11
462,25,40,11,7,7,7,2.0,77,40,7,\N,1:16.658,156.852,11
463,8,40,16,8,8,8,1.0,77,62,6,\N,1:16.592,156.987,11
464,26,40,18,9,9,9,0.0,77,73,10,\N,1:16.867,156.426,11
465,22,40,9,10,10,10,0.0,77,69,13,\N,1:17.080,155.993,11
466,18,40,10,11,11,11,0.0,77,40,9,\N,1:16.802,156.558,11
467,3,40,5,12,12,12,0.0,77,70,11,\N,1:16.991,156.174,11
468,5,40,15,13,13,13,0.0,76,72,14,\N,1:17.100,155.953,5
469,14,40,13,14,14,14,0.0,76,75,8,\N,1:16.786,156.591,12
470,15,40,14,15,15,15,0.0,76,53,18,\N,1:17.495,155.158,12
471,23,40,20,16,16,16,0.0,76,47,17,\N,1:17.231,155.688,12
472,11,40,21,17,17,17,0.0,76,74,15,\N,1:17.183,155.785,12
473,19,40,17,18,18,18,0.0,76,63,16,\N,1:17.223,155.704,12
474,27,40,22,19,19,19,0.0,70,70,20,\N,1:17.689,154.770,30
475,16,40,19,\N,R,20,0.0,53,34,19,\N,1:17.678,154.792,3
476,17,40,6,\N,R,21,0.0,17,17,21,\N,1:18.998,152.206,6
477,24,40,12,\N,R,22,0.0,2,\N,\N,\N,\N,\N,3
478,1,41,1,1,1,1,10.0,70,37,2,6251292,1:16.494,205.239,1
479,2,41,3,2,2,2,8.0,70,19,3,6255635,1:16.696,204.699,1
480,25,41,19,3,3,3,6.0,70,67,11,6256617,1:17.947,201.413,1
481,5,41,22,4,4,4,5.0,70,67,13,6258021,1:18.368,200.331,1
482,8,41,4,5,5,5,4.0,70,21,5,6264299,1:16.861,204.259,1
483,11,41,11,6,6,6,3.0,70,47,12,6267990,1:18.035,201.186,1
484,4,41,2,7,7,7,2.0,70,46,1,6273228,1:16.367,205.580,1
485,23,41,18,8,8,8,1.0,70,38,10,6274180,1:17.910,201.509,1
486,17,41,6,9,9,9,0.0,70,47,9,6274252,1:17.618,202.267,1
487,3,41,7,10,10,10,0.0,70,42,6,6275276,1:17.156,203.478,1
488,19,41,17,11,11,11,0.0,70,36,15,6275610,1:18.780,199.284,1
489,22,41,13,12,12,12,0.0,70,62,14,6281731,1:18.543,199.885,1
490,15,41,10,\N,R,13,0.0,58,12,17,\N,1:19.092,198.497,3
491,24,41,12,\N,R,14,0.0,54,9,19,\N,1:19.375,197.790,3
492,27,41,21,\N,R,15,0.0,47,21,18,\N,1:19.254,198.092,33
493,14,41,14,\N,R,16,0.0,36,19,16,\N,1:18.981,198.776,6
494,9,41,8,\N,R,17,0.0,26,19,8,\N,1:17.529,202.499,3
495,16,41,20,\N,R,18,0.0,21,20,20,\N,1:19.452,197.598,3
496,26,41,16,\N,R,19,0.0,8,6,21,\N,1:20.092,196.019,3
497,18,41,15,\N,R,20,0.0,0,\N,\N,\N,\N,\N,6
498,13,41,5,\N,D,21,0.0,51,22,4,\N,1:16.849,204.291,2
499,21,41,9,\N,D,22,0.0,51,22,7,\N,1:17.411,202.808,2
500,1,42,1,1,1,1,10.0,73,20,2,5469965,1:13.222,206.101,1
501,4,42,2,2,2,2,8.0,73,21,3,5471465,1:13.257,206.003,1
502,13,42,3,3,3,3,6.0,73,50,4,5482765,1:13.380,205.658,1
503,8,42,4,4,4,4,5.0,73,49,1,5485365,1:13.117,206.397,1
504,5,42,6,5,5,5,4.0,73,67,7,5511365,1:13.998,203.940,1
505,15,42,8,6,6,6,3.0,73,30,10,5536665,1:14.016,203.891,1
506,17,42,9,7,7,7,2.0,73,57,8,5537265,1:14.004,203.924,1
507,20,42,7,8,8,8,1.0,73,53,6,5537665,1:13.862,204.316,1
508,21,42,10,9,9,9,0.0,72,67,9,\N,1:14.009,203.910,11
509,25,42,17,10,10,10,0.0,72,41,13,\N,1:14.486,202.604,11
510,19,42,16,11,11,11,0.0,72,55,12,\N,1:14.066,203.753,11
511,18,42,13,12,12,12,0.0,72,42,14,\N,1:14.703,202.015,11
512,26,42,20,13,13,13,0.0,71,66,16,\N,1:15.092,200.969,12
513,16,42,21,14,14,14,0.0,71,49,15,\N,1:14.858,201.597,12
514,27,42,22,15,15,15,0.0,70,65,18,\N,1:15.902,198.824,13
515,3,42,14,16,16,16,0.0,68,34,11,\N,1:14.066,203.753,5
516,24,42,19,17,17,17,0.0,68,64,17,\N,1:15.426,200.079,34
517,2,42,5,\N,R,18,0.0,56,20,5,\N,1:13.414,205.562,7
518,11,42,18,\N,R,19,0.0,13,8,19,\N,1:16.680,196.807,20
519,14,42,11,\N,R,20,0.0,0,\N,\N,\N,\N,\N,4
520,22,42,15,\N,R,21,0.0,0,\N,\N,\N,\N,\N,4
521,23,42,12,\N,R,22,0.0,0,\N,\N,\N,\N,\N,4
522,8,43,3,1,1,1,10.0,70,20,2,5454200,1:16.207,208.374,1
523,13,43,1,2,2,2,8.0,70,42,1,5456614,1:16.099,208.670,1
524,1,43,2,3,3,3,6.0,70,39,4,5486353,1:16.587,207.340,1
525,9,43,4,4,4,4,5.0,70,44,10,5495927,1:17.153,205.819,1
526,2,43,7,5,5,5,4.0,70,70,7,5503001,1:16.875,206.563,1
527,21,43,5,6,6,6,3.0,70,70,5,5506140,1:16.703,207.027,1
528,4,43,10,7,7,7,2.0,70,36,3,5510716,1:16.495,207.590,1
529,18,43,12,8,8,8,1.0,70,70,6,5513085,1:16.770,206.846,1
530,3,43,9,9,9,9,0.0,70,69,9,5522705,1:17.011,206.199,1
531,23,43,11,10,10,10,0.0,69,68,8,\N,1:16.966,206.319,11
532,22,43,13,11,11,11,0.0,69,68,12,\N,1:17.220,205.641,11
533,17,43,14,12,12,12,0.0,69,69,14,\N,1:17.249,205.563,11
534,14,43,16,13,13,13,0.0,69,68,15,\N,1:17.447,205.038,11
535,25,43,18,14,14,14,0.0,69,69,13,\N,1:17.240,205.587,11
536,5,43,6,15,15,15,0.0,69,69,11,\N,1:17.206,205.678,11
537,11,43,22,16,16,16,0.0,68,39,16,\N,1:17.796,204.118,12
538,16,43,21,17,17,17,0.0,68,27,18,\N,1:18.091,203.347,12
539,26,43,15,\N,R,18,0.0,55,51,17,\N,1:17.934,203.757,6
540,27,43,20,\N,R,19,0.0,28,27,19,\N,1:18.955,201.122,35
541,19,43,19,\N,R,20,0.0,1,\N,\N,\N,\N,\N,4
542,15,43,8,\N,R,21,0.0,1,\N,\N,\N,\N,\N,4
543,24,43,17,\N,R,22,0.0,0,\N,\N,\N,\N,\N,4
544,8,44,2,1,1,1,10.0,59,17,1,4903074,1:20.638,229.514,1
545,4,44,3,2,2,2,8.0,59,35,3,4905533,1:21.117,228.159,1
546,1,44,1,3,3,3,6.0,59,11,4,4942447,1:21.675,226.600,1
547,9,44,5,4,4,4,5.0,59,14,6,4956393,1:22.105,225.413,1
548,13,44,4,5,5,5,4.0,59,17,2,4957137,1:20.858,228.890,1
549,2,44,9,6,6,6,3.0,59,17,5,4959410,1:21.991,225.727,1
550,5,44,7,7,7,7,2.0,58,11,9,\N,1:22.552,224.193,11
551,21,44,8,8,8,8,1.0,58,13,7,\N,1:22.136,225.328,11
552,22,44,14,9,9,9,0.0,58,28,13,\N,1:23.387,221.948,11
553,18,44,18,10,10,10,0.0,58,29,16,\N,1:23.581,221.433,11
554,14,44,12,11,11,11,0.0,58,40,12,\N,1:23.118,222.666,11
555,3,44,17,12,12,12,0.0,58,49,11,\N,1:22.896,223.262,11
556,25,44,13,13,13,13,0.0,58,57,10,\N,1:22.693,223.810,11
557,11,44,21,14,14,14,0.0,57,42,14,\N,1:23.413,221.879,12
558,27,44,22,15,15,15,0.0,57,56,21,\N,1:24.390,219.310,12
559,24,44,16,16,16,16,0.0,53,46,17,\N,1:23.628,221.308,6
560,15,44,10,\N,R,17,0.0,43,17,18,\N,1:23.708,221.097,31
561,19,44,19,\N,R,18,0.0,35,26,20,\N,1:24.144,219.951,26
562,26,44,15,\N,R,19,0.0,29,19,15,\N,1:23.570,221.462,3
563,23,44,6,\N,R,20,0.0,22,12,8,\N,1:22.510,224.307,36
564,16,44,20,\N,R,21,0.0,16,16,22,\N,1:25.015,217.698,5
565,17,44,11,\N,R,22,0.0,8,6,19,\N,1:23.767,220.941,9
566,4,45,2,1,1,1,10.0,60,35,2,7586358,1:33.231,198.783,1
567,13,45,3,2,2,2,8.0,60,34,1,7594513,1:32.853,199.592,1
568,17,45,6,3,3,3,6.0,60,29,8,7652032,1:34.449,196.220,1
569,25,45,12,4,4,4,5.0,60,33,5,7652295,1:34.235,196.665,1
570,14,45,20,5,5,5,4.0,60,48,6,7660014,1:34.316,196.496,1
571,2,45,4,6,6,6,3.0,60,49,7,7666656,1:34.354,196.417,1
572,9,45,5,7,7,7,2.0,60,49,9,7668773,1:34.451,196.216,1
573,5,45,7,8,8,8,1.0,59,48,11,\N,1:34.603,195.900,11
574,1,45,10,9,9,9,0.0,59,29,3,\N,1:33.401,198.421,11
575,21,45,13,10,10,10,0.0,59,48,12,\N,1:34.893,195.302,11
576,22,45,14,11,11,11,0.0,59,37,14,\N,1:35.632,193.792,11
577,19,45,15,12,12,12,0.0,59,46,13,\N,1:35.282,194.504,11
578,15,45,8,13,13,13,0.0,59,29,10,\N,1:34.496,196.122,11
579,8,45,1,\N,R,14,0.0,34,32,4,\N,1:33.904,197.359,9
580,11,45,16,\N,R,15,0.0,19,18,16,\N,1:37.401,190.273,31
581,23,45,9,\N,R,16,0.0,18,18,15,\N,1:36.195,192.658,4
582,28,45,22,\N,R,17,0.0,13,13,17,\N,1:42.783,180.309,9
583,18,45,17,\N,R,18,0.0,2,2,18,\N,2:20.041,132.338,20
584,16,45,21,\N,R,19,0.0,2,2,19,\N,2:25.798,127.112,20
585,3,45,11,\N,R,20,0.0,2,2,20,\N,2:50.950,108.410,20
586,26,45,18,\N,R,21,0.0,2,2,21,\N,3:01.900,101.884,20
587,24,45,19,\N,R,22,0.0,2,2,22,\N,3:22.300,91.610,20
588,1,46,1,1,1,1,10.0,70,13,2,5752991,1:20.171,196.724,1
589,8,46,3,2,2,2,8.0,70,70,1,5753706,1:20.047,197.029,1
590,2,46,2,3,3,3,6.0,70,16,5,5796120,1:20.582,195.721,1
591,4,46,6,4,4,4,5.0,70,49,3,5797849,1:20.324,196.349,1
592,9,46,7,5,5,5,4.0,70,40,4,5800607,1:20.419,196.117,1
593,23,46,5,6,6,6,3.0,70,69,9,5803660,1:20.961,194.804,1
594,3,46,4,7,7,7,2.0,70,68,6,5812130,1:20.672,195.502,1
595,5,46,11,8,8,8,1.0,70,69,8,5821095,1:20.935,194.867,1
596,17,46,9,9,9,9,0.0,70,63,7,5829322,1:20.915,194.915,1
597,15,46,8,10,10,10,0.0,69,48,12,\N,1:21.253,194.104,11
598,14,46,10,11,11,11,0.0,69,67,14,\N,1:21.553,193.390,11
599,21,46,13,12,12,12,0.0,69,66,15,\N,1:21.695,193.054,11
600,13,46,14,13,13,13,0.0,69,37,11,\N,1:20.981,194.756,11
601,25,46,12,14,14,14,0.0,69,49,13,\N,1:21.264,194.078,11
602,11,46,19,15,15,15,0.0,69,66,10,\N,1:20.980,194.759,11
603,20,46,20,16,16,16,0.0,69,65,16,\N,1:21.915,192.536,11
604,16,46,21,17,17,17,0.0,68,67,19,\N,1:22.263,191.721,12
605,22,46,18,18,18,18,0.0,68,34,17,\N,1:22.004,192.327,12
606,24,46,16,\N,R,19,0.0,42,35,20,\N,1:22.410,191.379,10
607,19,46,15,\N,R,20,0.0,41,39,18,\N,1:22.166,191.948,3
608,18,46,17,\N,R,21,0.0,35,25,21,\N,1:22.906,190.234,37
609,29,46,22,\N,R,22,0.0,4,4,22,\N,1:26.741,181.824,3
610,13,47,1,1,1,1,10.0,58,18,2,5202161,1:27.922,218.566,1
611,8,47,3,2,2,2,8.0,58,57,1,5204436,1:27.295,220.136,1
612,4,47,4,3,3,3,6.0,58,39,4,5228342,1:28.070,218.199,1
613,2,47,6,4,4,4,5.0,58,39,5,5241835,1:28.319,217.583,1
614,1,47,2,5,5,5,4.0,58,17,3,5247246,1:27.963,218.464,1
615,5,47,7,6,6,6,3.0,58,20,7,5248330,1:28.603,216.886,1
616,3,47,8,7,7,7,2.0,58,37,6,5257939,1:28.536,217.050,1
617,9,47,5,8,8,8,1.0,58,11,11,5258868,1:28.918,216.118,1
618,21,47,10,9,9,9,0.0,58,56,9,5261652,1:28.793,216.422,1
619,14,47,13,10,10,10,0.0,58,54,13,5273170,1:29.068,215.754,1
620,25,47,14,11,11,11,0.0,58,55,8,5281789,1:28.737,216.559,1
621,23,47,16,12,12,12,0.0,57,55,12,\N,1:28.924,216.103,11
622,18,47,21,13,13,13,0.0,57,34,10,\N,1:28.873,216.227,11
623,19,47,11,14,14,14,0.0,57,38,17,\N,1:29.658,214.334,11
624,24,47,15,15,15,15,0.0,57,56,16,\N,1:29.563,214.561,11
625,15,47,9,16,16,16,0.0,57,39,14,\N,1:29.459,214.811,11
626,22,47,22,17,17,17,0.0,57,35,15,\N,1:29.513,214.681,11
627,11,47,17,18,18,18,0.0,57,56,18,\N,1:29.916,213.719,11
628,20,47,18,19,19,19,0.0,57,39,19,\N,1:29.983,213.560,11
629,29,47,20,20,20,20,0.0,56,21,22,\N,1:30.951,211.287,12
630,16,47,19,21,21,21,0.0,53,52,20,\N,1:30.617,212.066,32
631,17,47,12,\N,R,22,0.0,9,4,21,\N,1:30.808,211.620,9
632,4,48,1,1,1,1,10.0,53,15,1,4717806,1:22.871,251.653,1
633,1,48,2,2,2,2,8.0,53,17,2,4723868,1:22.936,251.456,1
634,8,48,5,3,3,3,6.0,53,21,3,4745131,1:23.370,250.147,1
635,2,48,4,4,4,4,5.0,53,19,4,4774368,1:23.681,249.217,1
636,9,48,6,5,5,5,4.0,53,22,5,4778364,1:23.908,248.543,1
637,3,48,8,6,6,6,3.0,53,52,8,4783616,1:24.472,246.884,1
638,5,48,7,7,7,7,2.0,53,53,7,4784557,1:24.226,247.605,1
639,18,48,10,8,8,8,1.0,53,32,9,4779974,1:24.532,246.708,1
640,17,48,11,9,9,9,0.0,53,46,13,4783685,1:24.824,245.859,1
641,22,48,12,10,10,10,0.0,53,52,12,4784764,1:24.767,246.024,1
642,15,48,9,11,11,11,0.0,53,49,10,4785542,1:24.622,246.446,1
643,21,48,15,12,12,12,0.0,52,32,14,\N,1:24.849,245.787,11
644,25,48,13,13,13,13,0.0,52,42,16,\N,1:25.000,245.350,11
645,19,48,14,14,14,14,0.0,52,46,17,\N,1:25.116,245.016,11
646,23,48,18,15,15,15,0.0,52,49,15,\N,1:24.951,245.492,11
647,11,48,17,16,16,16,0.0,52,49,11,\N,1:24.669,246.309,11
648,24,48,19,17,17,17,0.0,52,45,19,\N,1:25.373,244.278,11
649,20,48,16,18,18,18,0.0,52,47,18,\N,1:25.313,244.450,11
650,16,48,21,19,19,19,0.0,52,30,20,\N,1:25.377,244.267,11
651,29,48,22,20,20,20,0.0,52,34,21,\N,1:25.478,243.978,11
652,13,48,3,\N,R,21,0.0,10,8,6,\N,1:23.971,248.357,22
653,14,48,20,\N,R,22,0.0,1,\N,\N,\N,\N,\N,3
654,8,49,1,1,1,1,10.0,44,12,2,4839066,1:48.095,233.261,1
655,13,49,2,2,2,2,8.0,44,34,1,4843761,1:48.036,233.388,1
656,4,49,3,3,3,3,6.0,44,44,3,4853409,1:48.182,233.073,1
657,1,49,4,4,4,4,5.0,44,41,4,4862681,1:48.215,233.002,1
658,2,49,6,5,5,5,4.0,44,33,5,4890945,1:48.663,232.042,1
659,3,49,5,6,6,6,3.0,44,29,9,4915942,1:49.769,229.704,1
660,17,49,7,7,7,7,2.0,44,12,11,4919705,1:50.049,229.119,1
661,5,49,9,8,8,8,1.0,44,21,8,4924172,1:49.600,230.058,1
662,9,49,14,9,9,9,0.0,44,32,6,4924727,1:48.894,231.549,1
663,23,49,10,10,10,10,0.0,44,43,10,4927640,1:50.022,229.175,1
664,15,49,8,11,11,11,0.0,44,43,7,4942719,1:48.990,231.345,1
665,24,49,13,12,12,12,0.0,43,40,13,\N,1:50.730,227.710,11
666,22,49,17,13,13,13,0.0,43,43,12,\N,1:50.678,227.817,11
667,16,49,19,14,14,14,0.0,43,29,15,\N,1:50.902,227.357,11
668,11,49,18,15,15,15,0.0,43,32,14,\N,1:50.886,227.390,11
669,19,49,20,16,16,16,0.0,43,43,19,\N,1:51.391,226.359,11
670,29,49,21,17,17,17,0.0,43,30,20,\N,1:51.648,225.838,11
671,18,49,12,\N,R,18,0.0,36,22,16,\N,1:51.141,226.868,9
672,25,49,15,\N,R,19,0.0,34,18,18,\N,1:51.270,226.605,32
673,14,49,11,\N,R,20,0.0,29,24,17,\N,1:51.156,226.837,9
674,20,49,16,\N,R,21,0.0,8,4,21,\N,1:52.724,223.682,38
675,21,49,22,\N,R,22,0.0,1,\N,\N,\N,\N,\N,22
676,1,50,1,1,1,1,10.0,67,27,1,7234579,1:28.193,186.259,1
677,5,50,11,2,2,2,8.0,67,34,9,7242956,1:29.655,183.222,1
678,8,50,3,3,3,3,6.0,67,29,8,7244057,1:29.619,183.295,1
679,14,50,12,4,4,4,5.0,67,56,11,7254876,1:30.086,182.345,1
680,21,50,10,5,5,5,4.0,67,33,12,7273443,1:30.387,181.738,1
681,13,50,4,6,6,6,3.0,67,32,7,7283621,1:29.588,183.359,1
682,9,50,9,7,7,7,2.0,67,32,4,7283864,1:29.021,184.527,1
683,16,50,20,8,8,8,1.0,67,54,18,7294708,1:31.891,178.763,1
684,24,50,14,9,9,9,0.0,67,35,13,7315201,1:30.653,181.205,1
685,22,50,17,10,10,10,0.0,67,57,15,7322921,1:31.060,180.395,1
686,18,50,6,11,11,11,0.0,66,58,19,\N,1:31.951,178.647,22
687,29,50,22,12,12,12,0.0,66,33,20,\N,1:32.130,178.300,11
688,15,50,13,13,13,13,0.0,66,55,21,\N,1:32.414,177.752,11
689,2,50,5,14,14,14,0.0,65,28,6,\N,1:29.084,184.396,39
690,11,50,21,15,15,15,0.0,65,54,16,\N,1:31.507,179.514,4
691,23,50,15,\N,R,16,0.0,55,33,14,\N,1:30.865,180.782,29
692,19,50,19,\N,R,17,0.0,54,27,17,\N,1:31.803,178.935,37
693,3,50,16,\N,R,18,0.0,49,27,10,\N,1:29.926,182.670,40
694,20,50,8,\N,R,19,0.0,46,31,5,\N,1:29.057,184.452,4
695,17,50,7,\N,R,20,0.0,45,30,3,\N,1:28.940,184.695,4
