,driverId,raceId,points,position,wins
986,33,66,0.0,20,0
987,15,66,10.0,13,0
988,22,66,22.0,8,0
989,23,66,18.0,10,0
990,26,66,0.0,19,0
991,2,66,19.0,9,0
992,24,66,1.0,18,0
993,14,66,14.0,12,0
994,13,66,62.0,3,1
995,32,66,2.0,17,0
996,3,66,4.0,16,0
997,17,66,6.0,15,0
998,31,66,26.0,7,0
999,18,66,36.0,6,1
1000,8,66,49.0,5,0
1001,30,66,96.0,2,5
1002,4,66,108.0,1,6
1003,9,67,6.0,15,0
1004,37,67,14.0,11,0
1005,36,67,0.0,25,0
1006,34,67,0.0,24,0
1007,27,67,0.0,22,0
1008,35,67,7.0,14,0
1009,21,67,57.0,4,1
1010,11,67,0.0,23,0
1011,33,67,0.0,21,0
1012,15,67,12.0,13,0
1013,22,67,25.0,8,0
1014,23,67,18.0,10,0
1015,26,67,0.0,20,0
1016,2,67,20.0,9,0
1017,24,67,1.0,19,0
1018,14,67,14.0,12,0
1019,13,67,62.0,3,1
1020,32,67,2.0,18,0
1021,3,67,4.0,17,0
1022,17,67,6.0,16,0
1023,31,67,26.0,7,0
1024,18,67,40.0,6,1
1025,8,67,57.0,5,0
1026,30,67,106.0,2,6
1027,4,67,108.0,1,6
1028,29,68,0.0,27,0
1029,38,68,0.0,24,0
1030,9,68,6.0,16,0
1031,37,68,18.0,10,0
1032,36,68,0.0,26,0
1033,34,68,0.0,25,0
1034,27,68,0.0,22,0
1035,35,68,7.0,15,0
1036,21,68,63.0,3,1
1037,11,68,0.0,23,0
1038,33,68,0.0,21,0
1039,15,68,12.0,13,0
1040,22,68,28.0,7,0
1041,23,68,18.0,11,0
1042,26,68,0.0,20,0
1043,2,68,22.0,9,0
1044,24,68,1.0,19,0
1045,14,68,14.0,12,0
1046,13,68,62.0,4,1
1047,32,68,2.0,18,0
1048,3,68,4.0,17,0
1049,17,68,7.0,14,0
1050,31,68,26.0,8,0
1051,18,68,45.0,6,1
1052,8,68,57.0,5,0
1053,30,68,116.0,1,7
1054,4,68,116.0,2,6
1055,29,69,0.0,27,0
1056,38,69,0.0,24,0
1057,9,69,6.0,16,0
1058,37,69,18.0,11,0
1059,36,69,0.0,26,0
1060,34,69,0.0,25,0
1061,27,69,0.0,22,0
1062,35,69,7.0,15,0
1063,21,69,69.0,4,1
1064,11,69,0.0,23,0
1065,33,69,0.0,21,0
1066,15,69,15.0,12,0
1067,22,69,28.0,7,0
1068,23,69,20.0,10,0
1069,26,69,0.0,20,0
1070,2,69,23.0,9,0
1071,24,69,1.0,19,0
1072,14,69,14.0,13,0
1073,13,69,70.0,3,1
1074,32,69,2.0,18,0
1075,3,69,4.0,17,0
1076,17,69,7.0,14,0
1077,31,69,26.0,8,0
1078,18,69,50.0,6,1
1079,8,69,61.0,5,0
1080,30,69,116.0,2,7
1081,4,69,126.0,1,7
1082,29,70,0.0,26,0
1083,38,70,0.0,24,0
1084,9,70,6.0,16,0
1085,37,70,19.0,11,0
1086,36,70,0.0,27,0
1087,34,70,0.0,25,0
1088,27,70,0.0,22,0
1089,35,70,7.0,15,0
1090,21,70,72.0,4,1
1091,11,70,0.0,23,0
1092,33,70,0.0,21,0
1093,15,70,15.0,12,0
1094,22,70,30.0,7,0
1095,23,70,20.0,10,0
1096,26,70,0.0,20,0
1097,2,70,23.0,9,0
1098,24,70,1.0,19,0
1099,14,70,14.0,13,0
1100,13,70,80.0,3,2
1101,32,70,2.0,18,0
1102,3,70,4.0,17,0
1103,17,70,7.0,14,0
1104,31,70,26.0,8,0
1105,18,70,56.0,6,1
1106,8,70,65.0,5,0
1107,30,70,121.0,2,7
1108,4,70,134.0,1,7
1109,39,71,0.0,13,0
1110,11,71,0.0,17,0
1111,35,71,0.0,12,0
1112,23,71,0.0,11,0
1113,18,71,0.0,16,0
1114,13,71,0.0,10,0
1115,15,71,0.0,9,0
1116,8,71,1.0,8,0
1117,32,71,2.0,7,0
1118,31,71,3.0,6,0
1119,17,71,4.0,5,0
1120,14,71,5.0,4,0
1121,4,71,6.0,3,0
1122,22,71,8.0,2,0
1123,21,71,10.0,1,1
1124,30,72,2.0,11,0
1125,40,72,0.0,18,0
1126,33,72,0.0,15,0
1127,39,72,0.0,14,0
1128,11,72,0.0,20,0
1129,35,72,0.0,16,0
1130,23,72,4.0,8,0
1131,18,72,0.0,19,0
1132,13,72,0.0,13,0
1133,15,72,8.0,3,0
1134,8,72,1.0,12,0
1135,32,72,3.0,10,0
1136,31,72,8.0,6,0
1137,17,72,4.0,9,0
1138,14,72,8.0,5,0
1139,4,72,16.0,1,1
1140,22,72,8.0,4,0
1141,21,72,10.0,2,1
1142,2,73,6.0,10,0
1143,30,73,2.0,14,0
1144,40,73,0.0,18,0
1145,33,73,0.0,15,0
1146,39,73,0.0,17,0
1147,11,73,0.0,21,0
1148,35,73,0.0,16,0
1149,23,73,9.0,4,0
1150,18,73,0.0,20,0
1151,13,73,2.0,13,0
1152,15,73,16.0,2,0
1153,8,73,7.0,8,0
1154,32,73,3.0,12,0
1155,31,73,8.0,7,0
1156,17,73,7.0,9,0
1157,14,73,9.0,5,0
1158,4,73,26.0,1,2
1159,22,73,8.0,6,0
1160,21,73,10.0,3,1
1161,19,74,0.0,24,0
1162,27,74,0.0,21,0
1163,2,74,9.0,5,0
1164,30,74,10.0,4,0
1165,40,74,0.0,20,0
1166,33,74,0.0,18,0
1167,39,74,0.0,19,0
1168,11,74,0.0,23,0
1169,35,74,5.0,13,0
1170,23,74,9.0,6,0
1171,18,74,0.0,22,0
1172,13,74,2.0,16,0
1173,15,74,20.0,2,0
1174,8,74,7.0,11,0
1175,32,74,3.0,15,0
1176,31,74,8.0,10,0
1177,17,74,9.0,8,0
1178,14,74,9.0,7,0
1179,24,75,1.0,17,0
1180,25,75,6.0,12,0
1181,37,75,4.0,14,0
1182,19,75,0.0,24,0
1183,27,75,0.0,21,0
1184,2,75,9.0,10,0
1185,30,75,10.0,7,0
1186,40,75,0.0,20,0
1187,33,75,0.0,18,0
1188,39,75,0.0,19,0
1189,11,75,0.0,23,0
1190,35,75,5.0,13,0
1191,23,75,14.0,5,0
1192,18,75,0.0,22,0
1193,13,75,2.0,16,0
1194,15,75,26.0,2,0
1195,8,75,17.0,3,1
1196,32,75,3.0,15,0
1197,31,75,10.0,8,0
1198,17,75,12.0,6,0
1199,14,75,10.0,9,0
1200,19,76,0.0,24,0
1201,27,76,0.0,21,0
1202,2,76,17.0,5,0
1203,30,76,12.0,9,0
1204,40,76,0.0,20,0
1205,33,76,0.0,18,0
1206,39,76,0.0,19,0
1207,11,76,0.0,23,0
1208,35,76,5.0,13,0
1209,23,76,17.0,6,0
1210,18,76,0.0,22,0
1211,13,76,2.0,16,0
1212,15,76,26.0,3,0
1213,8,76,27.0,2,2
1214,32,76,3.0,15,0
1215,31,76,14.0,8,0
1216,17,76,18.0,4,0
1217,14,76,10.0,10,0
1218,4,76,49.0,1,3
1219,22,76,9.0,11,0
1220,21,76,14.0,7,1
1221,25,77,6.0,12,0
1222,37,77,4.0,14,0
1223,19,77,0.0,24,0
1224,27,77,0.0,23,0
1225,2,77,25.0,4,0
1226,30,77,16.0,8,0
1227,40,77,0.0,21,0
1228,33,77,0.0,18,0
1229,39,77,0.0,20,0
1230,11,77,0.0,22,0
1231,35,77,5.0,13,0
1232,23,77,17.0,7,0
1233,18,77,0.0,19,0
1234,13,77,2.0,16,0
1235,15,77,27.0,3,0
1236,8,77,27.0,2,2
1237,32,77,3.0,15,0
1238,31,77,16.0,9,0
1239,17,77,18.0,5,0
1240,14,77,15.0,11,0
1241,4,77,59.0,1,4
1242,22,77,15.0,10,0
1243,21,77,17.0,6,1
1244,25,78,6.0,13,0
1245,37,78,4.0,15,0
1246,19,78,0.0,24,0
1247,27,78,0.0,21,0
1248,2,78,25.0,4,0
1249,30,78,24.0,5,0
1250,40,78,0.0,22,0
1251,33,78,0.0,18,0
1252,39,78,0.0,20,0
1253,11,78,0.0,23,0
1254,35,78,5.0,14,0
1255,23,78,20.0,8,0
1256,18,78,0.0,19,0
1257,13,78,7.0,12,0
1258,15,78,27.0,3,0
1259,8,78,37.0,2,3
1260,32,78,4.0,16,0
1261,31,78,16.0,11,0
1262,17,78,22.0,6,0
1263,14,78,17.0,10,0
1264,4,78,59.0,1,4
1265,22,78,21.0,7,0
1266,21,78,17.0,9,1
1267,25,79,6.0,14,0
1268,37,79,4.0,18,0
1269,19,79,0.0,25,0
1270,27,79,4.0,17,0
1271,2,79,25.0,6,0
1272,30,79,34.0,3,1
1273,40,79,3.0,20,0
1274,33,79,6.0,13,0
1275,39,79,5.0,16,0
1276,11,79,0.0,23,0
1277,35,79,5.0,15,0
1278,23,79,20.0,8,0
1279,18,79,0.0,22,0
1280,13,79,7.0,12,0
1281,15,79,27.0,5,0
1282,8,79,37.0,2,3
1283,32,79,4.0,19,0
1284,31,79,16.0,11,0
1285,17,79,22.0,7,0
1286,14,79,17.0,10,0
1287,4,79,59.0,1,4
1288,22,79,29.0,4,0
1289,21,79,17.0,9,1
1290,25,80,6.0,14,0
1291,37,80,4.0,19,0
1292,19,80,0.0,25,0
1293,27,80,4.0,18,0
1294,2,80,25.0,6,0
1295,30,80,40.0,3,1
1296,40,80,3.0,21,0
1297,33,80,6.0,13,0
1298,39,80,5.0,17,0
1299,11,80,0.0,23,0
1300,35,80,6.0,15,0
1301,23,80,22.0,8,0
1302,18,80,5.0,16,0
1303,13,80,7.0,12,0
1304,15,80,31.0,4,0
1305,8,80,45.0,2,3
1306,32,80,4.0,20,0
1307,31,80,16.0,11,0
1308,17,80,22.0,7,0
1309,14,80,17.0,10,0
1310,4,80,69.0,1,5
1311,22,80,29.0,5,0
1312,21,80,20.0,9,1
1313,25,81,6.0,15,0
1314,37,81,4.0,19,0
1315,19,81,0.0,25,0
1316,27,81,4.0,18,0
1317,2,81,25.0,8,0
1318,30,81,43.0,3,1
1319,40,81,3.0,21,0
1320,33,81,6.0,14,0
1321,39,81,5.0,17,0
1322,11,81,0.0,23,0
1323,35,81,6.0,16,0
1324,23,81,23.0,9,0
1325,18,81,9.0,12,0
1326,13,81,7.0,13,0
1327,15,81,31.0,5,0
1328,8,81,51.0,2,3
1329,32,81,4.0,20,0
1330,31,81,26.0,6,1
1331,17,81,22.0,10,0
1332,14,81,17.0,11,0
1333,4,81,77.0,1,5
1334,22,81,31.0,4,0
1335,21,81,25.0,7,1
1336,24,82,1.0,22,0
1337,25,82,6.0,15,0
1338,37,82,4.0,19,0
1339,19,82,0.0,26,0
1340,27,82,4.0,18,0
1341,2,82,25.0,9,0
1342,30,82,47.0,3,1
1343,40,82,3.0,21,0
1344,33,82,6.0,14,0
1345,39,82,5.0,17,0
1346,11,82,0.0,23,0
1347,35,82,6.0,16,0
1348,23,82,26.0,8,0
1349,18,82,15.0,12,0
1350,13,82,8.0,13,0
1351,15,82,31.0,6,0
1352,8,82,51.0,2,3
1353,32,82,4.0,20,0
1354,31,82,34.0,4,1
1355,17,82,22.0,10,0
1356,14,82,19.0,11,0
1357,4,82,87.0,1,6
1358,22,82,31.0,5,0
1359,21,82,30.0,7,1
1360,24,83,1.0,22,0
1361,25,83,6.0,15,0
1362,37,83,4.0,19,0
1363,19,83,0.0,26,0
1364,27,83,4.0,18,0
1365,2,83,28.0,9,0
1366,30,83,55.0,3,1
1367,40,83,3.0,21,0
1368,33,83,6.0,14,0
1369,39,83,5.0,17,0
1370,11,83,1.0,23,0
1371,35,83,6.0,16,0
1372,23,83,32.0,6,0
1373,18,83,19.0,11,0
1374,13,83,8.0,13,0
1375,15,83,36.0,4,0
1376,8,83,61.0,2,4
1377,32,83,4.0,20,0
1378,31,83,34.0,5,1
1379,17,83,24.0,10,0
1380,14,83,19.0,12,0
1381,4,83,87.0,1,6
1382,22,83,31.0,7,0
1383,21,83,30.0,8,1
1384,24,84,1.0,23,0
1385,25,84,6.0,15,0
1386,37,84,4.0,20,0
1387,19,84,0.0,26,0
1388,27,84,4.0,19,0
1389,2,84,28.0,9,0
1390,30,84,55.0,3,1
1391,40,84,3.0,21,0
1392,33,84,6.0,14,0
1393,39,84,5.0,17,0
1394,11,84,1.0,22,0
1395,35,84,6.0,16,0
1396,23,84,32.0,7,0
1397,18,84,23.0,11,0
1398,13,84,8.0,13,0
1399,15,84,39.0,5,0
1400,8,84,71.0,2,5
1401,32,84,5.0,18,0
1402,31,84,40.0,4,1
1403,17,84,24.0,10,0
1404,14,84,21.0,12,0
1405,4,84,95.0,1,6
1406,22,84,31.0,8,0
1407,21,84,35.0,6,1
1408,41,85,0.0,26,0
1409,24,85,1.0,24,0
1410,25,85,6.0,15,0
1411,37,85,4.0,20,0
1412,19,85,0.0,27,0
1413,27,85,4.0,19,0
1414,2,85,28.0,9,0
1415,30,85,55.0,3,1
1416,40,85,3.0,21,0
1417,33,85,6.0,14,0
1418,39,85,5.0,17,0
1419,11,85,1.0,23,0
1420,35,85,6.0,16,0
1421,23,85,35.0,7,0
1422,18,85,24.0,10,0
1423,13,85,8.0,13,0
1424,15,85,43.0,5,0
1425,8,85,76.0,2,5
1426,32,85,5.0,18,0
1427,31,85,50.0,4,2
1428,17,85,24.0,11,0
1429,14,85,21.0,12,0
1430,4,85,103.0,1,6
1431,22,85,31.0,8,0
1432,21,85,41.0,6,1
1433,41,86,0.0,26,0
1434,24,86,1.0,24,0
1435,25,86,6.0,16,0
1436,37,86,4.0,20,0
1437,19,86,0.0,27,0
1438,27,86,4.0,19,0
1439,2,86,28.0,11,0
1440,30,86,55.0,3,1
1441,40,86,3.0,21,0
1442,33,86,7.0,15,0
1443,39,86,5.0,17,0
1444,11,86,1.0,23,0
1445,35,86,9.0,13,0
1446,23,86,37.0,7,0
1447,18,86,30.0,9,0
1448,13,86,8.0,14,0
1449,15,86,43.0,5,0
1450,8,86,86.0,2,6
1451,32,86,5.0,18,0
1452,31,86,50.0,4,2
1453,17,86,29.0,10,0
1454,14,86,21.0,12,0
1455,4,86,111.0,1,6
1456,22,86,35.0,8,0
1457,21,86,41.0,6,1
1458,41,87,0.0,26,0
1459,24,87,1.0,24,0
1460,25,87,6.0,16,0
1461,37,87,4.0,20,0
1462,19,87,0.0,27,0
1463,27,87,4.0,19,0
1464,2,87,28.0,11,0
1465,30,87,60.0,4,1
1466,40,87,3.0,21,0
1467,33,87,7.0,15,0
1468,39,87,5.0,17,0
1469,11,87,1.0,23,0
1470,35,87,9.0,13,0
1471,23,87,38.0,8,0
1472,18,87,32.0,9,0
1473,13,87,8.0,14,0
1474,15,87,43.0,6,0
1475,8,87,94.0,2,6
1476,32,87,5.0,18,0
1477,31,87,60.0,3,3
1478,17,87,29.0,10,0
1479,14,87,21.0,12,0
1480,4,87,117.0,1,6
1481,22,87,38.0,7,0
1482,21,87,45.0,5,1
1483,41,88,0.0,26,0
1484,24,88,1.0,24,0
1485,25,88,6.0,16,0
1486,37,88,4.0,20,0
1487,19,88,0.0,27,0
1488,27,88,4.0,19,0
1489,2,88,28.0,11,0
1490,30,88,62.0,3,1
1491,40,88,3.0,21,0
1492,33,88,7.0,15,0
1493,39,88,5.0,17,0
1494,11,88,1.0,23,0
1495,35,88,9.0,13,0
1496,23,88,39.0,7,0
1497,18,88,36.0,9,0
1498,13,88,8.0,14,0
1499,15,88,43.0,6,0
1500,8,88,104.0,2,7
1501,32,88,5.0,18,0
1502,31,88,60.0,4,3
1503,17,88,34.0,10,0
1504,14,88,24.0,12,0
1505,4,88,123.0,1,6
1506,22,88,38.0,8,0
1507,21,88,53.0,5,1
1508,41,89,0.0,26,0
1509,24,89,1.0,24,0
1510,25,89,6.0,17,0
1511,37,89,4.0,20,0
1512,19,89,0.0,27,0
1513,27,89,4.0,19,0
1514,2,89,28.0,11,0
1515,30,89,62.0,3,1
1516,40,89,3.0,21,0
1517,33,89,7.0,16,0
1518,39,89,5.0,18,0
1519,11,89,1.0,23,0
1520,35,89,9.0,14,0
1521,23,89,45.0,6,0
1522,18,89,37.0,9,0
1523,13,89,11.0,13,0
1524,15,89,43.0,7,0
1525,8,89,112.0,2,7
1526,32,89,9.0,15,0
1527,31,89,60.0,4,3
1528,17,89,36.0,10,0
1529,14,89,24.0,12,0
1530,4,89,133.0,1,7
1531,22,89,38.0,8,0
1532,21,89,58.0,5,1
1533,45,90,0.0,14,0
1534,44,90,0.0,13,0
1535,43,90,0.0,12,0
1536,32,90,0.0,11,0
1537,21,90,0.0,10,0
1538,11,90,0.0,9,0
1539,14,90,1.0,8,0
1540,15,90,2.0,7,0
1541,18,90,3.0,6,0
1542,31,90,4.0,5,0
1543,23,90,5.0,4,0
1544,4,90,6.0,3,0
1545,22,90,8.0,2,0
1546,30,90,10.0,1,1
1547,47,91,0.0,17,0
1548,46,91,0.0,16,0
1549,13,91,1.0,9,0
1550,45,91,0.0,15,0
1551,44,91,0.0,14,0
1552,43,91,0.0,10,0
1553,32,91,0.0,13,0
1554,21,91,0.0,12,0
1555,11,91,0.0,11,0
1556,14,91,4.0,8,0
1557,15,91,6.0,6,0
1558,18,91,9.0,4,0
1559,31,91,12.0,3,0
1560,23,91,5.0,7,0
1561,4,91,8.0,5,0
1562,22,91,13.0,2,0
1563,30,91,20.0,1,2
1564,2,92,0.0,18,0
1565,17,92,1.0,11,0
1566,47,92,0.0,19,0
1567,46,92,0.0,17,0
1568,13,92,1.0,10,0
1569,45,92,0.0,16,0
1570,44,92,0.0,13,0
1571,43,92,0.0,12,0
1572,32,92,0.0,15,0
1573,21,92,0.0,14,0
1574,11,92,4.0,8,0
1575,14,92,4.0,9,0
1576,15,92,11.0,6,0
1577,18,92,15.0,3,0
1578,31,92,12.0,4,0
1579,23,92,7.0,7,0
1580,4,92,11.0,5,0
1581,22,92,21.0,2,0
1582,30,92,30.0,1,3
1583,8,93,1.0,12,0
1584,2,93,0.0,20,0
1585,17,93,1.0,11,0
1586,47,93,0.0,19,0
1587,46,93,0.0,18,0
1588,13,93,1.0,10,0
1589,45,93,0.0,17,0
1590,44,93,0.0,15,0
1591,43,93,0.0,14,0
1592,32,93,0.0,16,0
1593,21,93,0.0,13,0
1594,11,93,4.0,8,0
1595,14,93,4.0,9,0
1596,15,93,15.0,6,0
1597,18,93,23.0,3,0
1598,31,93,18.0,4,0
1599,23,93,9.0,7,0
1600,4,93,16.0,5,0
1601,22,93,24.0,2,0
1602,30,93,40.0,1,4
1603,8,94,1.0,12,0
1604,2,94,0.0,20,0
1605,17,94,1.0,13,0
1606,47,94,0.0,19,0
1607,46,94,0.0,18,0
1608,13,94,1.0,11,0
1609,45,94,0.0,17,0
1610,44,94,0.0,15,0
1611,43,94,0.0,14,0
1612,32,94,0.0,16,0
1613,21,94,2.0,10,0
1614,11,94,8.0,8,0
1615,14,94,4.0,9,0
1616,15,94,21.0,5,0
1617,18,94,24.0,3,0
1618,31,94,18.0,6,0
1619,23,94,12.0,7,0
1620,4,94,21.0,4,0
1621,22,94,32.0,2,0
1622,30,94,50.0,1,5
1623,8,95,1.0,15,0
1624,2,95,2.0,13,0
1625,17,95,1.0,16,0
1626,47,95,0.0,17,0
1627,46,95,0.0,20,0
1628,13,95,5.0,9,0
1629,45,95,0.0,19,0
1630,44,95,1.0,14,0
1631,43,95,3.0,11,0
1632,32,95,0.0,18,0
1633,21,95,2.0,12,0
1634,11,95,8.0,8,0
1635,14,95,4.0,10,0
1636,15,95,31.0,4,1
1637,18,95,32.0,3,0
1638,31,95,23.0,5,0
1639,23,95,12.0,7,0
1640,4,95,21.0,6,0
1641,22,95,38.0,2,0
1642,30,95,50.0,1,5
1643,8,96,1.0,16,0
1644,2,96,2.0,14,0
1645,17,96,3.0,13,0
1646,47,96,0.0,17,0
1647,46,96,0.0,20,0
1648,13,96,5.0,9,0
1649,45,96,0.0,19,0
1650,44,96,1.0,15,0
1651,43,96,3.0,12,0
1652,32,96,0.0,18,0
1653,21,96,5.0,10,0
1654,11,96,8.0,8,0
1655,14,96,4.0,11,0
1656,15,96,36.0,4,1
1657,18,96,38.0,3,0
1658,31,96,24.0,6,0
1659,23,96,12.0,7,0
1660,4,96,25.0,5,0
1661,22,96,46.0,2,0
1662,30,96,60.0,1,6
1663,10,97,2.0,16,0
1664,8,97,5.0,12,0
1665,2,97,3.0,14,0
1666,17,97,3.0,15,0
1667,47,97,0.0,19,0
1668,46,97,0.0,21,0
1669,13,97,5.0,11,0
1670,45,97,0.0,20,0
1671,44,97,1.0,17,0
1672,43,97,3.0,13,0
1673,32,97,0.0,18,0
1674,21,97,10.0,8,0
1675,11,97,8.0,9,0
1676,14,97,7.0,10,0
1677,15,97,36.0,4,1
1678,18,97,44.0,3,0
1679,31,97,24.0,6,0
1680,23,97,12.0,7,0
1681,4,97,25.0,5,0
1682,22,97,54.0,2,0
1683,30,97,70.0,1,7
1684,10,98,2.0,17,0
1685,8,98,8.0,11,0
1686,2,98,3.0,15,0
1687,17,98,3.0,16,0
1688,47,98,1.0,18,0
1689,46,98,0.0,21,0
1690,13,98,5.0,12,0
1691,45,98,0.0,20,0
1692,44,98,5.0,13,0
1693,43,98,3.0,14,0
1694,32,98,0.0,19,0
1695,21,98,10.0,9,0
1696,11,98,14.0,7,0
1697,14,98,9.0,10,0
1698,15,98,41.0,4,1
1699,18,98,44.0,3,0
1700,31,98,24.0,6,0
1701,23,98,12.0,8,0
1702,4,98,25.0,5,0
1703,22,98,62.0,2,0
1704,30,98,80.0,1,8
1705,48,99,0.0,20,0
1706,10,99,2.0,17,0
1707,8,99,10.0,11,0
1708,2,99,3.0,16,0
1709,17,99,3.0,15,0
1710,47,99,1.0,18,0
1711,46,99,0.0,22,0
1712,13,99,5.0,12,0
1713,45,99,0.0,21,0
1714,44,99,5.0,13,0
1715,43,99,3.0,14,0
1716,32,99,0.0,19,0
1717,21,99,10.0,10,0
1718,11,99,14.0,7,0
1719,14,99,12.0,9,0
1720,15,99,46.0,4,1
1721,18,99,48.0,3,0
1722,31,99,25.0,6,0
1723,23,99,12.0,8,0
1724,4,99,33.0,5,0
1725,22,99,68.0,2,0
1726,30,99,90.0,1,9
1727,48,100,0.0,20,0
1728,10,100,2.0,17,0
1729,8,100,18.0,7,0
1730,2,100,3.0,16,0
1731,17,100,4.0,14,0
1732,47,100,1.0,18,0
1733,46,100,0.0,22,0
1734,13,100,5.0,12,0
1735,45,100,0.0,21,0
1736,44,100,5.0,13,0
1737,43,100,3.0,15,0
1738,32,100,0.0,19,0
1739,21,100,13.0,10,0
1740,11,100,14.0,8,0
1741,14,100,14.0,9,0
1742,15,100,46.0,4,1
1743,18,100,53.0,3,0
1744,31,100,29.0,6,0
1745,23,100,12.0,11,0
1746,4,100,33.0,5,0
1747,22,100,74.0,2,0
1748,30,100,100.0,1,10
1749,42,101,2.0,18,0
1750,48,101,0.0,21,0
1751,10,101,2.0,17,0
1752,8,101,18.0,8,0
1753,2,101,3.0,16,0
1754,17,101,7.0,12,0
1755,47,101,1.0,19,0
1756,46,101,0.0,23,0
1757,13,101,5.0,13,0
1758,45,101,0.0,22,0
1759,44,101,5.0,14,0
1760,43,101,3.0,15,0
1761,32,101,0.0,20,0
1762,21,101,13.0,10,0
1763,11,101,15.0,9,0
1764,14,101,19.0,7,0
1765,15,101,46.0,4,1
1766,18,101,61.0,3,0
1767,31,101,33.0,6,0
1768,23,101,12.0,11,0
1769,4,101,39.0,5,0
1770,22,101,74.0,2,0
1771,30,101,110.0,1,11
1772,42,102,4.0,15,0
1773,48,102,0.0,21,0
1774,10,102,2.0,18,0
1775,8,102,18.0,8,0
1776,2,102,3.0,17,0
1777,17,102,7.0,12,0
1778,47,102,1.0,19,0
1779,46,102,0.0,23,0
1780,13,102,5.0,13,0
1781,45,102,0.0,22,0
1782,44,102,5.0,14,0
1783,43,102,3.0,16,0
1784,32,102,0.0,20,0
1785,21,102,14.0,10,0
1786,11,102,18.0,9,0
1787,14,102,19.0,7,0
1788,15,102,46.0,4,1
1789,18,102,65.0,3,0
1790,31,102,38.0,6,0
1791,23,102,12.0,11,0
1792,4,102,45.0,5,0
1793,22,102,82.0,2,0
1794,30,102,120.0,1,12
1795,41,103,0.0,22,0
1796,42,103,4.0,15,0
1797,48,103,0.0,21,0
1798,10,103,2.0,19,0
1799,8,103,28.0,7,1
1800,2,103,3.0,18,0
1801,17,103,7.0,13,0
1802,47,103,1.0,20,0
1803,46,103,0.0,24,0
1804,13,103,10.0,12,0
1805,45,103,0.0,23,0
1806,44,103,6.0,14,0
1807,43,103,3.0,17,0
1808,32,103,3.0,16,0
1809,21,103,18.0,10,0
1810,11,103,18.0,9,0
1811,14,103,21.0,8,0
1812,15,103,46.0,4,1
1813,18,103,65.0,3,0
1814,31,103,38.0,6,0
1815,23,103,12.0,11,0
1816,4,103,45.0,5,0
1817,22,103,88.0,2,0
1818,30,103,128.0,1,12
1819,41,104,0.0,21,0
1820,42,104,6.0,15,0
1821,48,104,0.0,22,0
1822,10,104,2.0,19,0
1823,8,104,28.0,7,1
1824,2,104,3.0,18,0
1825,17,104,7.0,13,0
1826,47,104,1.0,20,0
1827,46,104,0.0,24,0
1828,13,104,10.0,12,0
1829,45,104,0.0,23,0
1830,44,104,6.0,14,0
1831,43,104,3.0,17,0
1832,32,104,3.0,16,0
1833,21,104,19.0,10,0
1834,11,104,23.0,9,0
1835,14,104,24.0,8,0
1836,15,104,46.0,4,1
1837,18,104,71.0,3,0
1838,31,104,42.0,6,0
1839,23,104,12.0,11,0
1840,4,104,45.0,5,0
1841,22,104,98.0,2,1
1842,30,104,136.0,1,12
1843,35,105,0.0,23,0
1844,41,105,0.0,21,0
1845,42,105,6.0,15,0
1846,48,105,0.0,22,0
1847,10,105,2.0,19,0
1848,8,105,34.0,7,1
1849,2,105,3.0,18,0
1850,17,105,7.0,13,0
1851,47,105,1.0,20,0
1852,46,105,0.0,25,0
1853,13,105,11.0,12,0
1854,45,105,0.0,24,0
1855,44,105,6.0,14,0
1856,43,105,3.0,17,0
1857,32,105,3.0,16,0
1858,21,105,21.0,10,0
1859,11,105,26.0,8,0
1860,14,105,24.0,9,0
1861,15,105,46.0,5,1
1862,18,105,79.0,3,0
1863,31,105,46.0,6,0
1864,23,105,12.0,11,0
1865,4,105,50.0,4,0
1866,22,105,108.0,2,2
1867,30,105,136.0,1,12
1868,35,106,0.0,21,0
1869,41,106,0.0,22,0
1870,42,106,6.0,15,0
1871,48,106,0.0,23,0
1872,10,106,2.0,19,0
1873,8,106,37.0,7,1
1874,2,106,3.0,18,0
1875,17,106,7.0,13,0
1876,47,106,1.0,20,0
1877,46,106,0.0,25,0
1878,13,106,11.0,12,0
1879,45,106,0.0,24,0
1880,44,106,6.0,14,0
1881,43,106,3.0,17,0
1882,32,106,3.0,16,0
1883,21,106,22.0,10,0
1884,11,106,31.0,8,0
1885,14,106,24.0,9,0
1886,15,106,46.0,6,1
1887,18,106,85.0,3,0
1888,31,106,48.0,5,0
1889,23,106,20.0,11,0
1890,4,106,54.0,4,0
1891,22,106,108.0,2,2
1892,30,106,146.0,1,13
1893,35,107,0.0,21,0
1894,41,107,0.0,22,0
1895,42,107,6.0,15,0
1896,48,107,0.0,23,0
1897,10,107,2.0,19,0
1898,8,107,45.0,7,1
1899,2,107,3.0,18,0
1900,17,107,7.0,13,0
1901,47,107,1.0,20,0
1902,46,107,0.0,25,0
1903,13,107,12.0,12,0
1904,45,107,0.0,24,0
1905,44,107,6.0,14,0
1906,43,107,3.0,17,0
1907,32,107,3.0,16,0
1908,21,107,22.0,11,0
1909,11,107,34.0,8,0
1910,14,107,24.0,10,0
1911,15,107,46.0,6,1
1912,18,107,85.0,3,0
1913,31,107,58.0,5,1
1914,23,107,24.0,9,0
1915,4,107,59.0,4,0
1916,22,107,114.0,2,2
1917,30,107,148.0,1,13
1918,50,108,0.0,11,0
